Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Jul 2",High Impact Expected,,,,,,
"Tue, Jul 2",5:38am,GBP,Medium Impact Expected,10-y Bond Auction,2.58|1.8,2.37|1.5,
"Tue, Jul 2",9:30am,CAD,Low Impact Expected,Manufacturing PMI,52.4,53.2,
"Tue, Jul 2",10:00am,USD,Medium Impact Expected,Factory Orders m/m,2.1%,2.0%,1.3%
"Tue, Jul 2",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,47.1,49.3,49.0
"Tue, Jul 2",10:30am,NZD,Low Impact Expected,GDT Price Index,0.7%,2.4%,
"Tue, Jul 2",All Day,USD,Low Impact Expected,Total Vehicle Sales,16.0M,15.3M,15.3M
"Tue, Jul 2",12:30pm,USD,Medium Impact Expected,FOMC Member Dudley Speaks,,,
"Tue, Jul 2",5:45pm,USD,Medium Impact Expected,FOMC Member Powell Speaks,,,
"Tue, Jul 2",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-0.2%,-0.1%,
"Tue, Jul 2",7:30pm,AUD,Low Impact Expected,AIG Services Index,41.5,40.6,
"Tue, Jul 2",8:57pm,CNY,Medium Impact Expected,Non-Manufacturing PMI,53.9,54.3,
"Tue, Jul 2",9:00pm,AUD,Medium Impact Expected,HIA New Home Sales m/m,1.6%,3.9%,
"Tue, Jul 2",9:30pm,AUD,High Impact Expected,Goods Trade Balance,0.67B,0.05B,0.17B
"Tue, Jul 2",9:30pm,AUD,High Impact Expected,Retail Sales m/m,0.1%,0.4%,-0.1%
"Tue, Jul 2",9:45pm,CNY,Medium Impact Expected,Caixin Services PMI,51.3,51.2,
"Tue, Jul 2",10:55pm,AUD,High Impact Expected,RBA Gov Stevens Speaks,,,
"Wed, Jul 3",3:15am,EUR,Medium Impact Expected,Spanish Services PMI,47.8,47.8,47.3
"Wed, Jul 3",3:45am,EUR,Medium Impact Expected,Italian Services PMI,45.8,47.1,46.5
"Wed, Jul 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,47.2,46.5,46.5
"Wed, Jul 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,50.4,51.3,51.3
"Wed, Jul 3",4:00am,EUR,Low Impact Expected,Final Services PMI,48.3,48.6,48.6
"Wed, Jul 3",4:30am,GBP,High Impact Expected,Final Services PMI,56.9,54.6,54.9
"Wed, Jul 3",4:30am,GBP,Medium Impact Expected,BOE Credit Conditions Survey,,,
"Wed, Jul 3",4:30am,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,-8.8B,-8.5B,-8.3B
"Wed, Jul 3",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,1.0%,0.4%,-0.2%
"Wed, Jul 3",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,4.8%,-41.2%,
"Wed, Jul 3",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,188K,161K,134K
"Wed, Jul 3",8:30am,CAD,High Impact Expected,Trade Balance,-0.3B,-0.7B,-1.0B
"Wed, Jul 3",8:30am,USD,High Impact Expected,Trade Balance,-45.0B,-40.3B,-40.1B
"Wed, Jul 3",8:30am,USD,High Impact Expected,Unemployment Claims,343K,345K,348K
"Wed, Jul 3",10:00am,USD,High Impact Expected,ISM Services PMI,52.2,54.3,53.7
"Wed, Jul 3",10:00am,USD,Medium Impact Expected,Treasury Sec Lew Speaks,,,
"Wed, Jul 3",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-10.3M,-2.6M,0.0M
"Wed, Jul 3",12:00pm,USD,Low Impact Expected,Natural Gas Storage,72B,75B,95B
"Wed, Jul 3",8:30pm,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,,,
"Wed, Jul 3",9:30pm,AUD,High Impact Expected,Building Approvals m/m,-1.1%,-0.9%,9.5%
"Wed, Jul 3",10:30pm,AUD,Medium Impact Expected,RBA Deputy Gov Lowe Speaks,,,
"Wed, Jul 3",11:45pm,JPY,Low Impact Expected,30-y Bond Auction,1.89|4.0,1.87|4.1,
"Thu, Jul 4",3:00am,GBP,Medium Impact Expected,Halifax HPI m/m,0.6%,0.4%,0.5%
"Thu, Jul 4",4:57am,EUR,Medium Impact Expected,French 10-y Bond Auction,2.32|1.7,2.04|1.6,
"Thu, Jul 4",5:00am,EUR,Low Impact Expected,Final GDP q/q,-0.3%,-0.2%,-0.2%
"Thu, Jul 4",7:00am,GBP,High Impact Expected,Asset Purchase Facility,375B,375B,375B
"Thu, Jul 4",7:00am,GBP,High Impact Expected,MPC Rate Statement,,,
"Thu, Jul 4",7:00am,GBP,High Impact Expected,Official Bank Rate,0.50%,0.50%,0.50%
"Thu, Jul 4",7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.50%,0.50%,0.50%
"Thu, Jul 4",All Day,USD,Non-Economic,Bank Holiday,,,
"Thu, Jul 4",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Jul 4",7:30pm,AUD,Low Impact Expected,AIG Construction Index,39.5,35.3,
"Fri, Jul 5",1:00am,JPY,Low Impact Expected,Leading Indicators,110.5%,96.3%,107.7%
"Fri, Jul 5",2:45am,EUR,Low Impact Expected,French Trade Balance,-6.0B,-4.5B,-4.5B
"Fri, Jul 5",3:00am,CHF,Medium Impact Expected,Foreign Currency Reserves,435B,441B,
