Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Thu, May 2",High Impact Expected,,,,,,
"Thu, May 2",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-6.0%,30.0%,
"Thu, May 2",7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.50%,0.50%,0.75%
"Thu, May 2",8:30am,CAD,High Impact Expected,Trade Balance,0.0B,-0.7B,-1.2B
"Thu, May 2",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, May 2",8:30am,USD,High Impact Expected,Trade Balance,-38.8B,-42.1B,-43.6B
"Thu, May 2",8:30am,USD,High Impact Expected,Unemployment Claims,324K,346K,342K
"Thu, May 2",8:30am,USD,Medium Impact Expected,Prelim Nonfarm Productivity q/q,0.7%,1.8%,-1.9%
"Thu, May 2",8:30am,USD,Medium Impact Expected,Prelim Unit Labor Costs q/q,0.5%,0.8%,4.6%
"Thu, May 2",10:30am,USD,Low Impact Expected,Natural Gas Storage,43B,27B,30B
"Thu, May 2",7:30pm,AUD,Low Impact Expected,AIG Services Index,44.1,49.6,
"Thu, May 2",All Day,JPY,Non-Economic,Bank Holiday,,,
"Thu, May 2",9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,54.5,55.6,
"Thu, May 2",9:30pm,AUD,High Impact Expected,PPI q/q,0.3%,0.2%,0.2%
"Fri, May 3",4:30am,GBP,High Impact Expected,Final Services PMI,52.9,52.5,52.4
"Fri, May 3",5:00am,EUR,Medium Impact Expected,EU Economic Forecasts,,,
"Fri, May 3",5:00am,EUR,Low Impact Expected,PPI m/m,-0.2%,-0.1%,0.2%
"Fri, May 3",8:30am,USD,High Impact Expected,Non-Farm Employment Change,165K,146K,138K
"Fri, May 3",8:30am,USD,High Impact Expected,Unemployment Rate,7.5%,7.6%,7.6%
"Fri, May 3",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.2%,0.2%,0.0%
"Fri, May 3",10:00am,USD,High Impact Expected,ISM Services PMI,53.1,54.1,54.4
"Fri, May 3",10:00am,USD,Medium Impact Expected,Factory Orders m/m,-4.0%,-2.8%,1.9%
"Fri, May 3",12:30pm,USD,Low Impact Expected,FOMC Member Tarullo Speaks,,,
"Fri, May 3",1:05pm,CAD,Medium Impact Expected,BOC Gov Carney Speaks,,,
"Sun, May 5",All Day,JPY,Non-Economic,Bank Holiday,,,
"Sun, May 5",8:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.3%,0.2%,
"Sun, May 5",9:30pm,AUD,High Impact Expected,Retail Sales m/m,-0.4%,0.2%,1.3%
"Sun, May 5",9:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,-1.3%,-0.5%,
"Sun, May 5",9:45pm,CNY,Low Impact Expected,Caixin Services PMI,51.1,54.3,
"Mon, May 6",3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-46.1K,17.1K,-5.0K
"Mon, May 6",All Day,GBP,Non-Economic,Bank Holiday,,,
"Mon, May 6",3:15am,EUR,Medium Impact Expected,Spanish Services PMI,44.4,45.8,45.3
"Mon, May 6",3:45am,EUR,Medium Impact Expected,Italian Services PMI,47.0,46.3,45.5
"Mon, May 6",3:50am,EUR,Low Impact Expected,French Final Services PMI,44.3,44.1,44.1
"Mon, May 6",3:55am,EUR,Low Impact Expected,German Final Services PMI,49.6,49.2,49.2
"Mon, May 6",4:00am,EUR,Low Impact Expected,Final Services PMI,47.0,46.6,46.6
"Mon, May 6",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,-15.6,-14.6,-17.3
"Mon, May 6",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.1%,-0.1%,-0.2%
"Mon, May 6",8:30am,CAD,High Impact Expected,Building Permits m/m,8.6%,0.7%,1.5%
"Mon, May 6",9:00am,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Mon, May 6",10:00am,CAD,High Impact Expected,Ivey PMI,52.2,58.3,61.6
"Mon, May 6",2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
"Mon, May 6",6:45pm,NZD,Medium Impact Expected,Labor Cost Index q/q,0.4%,0.5%,0.5%
"Mon, May 6",7:00pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,0.4%,1.4%,
"Mon, May 6",7:28pm,AUD,Low Impact Expected,AIG Construction Index,35.2,39.0,
"Mon, May 6",9:30pm,AUD,High Impact Expected,Goods Trade Balance,0.31B,0.20B,-0.11B
"Mon, May 6",9:30pm,AUD,Medium Impact Expected,HPI q/q,0.1%,1.9%,2.0%
"Tue, May 7",12:30am,AUD,High Impact Expected,Cash Rate,2.75%,3.00%,3.00%
"Tue, May 7",12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, May 7",1:45am,CHF,Medium Impact Expected,SECO Consumer Climate,-5,-3,-6
"Tue, May 7",1:45am,CHF,Low Impact Expected,Unemployment Rate,3.1%,3.1%,3.1%
"Tue, May 7",2:45am,EUR,Medium Impact Expected,French Industrial Production m/m,-0.9%,-0.2%,0.8%
"Tue, May 7",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-31.0B,-27.1B,
"Tue, May 7",2:45am,EUR,Low Impact Expected,French Trade Balance,-4.7B,-5.3B,-5.6B
"Tue, May 7",3:00am,CHF,High Impact Expected,Foreign Currency Reserves,437B,438B,
"Tue, May 7",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,2.2%,-0.4%,2.2%
"Tue, May 7",10:00am,USD,Medium Impact Expected,JOLTS Job Openings,3.84M,3.79M,3.90M
"Tue, May 7",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,45.1,47.1,46.2
"Tue, May 7",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,8.0B,16.2B,18.6B
"Tue, May 7",4:00pm,USD,Medium Impact Expected,Treasury Sec Lew Speaks,,,
"Tue, May 7",5:00pm,NZD,High Impact Expected,RBNZ Financial Stability Report,,,
"Tue, May 7",7:00pm,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,-2.2%,1.9%,
"Tue, May 7",9:49pm,CNY,High Impact Expected,USD-Denominated Trade Balance,18.2B,15.5B,-0.9B
"Wed, May 8",All Day,EUR,Non-Economic,French Bank Holiday,,,
"Wed, May 8",3:00am,GBP,Medium Impact Expected,Halifax HPI m/m,1.1%,0.2%,0.4%
"Wed, May 8",3:15am,CHF,High Impact Expected,CPI m/m,0.0%,0.1%,0.2%
"Wed, May 8",6:00am,EUR,Medium Impact Expected,German Industrial Production m/m,1.2%,-0.1%,0.6%
