Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Thu, Feb 2",Low Impact Expected,,,,,,
"Thu, Feb 2",5:00am,EUR,Low Impact Expected,PPI m/m,0.7%,0.5%,0.3%
"Thu, Feb 2",7:00am,GBP,High Impact Expected,BOE Monetary Policy Report,,,
"Thu, Feb 2",7:00am,GBP,High Impact Expected,Monetary Policy Summary,,,
"Thu, Feb 2",7:00am,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9
"Thu, Feb 2",7:00am,GBP,High Impact Expected,Official Bank Rate,0.25%,0.25%,0.25%
"Thu, Feb 2",7:00am,GBP,Medium Impact Expected,Asset Purchase Facility,435B,435B,435B
"Thu, Feb 2",7:00am,GBP,Medium Impact Expected,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
"Thu, Feb 2",7:15am,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Thu, Feb 2",7:30am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Thu, Feb 2",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-38.8%,42.4%,
"Thu, Feb 2",8:30am,USD,High Impact Expected,Unemployment Claims,246K,251K,260K
"Thu, Feb 2",8:30am,USD,Medium Impact Expected,Prelim Nonfarm Productivity q/q,1.3%,1.0%,3.1%
"Thu, Feb 2",8:30am,USD,Medium Impact Expected,Prelim Unit Labor Costs q/q,1.7%,2.3%,0.7%
"Thu, Feb 2",10:30am,USD,Low Impact Expected,Natural Gas Storage,-87B,-82B,-119B
"Thu, Feb 2",5:30pm,AUD,Low Impact Expected,AIG Services Index,54.5,57.7,
"Thu, Feb 2",6:50pm,JPY,Low Impact Expected,Monetary Policy Meeting Minutes,,,
"Thu, Feb 2",7:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-0.1%,0.7%,
"Thu, Feb 2",8:45pm,CNY,High Impact Expected,Caixin Manufacturing PMI,51.0,51.8,51.9
"Fri, Feb 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,54.2,54.7,55.0
"Fri, Feb 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,52.4,52.6,52.3
"Fri, Feb 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,54.1,53.9,53.9
"Fri, Feb 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,53.4,53.2,53.2
"Fri, Feb 3",4:00am,EUR,Low Impact Expected,Final Services PMI,53.7,53.6,53.6
"Fri, Feb 3",4:30am,GBP,High Impact Expected,Final Services PMI,54.5,55.8,56.2
"Fri, Feb 3",5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.2%,0.2%,0.4%
"Fri, Feb 3",5:00am,EUR,Low Impact Expected,Retail Sales m/m,-0.3%,0.3%,-0.6%
"Fri, Feb 3",8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.1%,0.3%,0.2%
"Fri, Feb 3",8:30am,USD,High Impact Expected,Non-Farm Employment Change,227K,170K,157K
"Fri, Feb 3",8:30am,USD,High Impact Expected,Unemployment Rate,4.8%,4.7%,4.7%
"Fri, Feb 3",9:15am,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
"Fri, Feb 3",9:45am,USD,Low Impact Expected,Final Services PMI,55.6,55.1,55.1
"Fri, Feb 3",10:00am,USD,High Impact Expected,ISM Services PMI,56.5,57.0,57.2
"Fri, Feb 3",10:00am,USD,Medium Impact Expected,Factory Orders m/m,1.3%,1.5%,-2.3%
"Sun, Feb 5",All Day,NZD,Non-Economic,Bank Holiday,,,
"Sun, Feb 5",7:00pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.6%,0.5%,
"Sun, Feb 5",7:00pm,JPY,Low Impact Expected,Average Cash Earnings y/y,0.1%,0.4%,0.5%
"Sun, Feb 5",7:30pm,AUD,High Impact Expected,Retail Sales m/m,-0.1%,0.3%,0.1%
"Sun, Feb 5",7:30pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,4.0%,-2.2%,
"Sun, Feb 5",8:45pm,CNY,Medium Impact Expected,Caixin Services PMI,53.1,53.6,53.4
"Mon, Feb 6",2:00am,EUR,Medium Impact Expected,German Factory Orders m/m,5.2%,0.6%,-3.6%
"Mon, Feb 6",4:10am,EUR,Low Impact Expected,Retail PMI,50.1,50.4,
"Mon, Feb 6",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,17.4,16.7,18.2
"Mon, Feb 6",9:00am,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Mon, Feb 6",10:00am,USD,Low Impact Expected,Labor Market Conditions Index m/m,1.3,0.6,
"Mon, Feb 6",2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
"Mon, Feb 6",4:30pm,USD,Medium Impact Expected,FOMC Member Harker Speaks,,,
"Mon, Feb 6",5:30pm,AUD,Low Impact Expected,AIG Construction Index,47.7,47.0,
"Mon, Feb 6",7:01pm,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,-0.6%,1.0%,
"Mon, Feb 6",9:00pm,NZD,High Impact Expected,Inflation Expectations q/q,1.92%,1.68%,
"Mon, Feb 6",10:30pm,AUD,High Impact Expected,Cash Rate,1.50%,1.50%,1.50%
"Mon, Feb 6",10:30pm,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, Feb 7",12:00am,JPY,Low Impact Expected,Leading Indicators,105.2%,105.6%,102.8%
"Tue, Feb 7",1:45am,CHF,Low Impact Expected,SECO Consumer Climate,-3,-11,-13
"Tue, Feb 7",2:00am,EUR,Low Impact Expected,German Industrial Production m/m,-3.0%,0.2%,0.5%
"Tue, Feb 7",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-69.0B,-93.3B,
"Tue, Feb 7",2:45am,EUR,Low Impact Expected,French Trade Balance,-3.4B,-4.2B,-4.4B
"Tue, Feb 7",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,644B,645B,
"Tue, Feb 7",3:30am,GBP,Medium Impact Expected,Halifax HPI m/m,-0.9%,0.2%,1.6%
"Tue, Feb 7",8:30am,CAD,High Impact Expected,Trade Balance,0.9B,1.2B,1.0B
"Tue, Feb 7",8:30am,CAD,Medium Impact Expected,Building Permits m/m,-6.6%,-3.5%,-1.2%
"Tue, Feb 7",8:30am,USD,Medium Impact Expected,Trade Balance,-44.3B,-45.0B,-45.7B
"Tue, Feb 7",9:00am,NZD,High Impact Expected,GDT Price Index,1.3%,0.6%,
"Tue, Feb 7",10:00am,CAD,Medium Impact Expected,Ivey PMI,57.2,58.3,60.8
"Tue, Feb 7",10:00am,USD,Medium Impact Expected,JOLTS Job Openings,5.50M,5.56M,5.51M
"Tue, Feb 7",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,56.4,56.2,55.6
"Tue, Feb 7",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,14.2B,20.3B,25.2B
"Tue, Feb 7",6:50pm,JPY,Low Impact Expected,Bank Lending y/y,2.5%,2.7%,2.6%
"Tue, Feb 7",6:50pm,JPY,Low Impact Expected,BOJ Summary of Opinions,,,
"Tue, Feb 7",6:50pm,JPY,Low Impact Expected,Current Account,1.67T,1.71T,1.80T
"Wed, Feb 8",12:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,49.8,51.9,51.4
"Wed, Feb 8",5:33am,EUR,Low Impact Expected,German 10-y Bond Auction,0.33|2.2,0.36|1.8,
"Wed, Feb 8",8:00am,GBP,Medium Impact Expected,MPC Member Cunliffe Speaks,,,
"Wed, Feb 8",8:13am,CAD,Low Impact Expected,Housing Starts,207K,202K,206K
"Wed, Feb 8",10:30am,USD,High Impact Expected,Crude Oil Inventories,13.8M,2.7M,6.5M
"Wed, Feb 8",1:01pm,USD,Low Impact Expected,10-y Bond Auction,2.33|2.3,2.34|2.6,
"Wed, Feb 8",3:00pm,NZD,High Impact Expected,Official Cash Rate,1.75%,1.75%,1.75%
"Wed, Feb 8",3:00pm,NZD,High Impact Expected,RBNZ Rate Statement,,,
"Wed, Feb 8",3:00pm,NZD,Medium Impact Expected,RBNZ Monetary Policy Statement,,,
"Wed, Feb 8",4:00pm,NZD,High Impact Expected,RBNZ Press Conference,,,
"Wed, Feb 8",4:45pm,NZD,Low Impact Expected,Building Consents m/m,-7.2%,-9.6%,
"Wed, Feb 8",6:50pm,JPY,Low Impact Expected,Core Machinery Orders m/m,6.7%,3.2%,-5.1%
"Wed, Feb 8",6:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,4.1%,4.0%,4.0%
"Wed, Feb 8",7:00pm,AUD,Low Impact Expected,HIA New Home Sales m/m,0.2%,6.1%,
"Wed, Feb 8",7:01pm,GBP,Low Impact Expected,RICS House Price Balance,25%,23%,23%
"Wed, Feb 8",7:10pm,NZD,High Impact Expected,RBNZ Gov Wheeler Speaks,,,
"Wed, Feb 8",7:30pm,AUD,Medium Impact Expected,NAB Quarterly Business Confidence,5,6,
"Wed, Feb 8",10:45pm,JPY,Low Impact Expected,30-y Bond Auction,0.91|3.2,0.75|3.3,
"Thu, Feb 9",1:00am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,3.5%,4.4%,
"Thu, Feb 9",1:45am,CHF,Low Impact Expected,Unemployment Rate,3.3%,3.3%,3.3%
"Thu, Feb 9",2:00am,EUR,Low Impact Expected,German Trade Balance,18.4B,23.2B,21.8B
"Thu, Feb 9",4:00am,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
"Thu, Feb 9",5:34am,GBP,Low Impact Expected,30-y Bond Auction,1.86|1.6,1.96|1.7,
"Thu, Feb 9",8:30am,CAD,Medium Impact Expected,NHPI m/m,0.1%,0.3%,0.2%
"Thu, Feb 9",8:30am,USD,High Impact Expected,Unemployment Claims,234K,249K,246K
"Thu, Feb 9",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,1.0%,1.0%,1.0%
"Thu, Feb 9",10:30am,USD,Low Impact Expected,Natural Gas Storage,-152B,-155B,-87B
"Thu, Feb 9",11:35am,CAD,Medium Impact Expected,Gov Council Member Schembri Speaks,,,
"Thu, Feb 9",1:01pm,USD,Low Impact Expected,30-y Bond Auction,3.01|2.2,2.91|2.3,
"Thu, Feb 9",1:10pm,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
"Thu, Feb 9",1:30pm,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Thu, Feb 9",6:50pm,JPY,Low Impact Expected,PPI y/y,0.5%,0.0%,-1.2%
"Thu, Feb 9",7:30pm,AUD,High Impact Expected,RBA Monetary Policy Statement,,,
"Thu, Feb 9",7:30pm,AUD,Low Impact Expected,Home Loans m/m,0.4%,1.0%,1.3%
"Thu, Feb 9",9:57pm,CNY,High Impact Expected,Trade Balance,355B,295B,275B
"Thu, Feb 9",10:24pm,CNY,Low Impact Expected,USD-Denominated Trade Balance,51.4B,49.8B,40.8B
"Thu, Feb 9",11:30pm,JPY,Low Impact Expected,Tertiary Industry Activity m/m,-0.4%,-0.1%,0.3%
"Fri, Feb 10",2:45am,EUR,Low Impact Expected,French Industrial Production m/m,-0.9%,-0.6%,2.4%
"Fri, Feb 10",2:45am,EUR,Low Impact Expected,French Prelim Private Payrolls q/q,0.4%,0.3%,0.3%
"Fri, Feb 10",4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,1.4%,0.1%,0.8%
"Fri, Feb 10",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,2.1%,0.3%,1.4%
"Fri, Feb 10",4:30am,GBP,Medium Impact Expected,Goods Trade Balance,-10.9B,-11.5B,-11.6B
"Fri, Feb 10",4:30am,GBP,Low Impact Expected,Construction Output m/m,1.8%,1.1%,0.4%
"Fri, Feb 10",4:30am,GBP,Low Impact Expected,Industrial Production m/m,1.1%,-0.2%,2.0%
"Fri, Feb 10",8:30am,CAD,High Impact Expected,Employment Change,48.3K,-10.1K,53.7K
"Fri, Feb 10",8:30am,CAD,High Impact Expected,Unemployment Rate,6.8%,6.9%,6.9%
"Fri, Feb 10",8:30am,USD,Medium Impact Expected,Import Prices m/m,0.4%,0.4%,0.5%
"Fri, Feb 10",9:03am,GBP,Low Impact Expected,NIESR GDP Estimate,0.7%,0.6%,
"Fri, Feb 10",10:00am,USD,High Impact Expected,Prelim UoM Consumer Sentiment,95.7,97.9,98.5
"Fri, Feb 10",10:00am,USD,Low Impact Expected,Prelim UoM Inflation Expectations,2.8%,2.6%,
"Fri, Feb 10",2:00pm,USD,Low Impact Expected,Federal Budget Balance,51.3B,29.7B,-27.5B
"Sat, Feb 11",7:30am,USD,Medium Impact Expected,FOMC Member Fischer Speaks,,,
"Sun, Feb 12",6:50pm,JPY,High Impact Expected,Prelim GDP q/q,0.2%,0.3%,0.3%
"Sun, Feb 12",6:50pm,JPY,Low Impact Expected,Prelim GDP Price Index y/y,-0.1%,-0.2%,-0.2%
"Mon, Feb 13",2:00am,EUR,Low Impact Expected,German WPI m/m,0.8%,0.3%,1.2%
"Mon, Feb 13",5:00am,EUR,Medium Impact Expected,EU Economic Forecasts,,,
