Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Oct 3",Low Impact Expected,,,,,,
Low Impact Expected,Consumer Confidence,,,,,,
"Tue, Oct 3",1:30am,AUD,Low Impact Expected,Commodity Prices y/y,18.3%,20.8%,
"Tue, Oct 3",3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,27.9K,21.3K,46.4K
"Tue, Oct 3",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Tue, Oct 3",4:30am,GBP,High Impact Expected,Construction PMI,48.1,51.1,51.1
"Tue, Oct 3",4:30am,GBP,Low Impact Expected,FPC Meeting Minutes,,,
"Tue, Oct 3",5:00am,EUR,Low Impact Expected,PPI m/m,0.3%,0.1%,0.0%
"Tue, Oct 3",8:30am,USD,Medium Impact Expected,FOMC Member Powell Speaks,,,
"Tue, Oct 3",All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,18.5M,17.2M,16.0M
"Tue, Oct 3",10:27am,NZD,Medium Impact Expected,GDT Price Index,-2.4%,0.9%,
"Tue, Oct 3",12:30pm,CAD,Low Impact Expected,Gov Council Member Leduc Speaks,,,
"Tue, Oct 3",All Day,USD,Low Impact Expected,Total Vehicle Sales,18.6M,16.9M,16.1M
"Tue, Oct 3",6:30pm,AUD,Low Impact Expected,AIG Services Index,52.1,53.0,
"Tue, Oct 3",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-0.1%,-0.3%,
"Tue, Oct 3",8:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,0.8%,-0.8%,
"Tue, Oct 3",All Day,CNY,Non-Economic,Bank Holiday,,,
"Wed, Oct 4",3:15am,EUR,Low Impact Expected,Spanish Services PMI,56.7,55.5,56.0
"Wed, Oct 4",3:45am,EUR,Low Impact Expected,Italian Services PMI,53.2,54.8,55.1
"Wed, Oct 4",3:50am,EUR,Low Impact Expected,French Final Services PMI,57.0,57.1,57.1
"Wed, Oct 4",3:55am,EUR,Low Impact Expected,German Final Services PMI,55.6,55.6,55.6
"Wed, Oct 4",4:00am,EUR,Low Impact Expected,Final Services PMI,55.8,55.6,55.6
"Wed, Oct 4",4:30am,GBP,High Impact Expected,Final Services PMI,53.6,53.2,53.2
"Wed, Oct 4",5:00am,EUR,Low Impact Expected,Retail Sales m/m,-0.5%,0.3%,-0.3%
"Wed, Oct 4",5:34am,EUR,Low Impact Expected,German 10-y Bond Auction,0.44|1.6,0.39|1.6,
