Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, May 2",High Impact Expected,,,,,,
"Tue, May 2",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-0.5%,-0.8%,
"Tue, May 2",7:30pm,AUD,Low Impact Expected,AIG Services Index,53.0,51.7,
"Tue, May 2",All Day,JPY,Non-Economic,Bank Holiday,,,
"Wed, May 3",3:55am,EUR,Medium Impact Expected,German Unemployment Change,-15K,-10K,-29K
"Wed, May 3",4:30am,GBP,High Impact Expected,Construction PMI,53.1,52.1,52.2
"Wed, May 3",5:00am,EUR,Medium Impact Expected,Prelim Flash GDP q/q,0.5%,0.5%,0.4%
"Wed, May 3",5:00am,EUR,Low Impact Expected,PPI m/m,-0.3%,0.1%,0.0%
"Wed, May 3",5:33am,EUR,Low Impact Expected,German 10-y Bond Auction,0.33|1.5,0.21|1.4,
"Wed, May 3",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,177K,178K,255K
"Wed, May 3",9:45am,USD,Low Impact Expected,Final Services PMI,53.1,52.5,52.5
"Wed, May 3",10:00am,USD,High Impact Expected,ISM Services PMI,57.5,56.1,55.2
"Wed, May 3",10:30am,USD,High Impact Expected,Crude Oil Inventories,-0.9M,-3.3M,-3.6M
"Wed, May 3",2:00pm,USD,High Impact Expected,Federal Funds Rate,1.00%,1.00%,1.00%
"Wed, May 3",2:00pm,USD,High Impact Expected,FOMC Statement,,,
"Wed, May 3",All Day,JPY,Non-Economic,Bank Holiday,,,
"Wed, May 3",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-0.2%,0.4%,
"Wed, May 3",9:05pm,AUD,Low Impact Expected,HIA New Home Sales m/m,-1.1%,0.2%,
"Wed, May 3",9:30pm,AUD,High Impact Expected,Goods Trade Balance,3.11B,3.33B,3.66B
"Wed, May 3",9:45pm,CNY,Low Impact Expected,Caixin Services PMI,51.5,52.6,52.2
"Wed, May 3",11:10pm,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
"Thu, May 4",1:45am,CHF,Low Impact Expected,SECO Consumer Climate,-8,3,-3
"Thu, May 4",3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-129.3K,-78.2K,-48.6K
"Thu, May 4",3:15am,EUR,Low Impact Expected,Spanish Services PMI,57.8,57.7,57.4
"Thu, May 4",3:45am,EUR,Low Impact Expected,Italian Services PMI,56.2,53.7,52.9
"Thu, May 4",3:50am,EUR,Low Impact Expected,French Final Services PMI,56.7,57.7,57.7
"Thu, May 4",3:55am,EUR,Low Impact Expected,German Final Services PMI,55.4,54.7,54.7
"Thu, May 4",4:00am,EUR,Low Impact Expected,Final Services PMI,56.4,56.3,56.2
"Thu, May 4",4:30am,GBP,High Impact Expected,Final Services PMI,55.8,54.6,55.0
"Thu, May 4",4:30am,GBP,Medium Impact Expected,Net Lending to Individuals m/m,4.7B,4.5B,4.9B
"Thu, May 4",4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,0.3%,0.2%,-0.2%
"Thu, May 4",4:30am,GBP,Low Impact Expected,Mortgage Approvals,67K,67K,68K
"Thu, May 4",4:46am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,1.45|1.6,1.68|1.5,
"Thu, May 4",5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.3%,0.1%,0.5%
"Thu, May 4",5:02am,EUR,Low Impact Expected,French 10-y Bond Auction,0.81|2.0,0.97|2.0,
"Thu, May 4",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-42.9%,-2.0%,
"Thu, May 4",8:30am,CAD,High Impact Expected,Trade Balance,-0.1B,0.3B,-1.1B
"Thu, May 4",8:30am,USD,High Impact Expected,Unemployment Claims,238K,246K,257K
"Thu, May 4",8:30am,USD,Medium Impact Expected,Prelim Nonfarm Productivity q/q,-0.6%,0.1%,1.3%
"Thu, May 4",8:30am,USD,Medium Impact Expected,Prelim Unit Labor Costs q/q,3.0%,2.5%,1.7%
"Thu, May 4",8:30am,USD,Medium Impact Expected,Trade Balance,-43.7B,-44.9B,-43.8B
"Thu, May 4",10:00am,USD,Medium Impact Expected,Factory Orders m/m,0.2%,0.6%,1.2%
"Thu, May 4",10:30am,USD,Low Impact Expected,Natural Gas Storage,67B,61B,74B
"Thu, May 4",12:30pm,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Thu, May 4",4:25pm,CAD,High Impact Expected,BOC Gov Poloz Speaks,,,
"Thu, May 4",7:30pm,AUD,Low Impact Expected,AIG Construction Index,51.9,51.2,
"Thu, May 4",All Day,JPY,Non-Economic,Bank Holiday,,,
