Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Mon, Jul 3",Low Impact Expected,,,,,,
"Mon, Jul 3",7:50pm,JPY,Low Impact Expected,Monetary Base y/y,17.0%,19.2%,19.4%
"Mon, Jul 3",9:30pm,AUD,High Impact Expected,Retail Sales m/m,0.6%,0.2%,1.0%
"Mon, Jul 3",11:45pm,JPY,Low Impact Expected,10-y Bond Auction,0.08|4.8,0.05|3.6,
"Tue, Jul 4",12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, Jul 4",12:30am,AUD,Medium Impact Expected,Cash Rate,1.50%,1.50%,1.50%
"Tue, Jul 4",1:00am,JPY,Low Impact Expected,BOJ Core CPI y/y,0.3%,0.3%,0.2%
"Tue, Jul 4",3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-98.3K,-120.3K,-111.9K
"Tue, Jul 4",4:30am,GBP,High Impact Expected,Construction PMI,54.8,55.0,56.0
"Tue, Jul 4",4:30am,GBP,Low Impact Expected,FPC Meeting Minutes,,,
"Tue, Jul 4",5:00am,EUR,Low Impact Expected,PPI m/m,-0.4%,-0.2%,0.0%
"Tue, Jul 4",All Day,USD,Non-Economic,Bank Holiday,,,
"Tue, Jul 4",9:30am,CAD,Low Impact Expected,Manufacturing PMI,54.7,55.1,
"Tue, Jul 4",10:51am,NZD,Medium Impact Expected,GDT Price Index,-0.4%,-0.8%,
"Tue, Jul 4",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-0.3%,-0.4%,
"Tue, Jul 4",7:30pm,AUD,Low Impact Expected,AIG Services Index,54.8,51.5,
"Tue, Jul 4",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,2.1%,3.2%,
"Tue, Jul 4",9:45pm,CNY,Low Impact Expected,Caixin Services PMI,51.6,52.9,52.8
"Wed, Jul 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,58.3,56.6,57.3
"Wed, Jul 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,53.6,54.6,55.1
"Wed, Jul 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,56.9,55.3,55.3
"Wed, Jul 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,54.0,53.7,53.7
"Wed, Jul 5",4:00am,EUR,Low Impact Expected,Final Services PMI,55.4,54.7,54.7
"Wed, Jul 5",4:30am,GBP,High Impact Expected,Final Services PMI,53.4,53.6,53.8
"Wed, Jul 5",5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.4%,0.4%,0.1%
"Wed, Jul 5",10:00am,USD,Medium Impact Expected,Factory Orders m/m,-0.8%,-0.5%,-0.3%
"Wed, Jul 5",10:13am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,50.2,51.6,51.3
"Wed, Jul 5",2:00pm,USD,High Impact Expected,FOMC Meeting Minutes,,,
"Wed, Jul 5",9:30pm,AUD,High Impact Expected,Goods Trade Balance,2.47B,1.00B,0.09B
"Wed, Jul 5",11:45pm,JPY,Low Impact Expected,30-y Bond Auction,0.88|3.6,0.82|3.6,
"Thu, Jul 6",2:00am,EUR,Low Impact Expected,German Factory Orders m/m,1.0%,1.9%,-2.2%
"Thu, Jul 6",3:15am,CHF,Medium Impact Expected,CPI m/m,-0.1%,0.0%,0.2%
"Thu, Jul 6",4:10am,EUR,Low Impact Expected,Retail PMI,53.2,52.0,
"Thu, Jul 6",4:37am,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,-10.4B,-7.4B,-10.6B
"Thu, Jul 6",4:58am,EUR,Low Impact Expected,French 10-y Bond Auction,0.82|2.0,0.72|1.8,
"Thu, Jul 6",5:36am,GBP,Low Impact Expected,10-y Bond Auction,1.38|2.3,1.14|2.1,
"Thu, Jul 6",7:30am,EUR,Medium Impact Expected,ECB Monetary Policy Meeting Accounts,,,
"Thu, Jul 6",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-19.3%,9.7%,
"Thu, Jul 6",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,158K,184K,230K
"Thu, Jul 6",8:30am,CAD,High Impact Expected,Trade Balance,-1.1B,-0.5B,-0.6B
"Thu, Jul 6",8:30am,CAD,Medium Impact Expected,Building Permits m/m,8.9%,2.5%,0.5%
"Thu, Jul 6",8:30am,USD,High Impact Expected,Unemployment Claims,248K,243K,244K
"Thu, Jul 6",8:30am,USD,Medium Impact Expected,Trade Balance,-46.5B,-46.3B,-47.6B
"Thu, Jul 6",9:45am,USD,Low Impact Expected,Final Services PMI,54.2,53.0,53.0
"Thu, Jul 6",10:00am,USD,High Impact Expected,ISM Services PMI,57.4,56.5,56.9
"Thu, Jul 6",10:00am,USD,Medium Impact Expected,FOMC Member Powell Speaks,,,
"Thu, Jul 6",11:00am,USD,High Impact Expected,Crude Oil Inventories,-6.3M,-2.4M,0.1M
"Thu, Jul 6",7:30pm,AUD,Low Impact Expected,AIG Construction Index,56.0,56.7,
"Thu, Jul 6",7:30pm,USD,Medium Impact Expected,FOMC Member Fischer Speaks,,,
"Thu, Jul 6",8:00pm,JPY,Low Impact Expected,Average Cash Earnings y/y,0.7%,0.4%,0.5%
"Fri, Jul 7",1:00am,JPY,Low Impact Expected,Leading Indicators,104.7%,104.6%,104.2%
"Fri, Jul 7",1:45am,CHF,Low Impact Expected,Unemployment Rate,3.2%,3.2%,3.2%
"Fri, Jul 7",2:00am,EUR,Low Impact Expected,German Industrial Production m/m,1.2%,0.2%,0.7%
"Fri, Jul 7",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-66.4B,-57.9B,
"Fri, Jul 7",2:45am,EUR,Low Impact Expected,French Industrial Production m/m,1.9%,0.5%,-0.6%
"Fri, Jul 7",2:45am,EUR,Low Impact Expected,French Trade Balance,-4.9B,-4.9B,-5.6B
"Fri, Jul 7",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,693B,694B,
"Fri, Jul 7",3:30am,GBP,Medium Impact Expected,Halifax HPI m/m,-1.0%,0.2%,0.3%
"Fri, Jul 7",4:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,-0.1%,0.3%,-0.4%
