Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Mar 1",Low Impact Expected,,,,,,
"Wed, Mar 1",10:45pm,JPY,Low Impact Expected,10-y Bond Auction,0.08|3.7,0.09|3.6,
"Thu, Mar 2",1:45am,CHF,Low Impact Expected,GDP q/q,0.1%,0.5%,0.1%
"Thu, Mar 2",2:00am,EUR,Low Impact Expected,German Import Prices m/m,0.9%,0.5%,1.9%
"Thu, Mar 2",3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-9.4K,5.2K,57.3K
"Thu, Mar 2",3:15am,CHF,Low Impact Expected,Retail Sales y/y,-1.4%,-2.0%,-4.1%
"Thu, Mar 2",4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,11.9%,12.0%,11.9%
"Thu, Mar 2",4:30am,GBP,High Impact Expected,Construction PMI,52.5,52.2,52.2
"Thu, Mar 2",4:44am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,1.68|1.4,1.73|3.0,
"Thu, Mar 2",4:59am,EUR,Low Impact Expected,French 10-y Bond Auction,0.91|2.8,1.07|2.1,
"Thu, Mar 2",5:00am,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,0.9%,0.9%,0.9%
"Thu, Mar 2",5:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,2.0%,1.8%,1.8%
"Thu, Mar 2",5:00am,EUR,Low Impact Expected,PPI m/m,0.7%,0.5%,0.8%
"Thu, Mar 2",5:00am,EUR,Low Impact Expected,Unemployment Rate,9.6%,9.6%,9.6%
"Thu, Mar 2",8:30am,CAD,High Impact Expected,GDP m/m,0.3%,0.3%,0.5%
"Thu, Mar 2",8:30am,USD,High Impact Expected,Unemployment Claims,223K,243K,242K
"Thu, Mar 2",10:30am,USD,Low Impact Expected,Natural Gas Storage,7B,-5B,-89B
"Thu, Mar 2",1:00pm,CAD,Medium Impact Expected,Gov Council Member Lane Speaks,,,
"Thu, Mar 2",5:30pm,AUD,Low Impact Expected,AIG Services Index,49.0,54.5,
"Thu, Mar 2",6:30pm,JPY,Medium Impact Expected,Household Spending y/y,-1.2%,-0.3%,-0.3%
"Thu, Mar 2",6:30pm,JPY,Low Impact Expected,National Core CPI y/y,0.1%,0.0%,-0.2%
"Thu, Mar 2",6:30pm,JPY,Low Impact Expected,Tokyo Core CPI y/y,-0.3%,0.2%,-0.3%
"Thu, Mar 2",6:30pm,JPY,Low Impact Expected,Unemployment Rate,3.0%,3.0%,3.1%
"Thu, Mar 2",7:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,2.0%,-0.1%,
"Thu, Mar 2",8:45pm,CNY,Low Impact Expected,Caixin Services PMI,52.6,53.3,53.1
"Fri, Mar 3",12:00am,JPY,Low Impact Expected,Consumer Confidence,43.1,43.7,43.2
"Fri, Mar 3",2:00am,EUR,Medium Impact Expected,German Retail Sales m/m,-0.8%,0.2%,0.0%
"Fri, Mar 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,57.7,55.1,54.2
"Fri, Mar 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,54.1,53.1,52.4
"Fri, Mar 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,56.4,56.7,56.7
"Fri, Mar 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,54.4,54.4,54.4
"Fri, Mar 3",4:00am,EUR,Low Impact Expected,Final Services PMI,55.5,55.6,55.6
"Fri, Mar 3",4:30am,GBP,High Impact Expected,Final Services PMI,53.3,54.2,54.5
"Fri, Mar 3",5:00am,EUR,Low Impact Expected,Retail Sales m/m,-0.1%,0.3%,-0.5%
"Fri, Mar 3",9:45am,USD,Low Impact Expected,Final Services PMI,53.8,53.9,53.9
"Fri, Mar 3",10:00am,USD,High Impact Expected,ISM Services PMI,57.6,56.5,56.5
"Fri, Mar 3",10:15am,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
"Fri, Mar 3",12:15pm,USD,Medium Impact Expected,FOMC Member Powell Speaks,,,
"Fri, Mar 3",1:00pm,USD,High Impact Expected,Fed Chair Yellen Speaks,,,
