Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Jan 5",3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,54.7K,60.6K,
"Tue, Jan 5",3:55am,EUR,Medium Impact Expected,German Unemployment Change,-3K,6K,-1K
"Tue, Jan 5",4:30am,GBP,Medium Impact Expected,Construction PMI,47.1,47.6,47.0
"Tue, Jan 5",5:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,0.9%,0.9%,0.5%
"Tue, Jan 5",8:00am,USD,Medium Impact Expected,FOMC Member Hoenig Speaks,,,
"Tue, Jan 5",8:30am,CAD,Medium Impact Expected,RMPI m/m,2.2%,1.2%,2.5%
"Tue, Jan 5",8:30am,CAD,Low Impact Expected,IPPI m/m,1.0%,0.5%,-0.3%
"Tue, Jan 5",8:30am,NZD,Low Impact Expected,GDT Price Index,-5.4%,1.7%,
"Tue, Jan 5",10:00am,USD,High Impact Expected,Pending Home Sales m/m,-16.0%,-2.3%,3.9%
"Tue, Jan 5",10:00am,USD,Medium Impact Expected,Factory Orders m/m,1.1%,0.5%,0.8%
"Tue, Jan 5",All Day,USD,Low Impact Expected,Total Vehicle Sales,11.3M,11.0M,10.9M
"Tue, Jan 5",5:30pm,AUD,Medium Impact Expected,AIG Services Index,50.0,52.5,
"Tue, Jan 5",7:01pm,GBP,Medium Impact Expected,Nationwide Consumer Confidence,69,72,74
"Tue, Jan 5",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,2.2%,0.2%,
"Tue, Jan 5",7:30pm,AUD,High Impact Expected,Building Approvals m/m,5.9%,3.1%,-1.8%
"Tue, Jan 5",10:45pm,JPY,Low Impact Expected,10-y Bond Auction,1.34|2.6,1.25|2.8,
"Wed, Jan 6",All Day,EUR,Non-Economic,Italian Bank Holiday,,,
"Wed, Jan 6",3:00am,CHF,High Impact Expected,Foreign Currency Reserves,95B,95B,
"Wed, Jan 6",3:15am,EUR,Low Impact Expected,Spanish Services PMI,45.0,46.1,
"Wed, Jan 6",3:45am,EUR,Low Impact Expected,Italian Services PMI,53.9,51.9,49.8
"Wed, Jan 6",3:50am,EUR,Low Impact Expected,French Final Services PMI,58.7,59.3,59.3
"Wed, Jan 6",3:55am,EUR,Low Impact Expected,German Final Services PMI,52.7,53.1,53.1
"Wed, Jan 6",4:00am,EUR,Low Impact Expected,Final Services PMI,53.6,53.7,53.7
"Wed, Jan 6",4:30am,GBP,High Impact Expected,Final Services PMI,56.8,56.7,56.6
"Wed, Jan 6",5:00am,EUR,Medium Impact Expected,Industrial New Orders m/m,-2.2%,-1.0%,1.7%
"Wed, Jan 6",5:00am,EUR,Low Impact Expected,PPI m/m,0.1%,0.2%,0.3%
"Wed, Jan 6",5:04am,EUR,Medium Impact Expected,German 10-y Bond Auction,3.38|1.6,3.37|1.4,
