Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Mon, Oct 4",Medium Impact Expected,,,,,,
"Mon, Oct 4",6:25am,GBP,Medium Impact Expected,MPC Member Tucker Speaks,,,
"Mon, Oct 4",7:00am,GBP,Low Impact Expected,Chancellor Osborne Speaks,,,
"Mon, Oct 4",10:00am,USD,High Impact Expected,Pending Home Sales m/m,4.3%,2.8%,4.5%
"Mon, Oct 4",10:00am,USD,Medium Impact Expected,Factory Orders m/m,-0.5%,-0.3%,0.5%
"Mon, Oct 4",3:00pm,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
"Mon, Oct 4",5:00pm,NZD,High Impact Expected,NZIER Business Confidence,6,18,
"Mon, Oct 4",6:28pm,AUD,Medium Impact Expected,AIG Services Index,45.6,47.5,
"Mon, Oct 4",7:30pm,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
"Mon, Oct 4",All Day,CNY,Non-Economic,Bank Holiday,,,
"Mon, Oct 4",8:30pm,AUD,High Impact Expected,Goods Trade Balance,2.35B,2.31B,1.74B
"Mon, Oct 4",8:30pm,AUD,High Impact Expected,Retail Sales m/m,0.3%,0.5%,0.7%
"Mon, Oct 4",8:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,0.7%,2.4%,
"Mon, Oct 4",11:30pm,AUD,High Impact Expected,Cash Rate,4.50%,4.75%,4.50%
"Mon, Oct 4",11:30pm,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, Oct 5",12:38am,JPY,High Impact Expected,Monetary Policy Statement,,,
"Tue, Oct 5",12:38am,JPY,Medium Impact Expected,Overnight Call Rate,<0.10%,0.10%,0.10%
"Tue, Oct 5",3:15am,CHF,Medium Impact Expected,CPI m/m,0.0%,0.0%,0.0%
"Tue, Oct 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,47.9,49.2,
"Tue, Oct 5",3:29am,JPY,High Impact Expected,BOJ Press Conference,,,
"Tue, Oct 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,51.3,50.7,51.4
"Tue, Oct 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,58.2,58.8,58.8
"Tue, Oct 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,54.9,54.6,54.6
"Tue, Oct 5",4:00am,EUR,Low Impact Expected,Final Services PMI,54.1,53.6,53.6
"Tue, Oct 5",4:30am,GBP,High Impact Expected,Final Services PMI,52.8,51.1,51.3
"Tue, Oct 5",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.4%,0.2%,0.1%
"Tue, Oct 5",10:00am,USD,High Impact Expected,ISM Services PMI,53.2,52.1,51.5
"Tue, Oct 5",1:15pm,CAD,Low Impact Expected,Gov Council Member Macklem Speaks,,,
"Tue, Oct 5",7:00pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,1.9%,1.7%,
"Tue, Oct 5",All Day,CNY,Non-Economic,Bank Holiday,,,
"Wed, Oct 6",1:00am,JPY,Medium Impact Expected,BOJ Monthly Report,,,
"Wed, Oct 6",3:00am,CHF,High Impact Expected,Foreign Currency Reserves,215B,218B,
"Wed, Oct 6",5:00am,EUR,Low Impact Expected,Final GDP q/q,1.0%,1.0%,1.0%
"Wed, Oct 6",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,3.4%,0.9%,-1.6%
"Wed, Oct 6",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-44.1%,-54.5%,
"Wed, Oct 6",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,-39K,23K,10K
"Wed, Oct 6",9:00am,USD,Medium Impact Expected,Treasury Sec Geithner Speaks,,,
"Wed, Oct 6",10:00am,CAD,High Impact Expected,Ivey PMI,70.3,63.0,65.9
"Wed, Oct 6",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,3.1M,0.5M,-0.5M
"Wed, Oct 6",6:30pm,AUD,Low Impact Expected,AIG Construction Index,40.8,43.2,
"Wed, Oct 6",All Day,CNY,Non-Economic,Bank Holiday,,,
"Wed, Oct 6",8:30pm,AUD,High Impact Expected,Employment Change,49.5K,20.2K,31.6K
"Wed, Oct 6",8:30pm,AUD,High Impact Expected,Unemployment Rate,5.1%,5.1%,5.1%
"Wed, Oct 6",11:45pm,JPY,Low Impact Expected,10-y Bond Auction,0.84|2.8,1.05|3.2,
