Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Sep 4",High Impact Expected,,,,,,
"Tue, Sep 4",7:30am,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
"Tue, Sep 4",8:15am,GBP,High Impact Expected,Monetary Policy Report Hearings,,,
"Tue, Sep 4",9:30am,CAD,Low Impact Expected,Manufacturing PMI,56.8,56.9,
"Tue, Sep 4",9:45am,USD,Low Impact Expected,Final Manufacturing PMI,54.7,54.5,54.5
"Tue, Sep 4",10:00am,USD,High Impact Expected,ISM Manufacturing PMI,61.3,57.6,58.1
"Tue, Sep 4",10:00am,USD,Low Impact Expected,Construction Spending m/m,0.1%,0.5%,-0.8%
"Tue, Sep 4",10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,72.1,74.0,73.2
"Tue, Sep 4",10:02am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,55.7,57.2,58.0
"Tue, Sep 4",All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,16.6M,16.8M,16.7M
"Tue, Sep 4",11:02am,NZD,Medium Impact Expected,GDT Price Index,-0.7%,-3.6%,
"Tue, Sep 4",All Day,USD,Low Impact Expected,Total Vehicle Sales,16.7M,16.7M,16.8M
"Tue, Sep 4",6:30pm,AUD,Low Impact Expected,AIG Services Index,52.2,53.6,
"Tue, Sep 4",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-1.1%,-3.3%,
"Tue, Sep 4",9:30pm,AUD,High Impact Expected,GDP q/q,0.9%,0.7%,1.1%
"Tue, Sep 4",9:45pm,CNY,Low Impact Expected,Caixin Services PMI,51.5,52.7,52.8
"Tue, Sep 4",11:35pm,JPY,Low Impact Expected,10-y Bond Auction,0.11|4.5,0.13|4.2,
"Wed, Sep 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,52.7,52.1,52.6
"Wed, Sep 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,52.6,53.2,54.0
"Wed, Sep 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,55.4,55.7,55.7
"Wed, Sep 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,55.0,55.2,55.2
"Wed, Sep 5",4:00am,EUR,Low Impact Expected,Final Services PMI,54.4,54.4,54.4
"Wed, Sep 5",4:30am,GBP,High Impact Expected,Final Services PMI,54.3,53.9,53.5
"Wed, Sep 5",5:00am,EUR,Low Impact Expected,Retail Sales m/m,-0.2%,-0.1%,0.3%
"Wed, Sep 5",8:30am,CAD,High Impact Expected,Trade Balance,-0.1B,-1.1B,-0.7B
"Wed, Sep 5",8:30am,CAD,Medium Impact Expected,Labor Productivity q/q,0.7%,0.5%,-0.3%
"Wed, Sep 5",8:30am,USD,Low Impact Expected,Trade Balance,-50.1B,-50.2B,-45.7B
"Wed, Sep 5",10:00am,CAD,High Impact Expected,BOC Rate Statement,,,
"Wed, Sep 5",10:00am,CAD,High Impact Expected,Overnight Rate,1.50%,1.50%,1.50%
"Wed, Sep 5",6:30pm,USD,Medium Impact Expected,FOMC Member Bostic Speaks,,,
"Wed, Sep 5",9:30pm,AUD,High Impact Expected,Goods Trade Balance,1.55B,1.46B,1.94B
"Thu, Sep 6",1:45am,CHF,Low Impact Expected,GDP q/q,0.7%,0.5%,1.0%
"Thu, Sep 6",2:00am,EUR,Low Impact Expected,German Factory Orders m/m,-0.9%,1.8%,-3.9%
"Thu, Sep 6",4:54am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,1.43|1.4,1.42|1.5,
"Thu, Sep 6",5:04am,EUR,Low Impact Expected,French 10-y Bond Auction,0.71|1.9,0.74|2.0,
"Thu, Sep 6",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,13.7%,-4.2%,
"Thu, Sep 6",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,163K,195K,217K
"Thu, Sep 6",8:30am,CAD,Low Impact Expected,Building Permits m/m,-0.1%,1.1%,-1.3%
"Thu, Sep 6",8:30am,USD,Low Impact Expected,Revised Nonfarm Productivity q/q,2.9%,2.9%,2.9%
"Thu, Sep 6",8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,-1.0%,-0.9%,-0.9%
"Thu, Sep 6",8:30am,USD,Low Impact Expected,Unemployment Claims,203K,214K,213K
"Thu, Sep 6",9:45am,USD,Low Impact Expected,Final Services PMI,54.8,55.2,55.2
"Thu, Sep 6",10:00am,USD,High Impact Expected,ISM Services PMI,58.5,56.8,55.7
"Thu, Sep 6",10:00am,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
"Thu, Sep 6",10:00am,USD,Low Impact Expected,Factory Orders m/m,-0.8%,-0.5%,0.6%
"Thu, Sep 6",10:30am,USD,Low Impact Expected,Natural Gas Storage,63B,60B,70B
"Thu, Sep 6",11:00am,USD,High Impact Expected,Crude Oil Inventories,-4.3M,-2.2M,-2.6M
"Thu, Sep 6",12:30pm,CHF,Medium Impact Expected,Gov Board Member Zurbrugg Speaks,,,
"Thu, Sep 6",2:30pm,CAD,Medium Impact Expected,Gov Council Member Wilkins Speaks,,,
"Thu, Sep 6",5:27pm,NZD,High Impact Expected,RBNZ Gov Orr Speaks,,,
"Thu, Sep 6",6:30pm,AUD,Low Impact Expected,AIG Construction Index,51.8,52.0,
"Thu, Sep 6",7:30pm,JPY,Low Impact Expected,Household Spending y/y,0.1%,-0.9%,-1.2%
"Thu, Sep 6",8:00pm,JPY,Medium Impact Expected,Average Cash Earnings y/y,1.5%,2.4%,3.3%
"Thu, Sep 6",9:30pm,AUD,Low Impact Expected,Home Loans m/m,0.4%,-0.1%,-1.1%
"Fri, Sep 7",1:00am,JPY,Low Impact Expected,Leading Indicators,103.5%,103.5%,104.7%
