Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Oct 2",High Impact Expected,,,,,,
"Tue, Oct 2",10:00am,USD,Medium Impact Expected,FOMC Member Quarles Speaks,,,
"Tue, Oct 2",All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,17.4M,16.8M,16.6M
"Tue, Oct 2",10:50am,NZD,Medium Impact Expected,GDT Price Index,-1.9%,-1.3%,
"Tue, Oct 2",All Day,USD,Low Impact Expected,Total Vehicle Sales,17.4M,16.8M,16.7M
"Tue, Oct 2",12:45pm,USD,High Impact Expected,Fed Chair Powell Speaks,,,
"Tue, Oct 2",6:30pm,AUD,Low Impact Expected,AIG Services Index,52.5,52.2,
"Tue, Oct 2",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,0.2%,0.1%,
"Tue, Oct 2",8:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-1.8%,-1.1%,
"Tue, Oct 2",All Day,CNY,Non-Economic,Bank Holiday,,,
"Tue, Oct 2",9:30pm,AUD,Medium Impact Expected,Building Approvals m/m,-9.4%,1.0%,-4.6%
"Wed, Oct 3",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Wed, Oct 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,52.5,52.9,52.7
"Wed, Oct 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,53.3,52.8,52.6
"Wed, Oct 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,54.8,54.3,54.3
"Wed, Oct 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,55.9,56.5,56.5
"Wed, Oct 3",4:00am,EUR,Low Impact Expected,Final Services PMI,54.7,54.7,54.7
"Wed, Oct 3",4:30am,GBP,High Impact Expected,Final Services PMI,53.9,54.0,54.3
"Wed, Oct 3",5:00am,EUR,Low Impact Expected,Retail Sales m/m,-0.2%,0.2%,-0.6%
"Wed, Oct 3",8:05am,USD,Medium Impact Expected,FOMC Member Barkin Speaks,,,
"Wed, Oct 3",8:15am,USD,Medium Impact Expected,ADP Non-Farm Employment Change,230K,185K,168K
"Wed, Oct 3",9:45am,USD,Low Impact Expected,Final Services PMI,53.5,52.9,52.9
"Wed, Oct 3",10:00am,USD,High Impact Expected,ISM Services PMI,61.6,58.0,58.5
"Wed, Oct 3",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,8.0M,1.1M,1.9M
"Wed, Oct 3",2:00pm,USD,Medium Impact Expected,FOMC Member Brainard Speaks,,,
"Wed, Oct 3",2:15pm,USD,Medium Impact Expected,FOMC Member Mester Speaks,,,
"Wed, Oct 3",4:00pm,USD,High Impact Expected,Fed Chair Powell Speaks,,,
"Wed, Oct 3",All Day,CNY,Non-Economic,Bank Holiday,,,
"Wed, Oct 3",9:15pm,AUD,Low Impact Expected,HIA New Home Sales m/m,-2.9%,-3.1%,
"Wed, Oct 3",9:30pm,AUD,Medium Impact Expected,Goods Trade Balance,1.60B,1.43B,1.55B
"Thu, Oct 4",4:46am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,1.54|2.4,1.49|1.5,
"Thu, Oct 4",5:02am,EUR,Low Impact Expected,French 10-y Bond Auction,0.86|1.6,0.71|1.9,
"Thu, Oct 4",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,70.9%,13.7%,
"Thu, Oct 4",8:00am,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,-6.3B,-6.5B,-7.1B
"Thu, Oct 4",8:30am,USD,Low Impact Expected,Unemployment Claims,207K,214K,215K
"Thu, Oct 4",9:15am,USD,Medium Impact Expected,FOMC Member Quarles Speaks,,,
"Thu, Oct 4",10:00am,CAD,Medium Impact Expected,Ivey PMI,50.4,62.3,61.9
