Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Mon, Jun 4",Low Impact Expected,,,,,,
Low Impact Expected,AIG Services Index,,,,,,
"Mon, Jun 4",7:01pm,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,2.8%,2.5%,-4.2%
"Mon, Jun 4",7:30pm,JPY,Low Impact Expected,Household Spending y/y,-1.3%,0.8%,-0.7%
"Mon, Jun 4",9:30pm,AUD,Medium Impact Expected,Current Account,-10.5B,-9.9B,-14.7B
"Mon, Jun 4",9:45pm,CNY,Medium Impact Expected,Caixin Services PMI,52.9,52.9,52.9
"Mon, Jun 4",11:35pm,JPY,Low Impact Expected,10-y Bond Auction,0.05|4.4,0.05|4.2,
"Tue, Jun 5",12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, Jun 5",12:30am,AUD,Medium Impact Expected,Cash Rate,1.50%,1.50%,1.50%
"Tue, Jun 5",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-54.3B,-33.1B,
"Tue, Jun 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,56.4,56.4,55.6
"Tue, Jun 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,53.1,52.9,52.6
"Tue, Jun 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,54.3,54.3,54.3
"Tue, Jun 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,52.1,52.1,52.1
"Tue, Jun 5",4:00am,EUR,Low Impact Expected,Final Services PMI,53.8,53.9,53.9
"Tue, Jun 5",4:30am,GBP,High Impact Expected,Final Services PMI,54.0,52.9,52.8
"Tue, Jun 5",5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.1%,0.5%,0.4%
"Tue, Jun 5",6:00am,GBP,Medium Impact Expected,MPC Member Cunliffe Speaks,,,
"Tue, Jun 5",8:30am,CAD,Medium Impact Expected,Labor Productivity q/q,-0.3%,0.3%,0.2%
"Tue, Jun 5",9:45am,USD,Low Impact Expected,Final Services PMI,56.8,55.7,55.7
"Tue, Jun 5",10:00am,USD,High Impact Expected,ISM Services PMI,58.6,57.9,56.8
"Tue, Jun 5",10:00am,USD,Low Impact Expected,JOLTS Job Openings,6.70M,6.49M,6.63M
"Tue, Jun 5",10:26am,NZD,Medium Impact Expected,GDT Price Index,-1.3%,1.9%,
"Tue, Jun 5",1:30pm,EUR,Medium Impact Expected,German Buba President Weidmann Speaks,,,
"Tue, Jun 5",7:00pm,AUD,Medium Impact Expected,RBA Gov Bullock Speaks,,,
"Tue, Jun 5",8:00pm,JPY,Low Impact Expected,Average Cash Earnings y/y,0.8%,1.4%,2.0%
"Tue, Jun 5",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,1.5%,1.0%,
"Tue, Jun 5",9:15pm,AUD,Low Impact Expected,HIA New Home Sales m/m,-4.2%,-2.0%,
"Tue, Jun 5",9:30pm,AUD,High Impact Expected,GDP q/q,1.0%,0.9%,0.5%
"Wed, Jun 6",3:15am,CHF,Low Impact Expected,CPI m/m,0.4%,0.3%,0.2%
"Wed, Jun 6",4:10am,EUR,Low Impact Expected,Retail PMI,51.7,48.6,
"Wed, Jun 6",6:40am,GBP,Medium Impact Expected,MPC Member Tenreyro Speaks,,,
"Wed, Jun 6",8:30am,CAD,High Impact Expected,Trade Balance,-1.9B,-3.4B,-3.9B
"Wed, Jun 6",8:30am,CAD,Medium Impact Expected,Building Permits m/m,-4.6%,-1.0%,1.3%
"Wed, Jun 6",8:30am,USD,Low Impact Expected,Revised Nonfarm Productivity q/q,0.4%,0.7%,0.7%
"Wed, Jun 6",8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,2.9%,2.7%,2.7%
"Wed, Jun 6",8:30am,USD,Low Impact Expected,Trade Balance,-46.2B,-50.0B,-47.2B
"Wed, Jun 6",10:00am,CAD,Low Impact Expected,Ivey PMI,62.5,69.7,71.5
