Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Jul 3",High Impact Expected,,,,,,
"Tue, Jul 3",4:30am,GBP,High Impact Expected,Construction PMI,53.1,52.6,52.5
"Tue, Jul 3",4:30am,GBP,Low Impact Expected,FPC Meeting Minutes,,,
"Tue, Jul 3",5:00am,EUR,Low Impact Expected,PPI m/m,0.8%,0.4%,0.0%
"Tue, Jul 3",5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.0%,0.1%,-0.1%
"Tue, Jul 3",5:36am,GBP,Low Impact Expected,10-y Bond Auction,1.43|2.3,1.61|2.2,
"Tue, Jul 3",9:30am,CAD,Low Impact Expected,Manufacturing PMI,57.1,56.2,
"Tue, Jul 3",9:59am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,56.4,54.2,53.9
"Tue, Jul 3",10:00am,USD,Low Impact Expected,Factory Orders m/m,0.4%,0.1%,-0.4%
"Tue, Jul 3",10:13am,NZD,Medium Impact Expected,GDT Price Index,-5.0%,-1.2%,
"Tue, Jul 3",All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,17.4M,17.0M,16.8M
"Tue, Jul 3",All Day,USD,Low Impact Expected,Total Vehicle Sales,17.5M,17.0M,16.9M
"Tue, Jul 3",6:30pm,AUD,Low Impact Expected,AIG Services Index,63.0,59.0,
"Tue, Jul 3",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-0.5%,-1.1%,
"Tue, Jul 3",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-1.0%,1.5%,
"Tue, Jul 3",9:30pm,AUD,High Impact Expected,Goods Trade Balance,0.83B,1.21B,0.47B
"Tue, Jul 3",9:30pm,AUD,High Impact Expected,Retail Sales m/m,0.4%,0.3%,0.5%
"Tue, Jul 3",9:45pm,CNY,Medium Impact Expected,Caixin Services PMI,53.9,52.7,52.9
"Wed, Jul 4",3:15am,EUR,Low Impact Expected,Spanish Services PMI,55.4,56.3,56.4
"Wed, Jul 4",3:45am,EUR,Low Impact Expected,Italian Services PMI,54.3,53.3,53.1
"Wed, Jul 4",3:50am,EUR,Low Impact Expected,French Final Services PMI,55.9,56.4,56.4
"Wed, Jul 4",3:55am,EUR,Low Impact Expected,German Final Services PMI,54.5,53.9,53.9
"Wed, Jul 4",4:00am,EUR,Low Impact Expected,Final Services PMI,55.2,55.0,55.0
"Wed, Jul 4",4:30am,GBP,High Impact Expected,Final Services PMI,55.1,54.0,54.0
"Wed, Jul 4",All Day,USD,Non-Economic,Bank Holiday,,,
"Wed, Jul 4",11:35pm,JPY,Low Impact Expected,30-y Bond Auction,0.70|5.0,0.71|4.2,
"Thu, Jul 5",1:58am,EUR,Low Impact Expected,German Factory Orders m/m,2.6%,1.1%,-1.6%
