Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Jan 4",Low Impact Expected,,,,,,
"Wed, Jan 4",3:50am,EUR,Low Impact Expected,French Final Services PMI,49.5,48.1,48.1
"Wed, Jan 4",3:55am,EUR,Low Impact Expected,German Final Services PMI,49.2,49.0,49.0
"Wed, Jan 4",4:00am,EUR,Low Impact Expected,Final Services PMI,49.8,49.1,49.1
"Wed, Jan 4",4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,-1.6%,0.2%,0.1%
"Wed, Jan 4",4:30am,GBP,Low Impact Expected,Mortgage Approvals,46K,54K,58K
"Wed, Jan 4",4:30am,GBP,Low Impact Expected,Net Lending to Individuals m/m,5.9B,4.5B,4.3B
"Wed, Jan 4",10:00am,USD,High Impact Expected,ISM Manufacturing PMI,48.4,48.5,49.0
"Wed, Jan 4",10:00am,USD,High Impact Expected,JOLTS Job Openings,10.46M,10.04M,10.51M
"Wed, Jan 4",10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,39.4,42.9,43.0
"Wed, Jan 4",All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,13.3M,13.4M,14.1M
"Wed, Jan 4",2:00pm,USD,High Impact Expected,FOMC Meeting Minutes,,,
"Wed, Jan 4",6:50pm,JPY,Low Impact Expected,Monetary Base y/y,-6.1%,-6.1%,-6.4%
"Wed, Jan 4",8:45pm,CNY,Low Impact Expected,Caixin Services PMI,48.0,46.8,46.7
"Wed, Jan 4",10:35pm,JPY,Low Impact Expected,10-y Bond Auction,0.50|4.8,0.25|6.0,
"Thu, Jan 5",12:00am,JPY,Low Impact Expected,Consumer Confidence,30.3,28.2,28.6
"Thu, Jan 5",2:00am,EUR,Low Impact Expected,German Trade Balance,10.8B,7.5B,6.8B
"Thu, Jan 5",4:30am,GBP,Low Impact Expected,Final Services PMI,49.9,50.0,50.0
"Thu, Jan 5",4:58am,EUR,Low Impact Expected,French 10-y Bond Auction,2.77|1.9,2.19|2.2,
"Thu, Jan 5",5:00am,EUR,Low Impact Expected,PPI m/m,-0.9%,-0.8%,-3.0%
"Thu, Jan 5",5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.3%,0.2%,0.5%
"Thu, Jan 5",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,129.1%,416.5%,
"Thu, Jan 5",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,235K,152K,182K
"Thu, Jan 5",8:30am,CAD,Low Impact Expected,Trade Balance,0.0B,1.3B,0.1B
"Thu, Jan 5",8:30am,USD,Medium Impact Expected,Unemployment Claims,204K,230K,223K
"Thu, Jan 5",8:30am,USD,Low Impact Expected,Trade Balance,-61.5B,-64.2B,-77.8B
"Thu, Jan 5",9:45am,USD,Low Impact Expected,Final Services PMI,44.7,44.4,44.4
"Thu, Jan 5",10:30am,USD,Low Impact Expected,Natural Gas Storage,-221B,-230B,-213B
"Thu, Jan 5",11:00am,USD,Low Impact Expected,Crude Oil Inventories,1.7M,1.5M,0.7M
"Thu, Jan 5",6:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,0.5%,1.7%,1.4%
"Fri, Jan 6",2:00am,EUR,Low Impact Expected,German Factory Orders m/m,-5.3%,-0.5%,0.6%
"Fri, Jan 6",2:00am,EUR,Low Impact Expected,German Retail Sales m/m,1.1%,1.5%,-2.8%
"Fri, Jan 6",2:00am,GBP,Low Impact Expected,Halifax HPI m/m,-1.5%,-0.6%,-2.4%
"Fri, Jan 6",All Day,EUR,Non-Economic,Italian Bank Holiday,,,
"Fri, Jan 6",2:36am,CHF,Low Impact Expected,Retail Sales y/y,-1.3%,-1.0%,-2.6%
"Fri, Jan 6",2:45am,EUR,Low Impact Expected,French Consumer Spending m/m,0.5%,1.0%,-2.7%
"Fri, Jan 6",4:30am,GBP,Low Impact Expected,Construction PMI,48.8,50.6,50.4
"Fri, Jan 6",5:00am,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,5.2%,5.1%,5.0%
"Fri, Jan 6",5:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,9.2%,9.6%,10.1%
"Fri, Jan 6",5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.8%,0.5%,-1.5%
"Fri, Jan 6",8:30am,CAD,High Impact Expected,Employment Change,104.0K,5.5K,10.1K
"Fri, Jan 6",8:30am,CAD,High Impact Expected,Unemployment Rate,5.0%,5.2%,5.1%
"Fri, Jan 6",8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.3%,0.4%,0.4%
"Fri, Jan 6",8:30am,USD,High Impact Expected,Non-Farm Employment Change,223K,200K,256K
"Fri, Jan 6",8:30am,USD,High Impact Expected,Unemployment Rate,3.5%,3.7%,3.7%
"Fri, Jan 6",10:00am,CAD,Medium Impact Expected,Ivey PMI,33.4,51.0,51.4
"Fri, Jan 6",10:00am,USD,High Impact Expected,ISM Services PMI,49.6,55.0,56.5
"Fri, Jan 6",10:00am,USD,Low Impact Expected,Factory Orders m/m,-1.8%,-0.9%,0.4%
"Fri, Jan 6",11:15am,USD,Low Impact Expected,FOMC Member Cook Speaks,,,
"Sat, Jan 7",11:15am,GBP,Low Impact Expected,MPC Member Mann Speaks,,,
"Sun, Jan 8",8:00am,GBP,Low Impact Expected,MPC Member Pill Speaks,,,
"Sun, Jan 8",All Day,JPY,Non-Economic,Bank Holiday,,,
"Sun, Jan 8",7:30pm,AUD,Low Impact Expected,Building Approvals m/m,-9.0%,0.1%,-5.6%
"Mon, Jan 9",1:45am,CHF,Low Impact Expected,Unemployment Rate,1.9%,2.1%,2.0%
"Mon, Jan 9",2:00am,EUR,Low Impact Expected,German Industrial Production m/m,0.2%,0.2%,-0.4%
"Mon, Jan 9",2:45am,EUR,Low Impact Expected,French Trade Balance,-13.8B,-11.3B,-11.6B
"Mon, Jan 9",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,784B,790B,
"Mon, Jan 9",4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,7.8%,7.8%,7.9%
"Mon, Jan 9",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,-17.5,-18.1,-21.0
"Mon, Jan 9",5:00am,EUR,Low Impact Expected,Unemployment Rate,6.5%,6.5%,6.5%
"Mon, Jan 9",8:30am,CAD,Low Impact Expected,Building Permits m/m,14.1%,0.4%,-5.3%
"Mon, Jan 9",10:30am,GBP,Low Impact Expected,MPC Member Pill Speaks,,,
"Mon, Jan 9",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,28.0B,25.0B,29.1B
"Mon, Jan 9",6:30pm,JPY,Low Impact Expected,Household Spending y/y,-1.2%,0.6%,1.2%
"Mon, Jan 9",6:30pm,JPY,Low Impact Expected,Tokyo Core CPI y/y,4.0%,3.8%,3.6%
"Mon, Jan 9",7:01pm,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,6.5%,2.4%,4.1%
"Tue, Jan 10",2:45am,EUR,Low Impact Expected,French Industrial Production m/m,2.0%,0.9%,-2.5%
