Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Thu, Feb 2",Low Impact Expected,,,,,,
"Thu, Feb 2",3:00am,CHF,Low Impact Expected,SECO Consumer Climate,-30,-38,-47
"Thu, Feb 2",3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,70.7K,-15.2K,-43.7K
"Thu, Feb 2",4:59am,EUR,Low Impact Expected,French 10-y Bond Auction,2.68|2.1,2.77|1.9,
"Thu, Feb 2",7:00am,GBP,High Impact Expected,BOE Monetary Policy Report,,,
"Thu, Feb 2",7:00am,GBP,High Impact Expected,Monetary Policy Summary,,,
"Thu, Feb 2",7:00am,GBP,High Impact Expected,MPC Official Bank Rate Votes,7-0-2,7-0-2,7-0-2
"Thu, Feb 2",7:00am,GBP,High Impact Expected,Official Bank Rate,4.00%,4.00%,3.50%
"Thu, Feb 2",7:30am,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,
"Thu, Feb 2",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,440.0%,129.1%,
"Thu, Feb 2",8:15am,EUR,High Impact Expected,Main Refinancing Rate,3.00%,3.00%,2.50%
"Thu, Feb 2",8:15am,EUR,High Impact Expected,Monetary Policy Statement,,,
"Thu, Feb 2",8:30am,CAD,Low Impact Expected,Building Permits m/m,-7.3%,-2.1%,14.9%
"Thu, Feb 2",8:30am,USD,Medium Impact Expected,Unemployment Claims,183K,196K,186K
"Thu, Feb 2",8:30am,USD,Low Impact Expected,Prelim Nonfarm Productivity q/q,3.0%,2.5%,0.8%
"Thu, Feb 2",8:30am,USD,Low Impact Expected,Prelim Unit Labor Costs q/q,1.1%,1.6%,2.4%
"Thu, Feb 2",8:45am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Feb 2",10:00am,USD,Low Impact Expected,Factory Orders m/m,1.8%,2.3%,-1.9%
"Thu, Feb 2",10:30am,USD,Low Impact Expected,Natural Gas Storage,-151B,-146B,-91B
"Thu, Feb 2",12:30pm,CHF,Medium Impact Expected,SNB Chairman Jordan Speaks,,,
"Thu, Feb 2",8:45pm,CNY,Low Impact Expected,Caixin Services PMI,52.9,51.1,48.0
