Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Apr 4",High Impact Expected,Cash Rate,,,,,
"Tue, Apr 4",,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, Apr 4",2:00am,EUR,Low Impact Expected,German Trade Balance,16.0B,16.8B,16.0B
"Tue, Apr 4",3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,-48.8K,8.5K,2.6K
"Tue, Apr 4",5:00am,EUR,Low Impact Expected,PPI m/m,-0.5%,-0.5%,-2.8%
"Tue, Apr 4",5:15am,GBP,Low Impact Expected,MPC Member Tenreyro Speaks,,,
"Tue, Apr 4",8:30am,CAD,Low Impact Expected,Building Permits m/m,8.6%,2.2%,-3.7%
"Tue, Apr 4",10:00am,USD,High Impact Expected,JOLTS Job Openings,9.93M,10.49M,10.56M
"Tue, Apr 4",10:00am,USD,Low Impact Expected,Factory Orders m/m,-0.7%,-0.4%,-2.1%
"Tue, Apr 4",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,47.4,47.2,46.9
"Tue, Apr 4",10:28am,NZD,Low Impact Expected,GDT Price Index,-4.7%,-2.6%,
"Tue, Apr 4",10:30am,GBP,Low Impact Expected,MPC Member Pill Speaks,,,
"Tue, Apr 4",1:30pm,USD,Low Impact Expected,FOMC Member Cook Speaks,,,
"Tue, Apr 4",All Day,CNY,Non-Economic,Bank Holiday,,,
"Tue, Apr 4",10:00pm,NZD,High Impact Expected,Official Cash Rate,5.25%,5.00%,4.75%
"Tue, Apr 4",10:00pm,NZD,High Impact Expected,RBNZ Rate Statement,,,
"Tue, Apr 4",10:30pm,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
"Wed, Apr 5",2:00am,EUR,Low Impact Expected,German Factory Orders m/m,4.8%,0.2%,0.5%
"Wed, Apr 5",2:45am,EUR,Low Impact Expected,French Industrial Production m/m,1.2%,0.5%,-1.4%
"Wed, Apr 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,59.4,57.6,56.7
"Wed, Apr 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,55.7,53.8,51.6
"Wed, Apr 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,53.9,55.5,55.5
"Wed, Apr 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,53.7,53.9,53.9
"Wed, Apr 5",4:00am,EUR,Low Impact Expected,Final Services PMI,55.0,55.6,55.6
"Wed, Apr 5",4:30am,GBP,Low Impact Expected,Final Services PMI,52.9,52.8,52.8
"Wed, Apr 5",5:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,-0.1%,0.5%,1.7%
"Wed, Apr 5",5:15am,GBP,Low Impact Expected,MPC Member Tenreyro Speaks,,,
"Wed, Apr 5",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,145K,208K,261K
"Wed, Apr 5",8:30am,CAD,Low Impact Expected,Trade Balance,0.4B,1.5B,1.2B
"Wed, Apr 5",8:30am,USD,Low Impact Expected,Trade Balance,-70.5B,-68.9B,-68.7B
"Wed, Apr 5",9:45am,USD,Low Impact Expected,Final Services PMI,52.6,53.8,53.8
"Wed, Apr 5",10:00am,USD,High Impact Expected,ISM Services PMI,51.2,54.3,55.1
"Wed, Apr 5",10:30am,USD,Low Impact Expected,Crude Oil Inventories,-3.7M,-1.6M,-7.5M
"Wed, Apr 5",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,1.3%,1.4%,
"Wed, Apr 5",9:30pm,AUD,Low Impact Expected,Goods Trade Balance,13.87B,11.33B,11.27B
"Wed, Apr 5",9:30pm,AUD,Low Impact Expected,RBA Financial Stability Review,,,
"Wed, Apr 5",9:45pm,CNY,Low Impact Expected,Caixin Services PMI,57.8,55.0,55.0
"Wed, Apr 5",11:35pm,JPY,Low Impact Expected,30-y Bond Auction,1.35|3.2,1.42|3.0,
"Thu, Apr 6",1:45am,CHF,Low Impact Expected,Unemployment Rate,1.9%,1.9%,1.9%
"Thu, Apr 6",2:00am,EUR,Low Impact Expected,German Industrial Production m/m,2.0%,-0.1%,3.7%
"Thu, Apr 6",2:00am,GBP,Low Impact Expected,Halifax HPI m/m,0.8%,-0.5%,1.2%
"Thu, Apr 6",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,743B,770B,
"Thu, Apr 6",4:30am,GBP,Low Impact Expected,Construction PMI,50.7,53.4,54.6
"Thu, Apr 6",4:30am,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,-14.9B,2.3B,-6.3B
"Thu, Apr 6",5:05am,EUR,Low Impact Expected,French 10-y Bond Auction,2.70|2.0,3.20|2.3,
"Thu, Apr 6",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,319.4%,410.1%,
"Thu, Apr 6",8:30am,CAD,High Impact Expected,Employment Change,34.7K,10.2K,21.8K
"Thu, Apr 6",8:30am,CAD,High Impact Expected,Unemployment Rate,5.0%,5.1%,5.0%
"Thu, Apr 6",8:30am,USD,High Impact Expected,Unemployment Claims,228K,200K,246K
"Thu, Apr 6",10:00am,CAD,Medium Impact Expected,Ivey PMI,58.2,52.0,51.6
"Thu, Apr 6",10:30am,USD,Low Impact Expected,Natural Gas Storage,-23B,-20B,-47B
"Thu, Apr 6",All Day,NZD,Non-Economic,Bank Holiday,,,
"Thu, Apr 6",All Day,AUD,Non-Economic,Bank Holiday,,,
"Thu, Apr 6",7:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,1.1%,1.2%,0.8%
"Thu, Apr 6",7:30pm,JPY,Low Impact Expected,Household Spending y/y,1.6%,4.9%,-0.3%
"Fri, Apr 7",12:59am,JPY,Low Impact Expected,Leading Indicators,97.7%,97.5%,96.6%
"Fri, Apr 7",All Day,CHF,Non-Economic,Bank Holiday,,,
"Fri, Apr 7",2:45am,EUR,Low Impact Expected,French Trade Balance,-9.9B,-11.8B,-12.5B
"Fri, Apr 7",All Day,GBP,Non-Economic,Bank Holiday,,,
"Fri, Apr 7",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Fri, Apr 7",All Day,CAD,Non-Economic,Bank Holiday,,,
"Fri, Apr 7",8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.3%,0.3%,0.2%
"Fri, Apr 7",8:30am,USD,High Impact Expected,Non-Farm Employment Change,236K,228K,326K
"Fri, Apr 7",8:30am,USD,High Impact Expected,Unemployment Rate,3.5%,3.6%,3.6%
"Fri, Apr 7",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,15.3B,18.3B,19.5B
"Sun, Apr 9",All Day,NZD,Non-Economic,Bank Holiday,,,
"Sun, Apr 9",All Day,AUD,Non-Economic,Bank Holiday,,,
"Sun, Apr 9",7:50pm,JPY,Low Impact Expected,Current Account,1.09T,1.43T,0.20T
"Mon, Apr 10",1:00am,JPY,Low Impact Expected,Consumer Confidence,33.9,31.9,31.1
"Mon, Apr 10",2:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,53.3,52.9,52.0
"Mon, Apr 10",All Day,CHF,Non-Economic,Bank Holiday,,,
"Mon, Apr 10",All Day,GBP,Non-Economic,Bank Holiday,,,
"Mon, Apr 10",All Day,EUR,Non-Economic,French Bank Holiday,,,
"Mon, Apr 10",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Mon, Apr 10",All Day,EUR,Non-Economic,Italian Bank Holiday,,,
"Mon, Apr 10",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,0.1%,0.2%,0.2%
"Mon, Apr 10",Day 1,All,Low Impact Expected,IMF Meetings,,,
"Mon, Apr 10",4:15pm,USD,Low Impact Expected,FOMC Member Williams Speaks,,,
"Mon, Apr 10",7:01pm,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,4.9%,5.1%,4.9%
"Mon, Apr 10",8:30pm,AUD,Low Impact Expected,Westpac Consumer Sentiment,9.4%,0.0%,
"Mon, Apr 10",9:30pm,AUD,Low Impact Expected,NAB Business Confidence,-1,-4,
"Mon, Apr 10",9:30pm,CNY,Low Impact Expected,CPI y/y,0.7%,1.0%,1.0%
"Mon, Apr 10",9:30pm,CNY,Low Impact Expected,PPI y/y,-2.5%,-2.5%,-1.4%
"Tue, Apr 11",1:58am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,-15.2%,-10.7%,
"Tue, Apr 11",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,-8.7,-11.7,-11.1
"Tue, Apr 11",4:31am,CNY,Medium Impact Expected,New Loans,3890B,3300B,1810B
"Tue, Apr 11",4:31am,CNY,Low Impact Expected,M2 Money Supply y/y,12.7%,12.7%,12.9%
"Tue, Apr 11",5:00am,EUR,Low Impact Expected,Retail Sales m/m,-0.8%,-0.8%,0.8%
"Tue, Apr 11",6:00am,USD,Low Impact Expected,NFIB Small Business Index,90.1,89.6,90.9
"Tue, Apr 11",Day 2,All,Low Impact Expected,IMF Meetings,,,
"Tue, Apr 11",1:30pm,USD,Low Impact Expected,FOMC Member Goolsbee Speaks,,,
"Tue, Apr 11",6:00pm,USD,Medium Impact Expected,FOMC Member Harker Speaks,,,
