Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Mon, Aug 3",Medium Impact Expected,,,,,,
"Mon, Aug 3",,JPY,Low Impact Expected,Average Cash Earnings y/y,-2.4%,0.9%,0.7%
"Mon, Aug 3",11:45pm,JPY,Low Impact Expected,10-y Bond Auction,0.40|2.8,0.51|2.6,
"Tue, Aug 4",12:30am,AUD,High Impact Expected,Cash Rate,2.00%,2.00%,2.00%
"Tue, Aug 4",12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, Aug 4",2:00am,GBP,Low Impact Expected,Nationwide HPI m/m,0.4%,0.4%,-0.2%
"Tue, Aug 4",2:30am,AUD,Low Impact Expected,Commodity Prices y/y,-20.2%,-17.1%,
"Tue, Aug 4",3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-74.0K,-45.6K,-94.7K
"Tue, Aug 4",4:30am,GBP,High Impact Expected,Construction PMI,57.1,58.6,58.1
"Tue, Aug 4",5:00am,EUR,Low Impact Expected,PPI m/m,-0.1%,-0.1%,0.0%
"Tue, Aug 4",5:35am,GBP,Low Impact Expected,10-y Bond Auction,1.98|1.4,2.02|1.2,
"Tue, Aug 4",9:30am,CAD,Low Impact Expected,Manufacturing PMI,50.8,51.3,
"Tue, Aug 4",10:00am,USD,Medium Impact Expected,Factory Orders m/m,1.8%,1.8%,-1.1%
"Tue, Aug 4",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,46.9,48.0,48.1
"Tue, Aug 4",10:14am,NZD,High Impact Expected,GDT Price Index,-9.3%,-10.7%,
"Tue, Aug 4",6:45pm,NZD,High Impact Expected,Employment Change q/q,0.3%,0.5%,0.6%
"Tue, Aug 4",6:45pm,NZD,High Impact Expected,Unemployment Rate,5.9%,5.9%,5.8%
"Tue, Aug 4",6:45pm,NZD,Low Impact Expected,Labor Cost Index q/q,0.5%,0.5%,0.3%
"Tue, Aug 4",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-1.4%,-1.3%,
"Tue, Aug 4",7:30pm,AUD,Low Impact Expected,AIG Services Index,54.1,51.2,
"Tue, Aug 4",9:45pm,CNY,Medium Impact Expected,Caixin Services PMI,53.8,52.2,51.8
"Wed, Aug 5",3:15am,CHF,Medium Impact Expected,CPI m/m,-0.6%,-0.4%,0.1%
"Wed, Aug 5",3:15am,EUR,Medium Impact Expected,Spanish Services PMI,59.7,55.8,56.1
"Wed, Aug 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,52.0,53.2,53.4
"Wed, Aug 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,52.0,52.1,52.0
"Wed, Aug 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,53.8,53.7,53.7
"Wed, Aug 5",4:00am,EUR,Low Impact Expected,Final Services PMI,54.0,53.8,53.8
"Wed, Aug 5",4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,-1.1%,-0.2%,0.9%
"Wed, Aug 5",4:30am,GBP,High Impact Expected,Final Services PMI,57.4,58.1,58.5
"Wed, Aug 5",5:00am,EUR,Low Impact Expected,Retail Sales m/m,-0.6%,-0.1%,0.1%
"Wed, Aug 5",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,185K,216K,229K
"Wed, Aug 5",8:30am,CAD,High Impact Expected,Trade Balance,-0.5B,-2.8B,-3.4B
"Wed, Aug 5",8:30am,USD,High Impact Expected,Trade Balance,-43.8B,-42.8B,-40.9B
"Wed, Aug 5",9:45am,USD,Low Impact Expected,Final Services PMI,55.7,55.2,55.2
"Wed, Aug 5",10:00am,USD,High Impact Expected,ISM Services PMI,60.3,56.3,56.0
"Wed, Aug 5",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-4.4M,-1.3M,-4.2M
"Wed, Aug 5",9:30pm,AUD,High Impact Expected,Employment Change,38.5K,10.2K,7.0K
"Wed, Aug 5",9:30pm,AUD,High Impact Expected,Unemployment Rate,6.3%,6.1%,6.1%
"Thu, Aug 6",1:00am,JPY,Low Impact Expected,Leading Indicators,107.2%,106.9%,106.2%
"Thu, Aug 6",1:45am,CHF,Low Impact Expected,SECO Consumer Climate,-19,-7,-6
"Thu, Aug 6",2:00am,EUR,Medium Impact Expected,German Factory Orders m/m,2.0%,0.4%,-0.3%
"Thu, Aug 6",3:00am,GBP,Medium Impact Expected,Halifax HPI m/m,-0.6%,0.5%,1.6%
"Thu, Aug 6",4:10am,EUR,Low Impact Expected,Retail PMI,54.2,50.4,
"Thu, Aug 6",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,0.2%,0.2%,-0.6%
"Thu, Aug 6",4:30am,GBP,Low Impact Expected,Industrial Production m/m,-0.4%,0.1%,0.3%
"Thu, Aug 6",4:45am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,1.98|1.7,2.10|1.5,
"Thu, Aug 6",5:00am,EUR,Low Impact Expected,French 10-y Bond Auction,1.02|2.0,1.30|2.1,
"Thu, Aug 6",7:00am,GBP,High Impact Expected,BOE Monetary Policy Report,,,
"Thu, Aug 6",7:00am,GBP,High Impact Expected,Monetary Policy Summary,,,
"Thu, Aug 6",7:00am,GBP,High Impact Expected,MPC Official Bank Rate Votes,1-0-8,2-0-7,0-0-9
"Thu, Aug 6",7:00am,GBP,High Impact Expected,Official Bank Rate,0.50%,0.50%,0.50%
"Thu, Aug 6",7:00am,GBP,Medium Impact Expected,Asset Purchase Facility,375B,375B,375B
"Thu, Aug 6",7:00am,GBP,Medium Impact Expected,BOE Inflation Letter,,,
"Thu, Aug 6",7:00am,GBP,Medium Impact Expected,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
"Thu, Aug 6",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,125.4%,42.7%,
"Thu, Aug 6",7:45am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Thu, Aug 6",8:30am,USD,High Impact Expected,Unemployment Claims,270K,273K,267K
"Thu, Aug 6",10:00am,GBP,Medium Impact Expected,NIESR GDP Estimate,0.7%,0.7%,
"Thu, Aug 6",10:30am,USD,Low Impact Expected,Natural Gas Storage,32B,46B,52B
"Thu, Aug 6",7:30pm,AUD,Low Impact Expected,AIG Construction Index,47.1,46.4,
"Thu, Aug 6",9:30pm,AUD,High Impact Expected,RBA Monetary Policy Statement,,,
