Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Sep 2",Medium Impact Expected,,,,,,
"Wed, Sep 2",,USD,Low Impact Expected,Revised Unit Labor Costs q/q,-1.4%,-0.5%,0.5%
"Wed, Sep 2",10:00am,USD,Medium Impact Expected,Factory Orders m/m,0.4%,0.8%,2.2%
"Wed, Sep 2",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,4.7M,-0.7M,-5.5M
"Wed, Sep 2",2:00pm,USD,Low Impact Expected,Beige Book,,,
"Wed, Sep 2",7:30pm,AUD,Low Impact Expected,AIG Services Index,55.6,54.1,
"Wed, Sep 2",All Day,CNY,Non-Economic,Bank Holiday,,,
"Wed, Sep 2",9:30pm,AUD,High Impact Expected,Goods Trade Balance,-2.46B,-3.10B,-3.05B
"Wed, Sep 2",9:30pm,AUD,High Impact Expected,Retail Sales m/m,-0.1%,0.4%,0.6%
"Thu, Sep 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,59.6,59.3,59.7
"Thu, Sep 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,54.6,53.1,52.0
"Thu, Sep 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,50.6,51.8,51.8
"Thu, Sep 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,54.9,53.6,53.6
"Thu, Sep 3",4:00am,EUR,Low Impact Expected,Final Services PMI,54.4,54.3,54.3
"Thu, Sep 3",4:30am,GBP,High Impact Expected,Final Services PMI,55.6,57.6,57.4
"Thu, Sep 3",4:51am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,2.13|1.8,1.92|2.3,
"Thu, Sep 3",5:00am,EUR,Low Impact Expected,French 10-y Bond Auction,1.21|1.7,1.02|2.0,
"Thu, Sep 3",5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.4%,0.6%,-0.2%
"Thu, Sep 3",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,2.9%,125.4%,
"Thu, Sep 3",7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.05%,0.05%,0.05%
"Thu, Sep 3",8:30am,CAD,High Impact Expected,Trade Balance,-0.6B,-1.4B,-0.8B
"Thu, Sep 3",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Sep 3",8:30am,USD,High Impact Expected,Trade Balance,-41.9B,-43.2B,-45.2B
"Thu, Sep 3",8:30am,USD,High Impact Expected,Unemployment Claims,282K,273K,270K
"Thu, Sep 3",9:45am,USD,Low Impact Expected,Final Services PMI,56.1,55.2,55.2
"Thu, Sep 3",10:00am,USD,High Impact Expected,ISM Services PMI,59.0,58.3,60.3
"Thu, Sep 3",10:30am,USD,Low Impact Expected,Natural Gas Storage,94B,88B,69B
"Thu, Sep 3",All Day,CNY,Non-Economic,Bank Holiday,,,
"Thu, Sep 3",9:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,0.6%,2.1%,-2.5%
