Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Fri, Oct 2",Medium Impact Expected,,,,,,
"Fri, Oct 2",5:00am,EUR,Low Impact Expected,PPI m/m,-0.8%,-0.5%,-0.2%
"Fri, Oct 2",8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.0%,0.2%,0.4%
"Fri, Oct 2",8:30am,USD,High Impact Expected,Non-Farm Employment Change,142K,201K,136K
"Fri, Oct 2",8:30am,USD,High Impact Expected,Unemployment Rate,5.1%,5.1%,5.1%
"Fri, Oct 2",10:00am,USD,Medium Impact Expected,Factory Orders m/m,-1.7%,-0.9%,0.2%
"Fri, Oct 2",1:30pm,USD,Medium Impact Expected,FOMC Member Fischer Speaks,,,
"Sat, Oct 3",11:00am,USD,Medium Impact Expected,FOMC Member Dudley Speaks,,,
"Sat, Oct 3",12:00pm,AUD,Non-Economic,Daylight Saving Time Shift,,,
"Sun, Oct 4",All Day,AUD,Non-Economic,Bank Holiday,,,
"Sun, Oct 4",6:30pm,AUD,Low Impact Expected,AIG Services Index,52.3,55.6,
"Sun, Oct 4",7:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.3%,0.1%,
"Sun, Oct 4",All Day,CNY,Non-Economic,Bank Holiday,,,
"Sun, Oct 4",8:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,3.9%,1.3%,
"Sun, Oct 4",9:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,0.5%,0.7%,0.9%
"Mon, Oct 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,55.1,59.7,59.6
"Mon, Oct 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,53.3,54.8,54.6
"Mon, Oct 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,51.9,51.2,51.2
"Mon, Oct 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,54.1,54.4,54.3
"Mon, Oct 5",4:00am,EUR,Low Impact Expected,Final Services PMI,53.7,54.0,54.0
"Mon, Oct 5",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,11.7,12.2,13.6
