Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Mon, Nov 4",Low Impact Expected,,,,,,
"Mon, Nov 4",10:00am,USD,Low Impact Expected,Factory Orders m/m,-0.6%,-0.5%,-0.1%
"Mon, Nov 4",2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
"Mon, Nov 4",2:30pm,EUR,High Impact Expected,ECB President Lagarde Speaks,,,
"Mon, Nov 4",3:05pm,NZD,High Impact Expected,RBNZ Gov Orr Speaks,,,
"Mon, Nov 4",4:30pm,AUD,Low Impact Expected,AIG Services Index,54.2,51.5,
"Mon, Nov 4",6:50pm,JPY,Low Impact Expected,Monetary Base y/y,3.1%,2.9%,3.0%
"Mon, Nov 4",7:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,1.2%,0.0%,
"Mon, Nov 4",7:01pm,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,0.1%,-1.4%,-1.7%
"Mon, Nov 4",8:45pm,CNY,Medium Impact Expected,Caixin Services PMI,51.1,51.5,51.3
"Mon, Nov 4",10:30pm,AUD,High Impact Expected,RBA Rate Statement,,,
"Mon, Nov 4",10:30pm,AUD,Medium Impact Expected,Cash Rate,0.75%,0.75%,0.75%
"Tue, Nov 5",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-109.0B,-123.1B,
"Tue, Nov 5",3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,97.9K,62.0K,13.9K
"Tue, Nov 5",4:30am,GBP,Medium Impact Expected,Final Services PMI,50.0,49.6,49.5
"Tue, Nov 5",5:00am,EUR,Low Impact Expected,PPI m/m,0.1%,0.1%,-0.5%
"Tue, Nov 5",5:30am,GBP,Low Impact Expected,10-y Bond Auction,0.74|2.6,0.63|1.9,
"Tue, Nov 5",8:30am,CAD,High Impact Expected,Trade Balance,-1.0B,-0.6B,-1.2B
"Tue, Nov 5",8:30am,USD,Low Impact Expected,Trade Balance,-52.5B,-52.9B,-55.0B
"Tue, Nov 5",9:45am,USD,Low Impact Expected,Final Services PMI,50.6,51.0,51.0
"Tue, Nov 5",10:00am,USD,High Impact Expected,ISM Services PMI,54.7,53.5,52.6
"Tue, Nov 5",10:00am,USD,Low Impact Expected,JOLTS Job Openings,7.02M,7.06M,7.30M
"Tue, Nov 5",10:06am,NZD,Low Impact Expected,GDT Price Index,3.7%,0.5%,
"Tue, Nov 5",10:12am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,52.9,53.2,52.6
"Tue, Nov 5",4:45pm,NZD,High Impact Expected,Employment Change q/q,0.2%,0.2%,0.6%
"Tue, Nov 5",4:45pm,NZD,High Impact Expected,Unemployment Rate,4.2%,4.1%,3.9%
"Tue, Nov 5",4:45pm,NZD,Low Impact Expected,Labor Cost Index q/q,0.6%,0.6%,0.8%
"Tue, Nov 5",6:50pm,JPY,Low Impact Expected,Monetary Policy Meeting Minutes,,,
"Tue, Nov 5",10:35pm,JPY,Low Impact Expected,10-y Bond Auction,-0.10|3.6,-0.16|3.4,
"Wed, Nov 6",2:00am,EUR,Low Impact Expected,German Factory Orders m/m,1.3%,0.1%,-0.4%
"Wed, Nov 6",3:15am,EUR,Low Impact Expected,Spanish Services PMI,52.7,52.8,53.3
"Wed, Nov 6",3:45am,EUR,Low Impact Expected,Italian Services PMI,52.2,51.0,51.4
"Wed, Nov 6",3:50am,EUR,Low Impact Expected,French Final Services PMI,52.9,52.9,52.9
"Wed, Nov 6",3:55am,EUR,Low Impact Expected,German Final Services PMI,51.6,51.2,51.2
"Wed, Nov 6",4:00am,EUR,Low Impact Expected,Final Services PMI,52.2,51.8,51.8
"Wed, Nov 6",5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.1%,0.1%,0.6%
"Wed, Nov 6",8:00am,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
"Wed, Nov 6",8:30am,USD,Low Impact Expected,Prelim Nonfarm Productivity q/q,-0.3%,1.0%,2.3%
"Wed, Nov 6",8:30am,USD,Low Impact Expected,Prelim Unit Labor Costs q/q,3.6%,2.2%,2.6%
"Wed, Nov 6",9:30am,USD,Low Impact Expected,FOMC Member Williams Speaks,,,
"Wed, Nov 6",10:00am,CAD,Low Impact Expected,Ivey PMI,48.2,49.3,48.7
"Wed, Nov 6",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,7.9M,1.9M,5.7M
"Wed, Nov 6",1:01pm,USD,Medium Impact Expected,10-y Bond Auction,1.81|2.5,1.59|2.4,
"Wed, Nov 6",4:30pm,AUD,Low Impact Expected,AIG Construction Index,43.9,42.6,
"Wed, Nov 6",7:30pm,AUD,Medium Impact Expected,Goods Trade Balance,7.18B,5.10B,6.62B
"Thu, Nov 7",2:00am,EUR,Low Impact Expected,German Industrial Production m/m,-0.6%,-0.3%,0.4%
"Thu, Nov 7",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,779B,777B,
"Thu, Nov 7",3:28am,GBP,Low Impact Expected,Halifax HPI m/m,-0.1%,0.3%,-0.4%
"Thu, Nov 7",4:00am,EUR,Low Impact Expected,ECB Economic Bulletin,,,
"Thu, Nov 7",4:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,0.7%,0.3%,-0.5%
"Thu, Nov 7",4:50am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,0.30|2.3,0.25|2.5,
"Thu, Nov 7",5:00am,EUR,High Impact Expected,EU Economic Forecasts,,,
"Thu, Nov 7",5:02am,EUR,Low Impact Expected,French 10-y Bond Auction,-0.03|2.1,-0.24|1.7,
"Thu, Nov 7",All Day,EUR,Low Impact Expected,Eurogroup Meetings,,,
"Thu, Nov 7",7:00am,GBP,High Impact Expected,BOE Monetary Policy Report,,,
"Thu, Nov 7",7:00am,GBP,High Impact Expected,Monetary Policy Summary,,,
"Thu, Nov 7",7:00am,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-2-7,0-0-9,0-0-9
"Thu, Nov 7",7:00am,GBP,Medium Impact Expected,Official Bank Rate,0.75%,0.75%,0.75%
"Thu, Nov 7",7:00am,GBP,Low Impact Expected,Asset Purchase Facility,435B,435B,435B
"Thu, Nov 7",7:00am,GBP,Low Impact Expected,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
"Thu, Nov 7",7:30am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Thu, Nov 7",8:30am,USD,Low Impact Expected,Unemployment Claims,211K,215K,219K
"Thu, Nov 7",10:30am,USD,Low Impact Expected,Natural Gas Storage,34B,46B,89B
"Thu, Nov 7",1:01pm,USD,Medium Impact Expected,30-y Bond Auction,2.43|2.2,2.17|2.2,
"Thu, Nov 7",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,9.5B,15.6B,17.8B
"Thu, Nov 7",6:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,0.8%,0.1%,-0.1%
"Thu, Nov 7",6:30pm,JPY,Low Impact Expected,Household Spending y/y,9.5%,7.1%,1.0%
"Thu, Nov 7",7:30pm,AUD,High Impact Expected,RBA Monetary Policy Statement,,,
"Thu, Nov 7",7:30pm,AUD,Low Impact Expected,Home Loans m/m,1.4%,2.1%,2.7%
"Thu, Nov 7",10:10pm,CNY,Medium Impact Expected,Trade Balance,301B,287B,275B
"Thu, Nov 7",10:11pm,CNY,Medium Impact Expected,USD-Denominated Trade Balance,42.8B,40.6B,39.7B
"Fri, Nov 8",12:00am,JPY,Low Impact Expected,Leading Indicators,92.2%,92.2%,91.9%
"Fri, Nov 8",1:45am,CHF,Low Impact Expected,Unemployment Rate,2.3%,2.3%,2.3%
"Fri, Nov 8",2:00am,EUR,Low Impact Expected,German Trade Balance,19.2B,19.3B,18.7B
"Fri, Nov 8",2:45am,EUR,Low Impact Expected,French Industrial Production m/m,0.3%,0.4%,-0.9%
"Fri, Nov 8",2:45am,EUR,Low Impact Expected,French Prelim Private Payrolls q/q,0.3%,0.3%,0.2%
"Fri, Nov 8",2:45am,EUR,Low Impact Expected,French Trade Balance,-5.6B,-4.9B,-5.4B
"Fri, Nov 8",All Day,EUR,Low Impact Expected,ECOFIN Meetings,,,
"Fri, Nov 8",8:18am,CAD,Low Impact Expected,Housing Starts,202K,220K,221K
"Fri, Nov 8",8:30am,CAD,High Impact Expected,Employment Change,-1.8K,14.7K,53.7K
"Fri, Nov 8",8:30am,CAD,High Impact Expected,Unemployment Rate,5.5%,5.5%,5.5%
"Fri, Nov 8",8:30am,CAD,Low Impact Expected,Building Permits m/m,-6.5%,-1.9%,5.6%
"Fri, Nov 8",10:00am,USD,Medium Impact Expected,Prelim UoM Consumer Sentiment,95.7,96.0,95.5
"Fri, Nov 8",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,-0.4%,-0.3%,-0.3%
"Fri, Nov 8",10:00am,USD,Low Impact Expected,Prelim UoM Inflation Expectations,2.5%,2.5%,
