Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Jul 2",High Impact Expected,,,,,,
"Tue, Jul 2",2:45am,Low Impact Expected,French Gov Budget Balance,,,,
"Tue, Jul 2",3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,-63.8K,-90.0K,-84.1K
"Tue, Jul 2",4:30am,GBP,Low Impact Expected,Construction PMI,43.1,49.4,48.6
"Tue, Jul 2",5:00am,EUR,Low Impact Expected,PPI m/m,-0.1%,0.1%,-0.3%
"Tue, Jul 2",5:30am,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
"Tue, Jul 2",All Day,All,Medium Impact Expected,OPEC-JMMC Meetings,,,
"Tue, Jul 2",6:35am,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
"Tue, Jul 2",9:30am,CAD,Low Impact Expected,Manufacturing PMI,49.2,49.1,
"Tue, Jul 2",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,56.6,54.1,53.2
"Tue, Jul 2",All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,17.3M,17.0M,17.3M
"Tue, Jul 2",10:21am,NZD,Low Impact Expected,GDT Price Index,-0.4%,-3.8%,
"Tue, Jul 2",6:30pm,AUD,Low Impact Expected,AIG Services Index,52.2,52.5,
"Tue, Jul 2",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-0.1%,0.8%,
"Tue, Jul 2",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-3.9%,0.1%,
"Tue, Jul 2",9:30pm,AUD,High Impact Expected,Building Approvals m/m,0.7%,0.0%,-3.4%
"Tue, Jul 2",9:30pm,AUD,Medium Impact Expected,Goods Trade Balance,5.75B,5.25B,4.82B
"Tue, Jul 2",9:45pm,CNY,Low Impact Expected,Caixin Services PMI,52.0,52.6,52.7
"Wed, Jul 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,53.6,52.7,52.8
"Wed, Jul 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,50.5,50.0,50.0
"Wed, Jul 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,52.9,53.1,53.1
"Wed, Jul 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,55.8,55.6,55.6
"Wed, Jul 3",4:00am,EUR,Low Impact Expected,Final Services PMI,53.6,53.4,53.4
"Wed, Jul 3",4:30am,GBP,Medium Impact Expected,Final Services PMI,50.2,51.0,51.0
"Wed, Jul 3",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,12.8%,85.9%,
"Wed, Jul 3",8:15am,GBP,Medium Impact Expected,MPC Member Broadbent Speaks,,,
"Wed, Jul 3",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,102K,140K,41K
"Wed, Jul 3",8:30am,CAD,High Impact Expected,Trade Balance,0.8B,-1.7B,-1.1B
"Wed, Jul 3",8:30am,USD,Low Impact Expected,Trade Balance,-55.5B,-53.2B,-51.2B
"Wed, Jul 3",8:30am,USD,Low Impact Expected,Unemployment Claims,221K,220K,229K
"Wed, Jul 3",9:45am,USD,Low Impact Expected,Final Services PMI,51.5,50.7,50.7
"Wed, Jul 3",10:00am,USD,High Impact Expected,ISM Services PMI,55.1,56.1,56.9
"Wed, Jul 3",10:00am,USD,Low Impact Expected,Factory Orders m/m,-0.7%,-0.4%,-1.2%
"Wed, Jul 3",10:30am,USD,Low Impact Expected,Crude Oil Inventories,-1.1M,-2.8M,-12.8M
"Wed, Jul 3",12:00pm,USD,Low Impact Expected,Natural Gas Storage,89B,85B,98B
"Wed, Jul 3",9:30pm,AUD,High Impact Expected,Retail Sales m/m,0.1%,0.2%,-0.1%
"Wed, Jul 3",11:35pm,JPY,Low Impact Expected,30-y Bond Auction,0.36|4.0,0.32|3.5,
"Thu, Jul 4",2:30am,CHF,Low Impact Expected,CPI m/m,0.0%,-0.1%,0.3%
"Thu, Jul 4",4:30am,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,-7.3B,-6.9B,-7.0B
"Thu, Jul 4",4:54am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,0.26|1.2,0.94|1.4,
"Thu, Jul 4",5:00am,EUR,Low Impact Expected,Retail Sales m/m,-0.3%,0.4%,-0.1%
"Thu, Jul 4",5:03am,EUR,Low Impact Expected,French 10-y Bond Auction,-0.13|2.0,0.14|2.6,
"Thu, Jul 4",All Day,USD,Non-Economic,Bank Holiday,,,
"Thu, Jul 4",6:30pm,AUD,Low Impact Expected,AIG Construction Index,43.0,40.4,
"Thu, Jul 4",7:30pm,JPY,Low Impact Expected,Household Spending y/y,4.0%,1.4%,1.3%
"Fri, Jul 5",1:00am,JPY,Low Impact Expected,Leading Indicators,95.2%,95.3%,95.9%
"Fri, Jul 5",2:00am,EUR,Low Impact Expected,German Factory Orders m/m,-2.2%,-0.1%,0.4%
"Fri, Jul 5",2:45am,EUR,Low Impact Expected,French Trade Balance,-3.3B,-4.8B,-4.9B
"Fri, Jul 5",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,759B,759B,
"Fri, Jul 5",3:30am,GBP,Low Impact Expected,Halifax HPI m/m,-0.3%,-0.4%,0.4%
"Fri, Jul 5",8:30am,CAD,High Impact Expected,Employment Change,-2.2K,10.0K,27.7K
"Fri, Jul 5",8:30am,CAD,High Impact Expected,Unemployment Rate,5.5%,5.5%,5.4%
"Fri, Jul 5",8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.2%,0.3%,0.3%
"Fri, Jul 5",8:30am,USD,High Impact Expected,Non-Farm Employment Change,224K,162K,72K
"Fri, Jul 5",8:30am,USD,High Impact Expected,Unemployment Rate,3.7%,3.6%,3.6%
"Fri, Jul 5",10:00am,CAD,Low Impact Expected,Ivey PMI,52.4,56.2,55.9
"Fri, Jul 5",11:00am,USD,Low Impact Expected,Fed Monetary Policy Report,,,
"Sun, Jul 7",All Day,EUR,Medium Impact Expected,Greek Parliamentary Election,,,
"Sun, Jul 7",7:50pm,JPY,Low Impact Expected,Bank Lending y/y,2.3%,2.6%,2.6%
"Sun, Jul 7",7:50pm,JPY,Low Impact Expected,Core Machinery Orders m/m,-7.8%,-3.6%,5.2%
"Sun, Jul 7",7:50pm,JPY,Low Impact Expected,Current Account,1.31T,1.24T,1.60T
"Sun, Jul 7",8:30pm,JPY,Medium Impact Expected,BOJ Gov Kuroda Speaks,,,
"Sun, Jul 7",9:30pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,4.6%,-8.2%,
"Mon, Jul 8",1:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,44.0,43.9,44.1
"Mon, Jul 8",2:00am,EUR,Low Impact Expected,German Industrial Production m/m,0.3%,0.4%,-2.0%
"Mon, Jul 8",2:00am,EUR,Low Impact Expected,German Trade Balance,18.7B,16.8B,16.9B
"Mon, Jul 8",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,-5.8,0.3,-3.3
"Mon, Jul 8",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,17.1B,15.2B,17.5B
"Mon, Jul 8",7:01pm,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,-1.6%,-1.5%,-3.0%
"Mon, Jul 8",7:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,-0.2%,-0.6%,-0.3%
"Mon, Jul 8",7:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,2.3%,2.6%,2.6%
"Mon, Jul 8",9:30pm,AUD,Medium Impact Expected,NAB Business Confidence,2,7,
"Tue, Jul 9",1:45am,CHF,Low Impact Expected,Unemployment Rate,2.3%,2.4%,2.3%
"Tue, Jul 9",1:58am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,-38.0%,-27.3%,
"Tue, Jul 9",4:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,-0.7%,0.2%,0.0%
"Tue, Jul 9",6:00am,USD,Low Impact Expected,NFIB Small Business Index,103.3,103.2,105.0
"Tue, Jul 9",8:13am,CAD,Low Impact Expected,Housing Starts,246K,209K,197K
"Tue, Jul 9",8:30am,CAD,Low Impact Expected,Building Permits m/m,-13.0%,-10.0%,16.0%
"Tue, Jul 9",8:45am,USD,High Impact Expected,Fed Chair Powell Speaks,,,
"Tue, Jul 9",10:00am,USD,Low Impact Expected,JOLTS Job Openings,7.32M,7.51M,7.37M
"Tue, Jul 9",10:10am,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
"Tue, Jul 9",2:00pm,USD,Medium Impact Expected,FOMC Member Quarles Speaks,,,
"Tue, Jul 9",6:45pm,NZD,Low Impact Expected,FPI m/m,-0.7%,0.7%,
"Tue, Jul 9",7:50pm,JPY,Low Impact Expected,PPI y/y,-0.1%,0.4%,0.6%
"Tue, Jul 9",8:25pm,AUD,Medium Impact Expected,Westpac Consumer Sentiment,-4.1%,-0.6%,
"Tue, Jul 9",9:30pm,CNY,Medium Impact Expected,CPI y/y,2.7%,2.7%,2.7%
"Tue, Jul 9",9:30pm,CNY,Low Impact Expected,PPI y/y,0.0%,0.3%,0.6%
"Wed, Jul 10",2:45am,EUR,Low Impact Expected,French Industrial Production m/m,2.1%,0.3%,0.5%
"Wed, Jul 10",4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,0.9%,0.1%,-0.8%
"Wed, Jul 10",4:30am,GBP,High Impact Expected,GDP m/m,0.3%,0.3%,-0.4%
"Wed, Jul 10",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,1.4%,2.2%,-4.2%
"Wed, Jul 10",4:30am,GBP,Low Impact Expected,Construction Output m/m,0.6%,0.4%,-0.5%
"Wed, Jul 10",4:30am,GBP,Low Impact Expected,Goods Trade Balance,-11.5B,-12.5B,-12.8B
"Wed, Jul 10",4:30am,GBP,Low Impact Expected,Index of Services 3m/3m,0.3%,0.1%,0.3%
"Wed, Jul 10",4:30am,GBP,Low Impact Expected,Industrial Production m/m,1.4%,1.6%,-2.9%
"Wed, Jul 10",5:15am,EUR,Medium Impact Expected,EU Economic Forecasts,,,
"Wed, Jul 10",5:37am,EUR,Low Impact Expected,German 10-y Bond Auction,-0.26|1.2,-0.24|1.7,
"Wed, Jul 10",8:14am,GBP,Low Impact Expected,NIESR GDP Estimate,-0.1%,0.3%,
"Wed, Jul 10",10:00am,CAD,High Impact Expected,BOC Monetary Policy Report,,,
"Wed, Jul 10",10:00am,CAD,High Impact Expected,BOC Rate Statement,,,
