Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Thu, May 2",Low Impact Expected,,,,,,
"Thu, May 2",,GBP,High Impact Expected,Official Bank Rate,0.75%,0.75%,0.75%
"Thu, May 2",,GBP,Medium Impact Expected,Asset Purchase Facility,435B,435B,435B
"Thu, May 2",,GBP,Medium Impact Expected,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
"Thu, May 2",7:30am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Thu, May 2",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,10.9%,0.4%,
"Thu, May 2",8:30am,USD,Low Impact Expected,Prelim Nonfarm Productivity q/q,3.6%,0.9%,1.9%
"Thu, May 2",8:30am,USD,Low Impact Expected,Prelim Unit Labor Costs q/q,-0.9%,2.4%,2.0%
"Thu, May 2",8:30am,USD,Low Impact Expected,Unemployment Claims,230K,220K,230K
"Thu, May 2",10:00am,USD,Low Impact Expected,Factory Orders m/m,1.9%,1.0%,-0.3%
"Thu, May 2",10:30am,USD,Low Impact Expected,Natural Gas Storage,123B,107B,92B
"Thu, May 2",6:30pm,AUD,Low Impact Expected,AIG Services Index,46.5,44.8,
"Thu, May 2",All Day,JPY,Non-Economic,Bank Holiday,,,
"Thu, May 2",9:30pm,AUD,High Impact Expected,Building Approvals m/m,-15.5%,-12.5%,19.1%
"Fri, May 3",1:45am,CHF,Low Impact Expected,SECO Consumer Climate,-6,-3,-4
"Fri, May 3",2:30am,CHF,Low Impact Expected,CPI m/m,0.2%,0.2%,0.5%
"Fri, May 3",4:30am,GBP,Medium Impact Expected,Final Services PMI,50.4,50.4,48.9
"Fri, May 3",5:00am,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,1.2%,1.0%,0.8%
"Fri, May 3",5:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,1.7%,1.6%,1.4%
"Fri, May 3",5:00am,EUR,Low Impact Expected,PPI m/m,-0.1%,0.0%,0.1%
"Fri, May 3",8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.2%,0.3%,0.2%
"Fri, May 3",8:30am,USD,High Impact Expected,Non-Farm Employment Change,263K,181K,189K
"Fri, May 3",8:30am,USD,High Impact Expected,Unemployment Rate,3.6%,3.8%,3.8%
"Fri, May 3",8:30am,USD,Low Impact Expected,Goods Trade Balance,-71.4B,-73.0B,-72.0B
"Fri, May 3",8:30am,USD,Low Impact Expected,Prelim Wholesale Inventories m/m,0.0%,0.2%,0.2%
"Fri, May 3",9:45am,USD,Low Impact Expected,Final Services PMI,53.0,52.9,52.9
"Fri, May 3",10:00am,USD,High Impact Expected,ISM Services PMI,55.5,57.2,56.1
"Fri, May 3",10:15am,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
"Fri, May 3",11:30am,USD,Medium Impact Expected,FOMC Member Clarida Speaks,,,
"Fri, May 3",1:45pm,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
"Fri, May 3",3:00pm,USD,Medium Impact Expected,FOMC Member Bowman Speaks,,,
"Fri, May 3",7:45pm,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
"Sun, May 5",All Day,JPY,Non-Economic,Bank Holiday,,,
"Sun, May 5",9:00pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.2%,0.4%,
"Sun, May 5",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,2.5%,4.1%,
"Sun, May 5",9:30pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,-0.1%,-1.7%,
"Sun, May 5",9:45pm,CNY,High Impact Expected,Caixin Services PMI,54.5,54.3,54.4
"Mon, May 6",3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,-91.5K,-85.0K,-34.0K
"Mon, May 6",All Day,GBP,Non-Economic,Bank Holiday,,,
"Mon, May 6",3:15am,EUR,Low Impact Expected,Spanish Services PMI,53.1,54.9,56.8
"Mon, May 6",3:45am,EUR,Low Impact Expected,Italian Services PMI,50.4,54.4,53.1
"Mon, May 6",3:50am,EUR,Low Impact Expected,French Final Services PMI,50.5,50.5,50.5
"Mon, May 6",3:55am,EUR,Low Impact Expected,German Final Services PMI,55.7,55.6,55.6
"Mon, May 6",4:00am,EUR,Low Impact Expected,Final Services PMI,52.8,52.5,52.5
"Mon, May 6",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,5.3,1.1,-0.3
"Mon, May 6",5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.0%,-0.1%,0.5%
"Mon, May 6",1:45pm,CAD,High Impact Expected,BOC Gov Poloz Speaks,,,
"Mon, May 6",2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
"Mon, May 6",6:30pm,AUD,Low Impact Expected,AIG Construction Index,42.6,45.6,
"Mon, May 6",8:30pm,JPY,Low Impact Expected,Final Manufacturing PMI,50.2,49.5,49.5
"Mon, May 6",9:30pm,AUD,High Impact Expected,Retail Sales m/m,0.3%,0.2%,0.9%
"Mon, May 6",9:30pm,AUD,Medium Impact Expected,Goods Trade Balance,4.95B,4.49B,5.14B
"Mon, May 6",11:00pm,NZD,High Impact Expected,Inflation Expectations q/q,2.01%,2.02%,
"Tue, May 7",12:30am,AUD,High Impact Expected,Cash Rate,1.50%,1.25%,1.50%
"Tue, May 7",12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, May 7",2:00am,EUR,Low Impact Expected,German Factory Orders m/m,0.6%,1.6%,-4.0%
"Tue, May 7",2:45am,EUR,Low Impact Expected,French Trade Balance,-5.3B,-4.5B,-4.1B
"Tue, May 7",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,772B,756B,
"Tue, May 7",4:00am,GBP,Medium Impact Expected,MPC Member Cunliffe Speaks,,,
"Tue, May 7",7:50am,EUR,Medium Impact Expected,EU Economic Forecasts,,,
"Tue, May 7",10:00am,CAD,Medium Impact Expected,Ivey PMI,55.9,51.5,54.3
"Tue, May 7",10:00am,USD,Low Impact Expected,JOLTS Job Openings,7.49M,7.35M,7.14M
"Tue, May 7",10:03am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,58.6,54.5,54.2
"Tue, May 7",10:26am,NZD,Low Impact Expected,GDT Price Index,0.4%,0.5%,
"Tue, May 7",11:35am,USD,Medium Impact Expected,FOMC Member Quarles Speaks,,,
"Tue, May 7",12:30pm,GBP,Medium Impact Expected,MPC Member Haldane Speaks,,,
"Tue, May 7",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,10.3B,17.0B,15.5B
"Tue, May 7",7:01pm,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,3.7%,2.4%,-1.1%
"Tue, May 7",7:50pm,JPY,Low Impact Expected,Monetary Base y/y,3.1%,3.6%,3.8%
"Tue, May 7",7:50pm,JPY,Low Impact Expected,Monetary Policy Meeting Minutes,,,
"Tue, May 7",10:00pm,NZD,High Impact Expected,Official Cash Rate,1.50%,1.75%,1.75%
"Tue, May 7",10:00pm,NZD,High Impact Expected,RBNZ Monetary Policy Statement,,,
"Tue, May 7",10:00pm,NZD,High Impact Expected,RBNZ Rate Statement,,,
"Tue, May 7",11:00pm,NZD,High Impact Expected,RBNZ Press Conference,,,
"Tue, May 7",11:03pm,CNY,High Impact Expected,Trade Balance,94B,235B,221B
"Tue, May 7",11:04pm,CNY,Low Impact Expected,USD-Denominated Trade Balance,13.8B,33.7B,32.6B
