Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Thu, Jan 3",Low Impact Expected,,,,,,
"Thu, Jan 3",,USD,Low Impact Expected,ISM Manufacturing Prices,54.9,57.9,60.7
"Thu, Jan 3",All Day,USD,Low Impact Expected,Total Vehicle Sales,17.6M,17.2M,17.5M
"Thu, Jan 3",All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,17.5M,17.2M,17.4M
"Thu, Jan 3",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,0.3%,0.1%,
"Thu, Jan 3",7:30pm,JPY,Low Impact Expected,Final Manufacturing PMI,52.6,52.4,52.4
"Thu, Jan 3",8:45pm,CNY,Medium Impact Expected,Caixin Services PMI,53.9,52.9,53.8
"Fri, Jan 4",1:59am,GBP,Low Impact Expected,Nationwide HPI m/m,-0.7%,0.1%,0.4%
"Fri, Jan 4",2:45am,EUR,Low Impact Expected,French Prelim CPI m/m,0.0%,0.1%,-0.2%
"Fri, Jan 4",3:15am,EUR,Low Impact Expected,Spanish Services PMI,54.0,53.8,54.0
"Fri, Jan 4",3:45am,EUR,Low Impact Expected,Italian Services PMI,50.5,50.2,50.3
"Fri, Jan 4",3:50am,EUR,Low Impact Expected,French Final Services PMI,49.0,49.7,49.6
"Fri, Jan 4",3:55am,EUR,Low Impact Expected,German Final Services PMI,51.8,52.5,52.5
"Fri, Jan 4",3:55am,EUR,Low Impact Expected,German Unemployment Change,-14K,-12K,-16K
"Fri, Jan 4",4:00am,EUR,Low Impact Expected,Final Services PMI,51.2,51.4,51.4
"Fri, Jan 4",4:30am,GBP,Medium Impact Expected,Final Services PMI,51.2,50.7,50.4
"Fri, Jan 4",4:30am,GBP,Medium Impact Expected,Net Lending to Individuals m/m,4.4B,4.9B,4.8B
"Fri, Jan 4",4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,0.0%,0.6%,0.7%
"Fri, Jan 4",4:30am,GBP,Low Impact Expected,Mortgage Approvals,64K,66K,67K
"Fri, Jan 4",5:00am,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,1.0%,1.0%,1.0%
"Fri, Jan 4",5:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,1.6%,1.8%,1.9%
"Fri, Jan 4",5:00am,EUR,Low Impact Expected,PPI m/m,-0.3%,-0.2%,0.8%
"Fri, Jan 4",5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,-0.1%,0.1%,-0.2%
"Fri, Jan 4",8:30am,CAD,High Impact Expected,Employment Change,9.3K,6.8K,94.1K
"Fri, Jan 4",8:30am,CAD,High Impact Expected,Unemployment Rate,5.6%,5.7%,5.6%
"Fri, Jan 4",8:30am,CAD,Medium Impact Expected,RMPI m/m,-11.7%,0.4%,-2.3%
"Fri, Jan 4",8:30am,CAD,Low Impact Expected,IPPI m/m,-0.8%,0.1%,0.2%
"Fri, Jan 4",8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.4%,0.3%,0.2%
"Fri, Jan 4",8:30am,USD,High Impact Expected,Non-Farm Employment Change,312K,179K,176K
"Fri, Jan 4",8:30am,USD,High Impact Expected,Unemployment Rate,3.9%,3.7%,3.7%
"Fri, Jan 4",9:45am,USD,Low Impact Expected,Final Services PMI,54.4,53.5,53.4
"Fri, Jan 4",10:15am,USD,High Impact Expected,Fed Chair Powell Speaks,,,
"Fri, Jan 4",10:30am,USD,Low Impact Expected,Natural Gas Storage,-20B,-43B,-48B
"Fri, Jan 4",11:00am,USD,Low Impact Expected,Crude Oil Inventories,0.0M,-2.8M,0.0M
"Sun, Jan 6",4:30pm,AUD,Low Impact Expected,AIG Manufacturing Index,49.5,51.3,
"Sun, Jan 6",6:50pm,JPY,Low Impact Expected,Monetary Base y/y,4.8%,5.8%,6.1%
"Mon, Jan 7",2:00am,EUR,Low Impact Expected,German Factory Orders m/m,-1.0%,-0.2%,0.2%
"Mon, Jan 7",2:00am,EUR,Low Impact Expected,German Retail Sales m/m,1.4%,0.4%,0.1%
"Mon, Jan 7",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,-1.5,-2.0,-0.3
"Mon, Jan 7",5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.6%,0.2%,0.6%
"Mon, Jan 7",10:00am,CAD,Medium Impact Expected,Ivey PMI,59.7,58.1,57.2
"Mon, Jan 7",10:00am,USD,High Impact Expected,ISM Services PMI,57.6,59.6,60.7
"Mon, Jan 7",7:30pm,AUD,Medium Impact Expected,Goods Trade Balance,1.93B,2.18B,2.01B
"Mon, Jan 7",7:30pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,0.0%,-0.4%,
"Mon, Jan 7",10:35pm,JPY,Low Impact Expected,10-y Bond Auction,0.02|4.0,0.07|3.8,
"Tue, Jan 8",12:07am,JPY,Low Impact Expected,Consumer Confidence,42.7,42.8,42.9
"Tue, Jan 8",1:45am,CHF,Low Impact Expected,Unemployment Rate,2.4%,2.4%,2.4%
"Tue, Jan 8",2:00am,EUR,Low Impact Expected,German Industrial Production m/m,-1.9%,0.3%,-0.8%
"Tue, Jan 8",2:30am,CHF,Low Impact Expected,Retail Sales y/y,-0.5%,-0.7%,1.0%
"Tue, Jan 8",2:45am,EUR,Low Impact Expected,French Trade Balance,-5.1B,-4.9B,-4.1B
"Tue, Jan 8",3:30am,GBP,Low Impact Expected,Halifax HPI m/m,2.2%,0.5%,-1.2%
"Tue, Jan 8",5:20am,USD,Low Impact Expected,NFIB Small Business Index,104.4,103.1,104.8
"Tue, Jan 8",5:37am,GBP,Low Impact Expected,10-y Bond Auction,1.27|2.2,1.49|2.0,
"Tue, Jan 8",8:30am,CAD,High Impact Expected,Trade Balance,-2.1B,-2.1B,-0.9B
"Tue, Jan 8",10:00am,USD,Low Impact Expected,JOLTS Job Openings,6.89M,7.07M,7.13M
"Tue, Jan 8",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,22.1B,17.3B,25.0B
"Tue, Jan 8",4:30pm,AUD,Low Impact Expected,AIG Services Index,52.1,55.1,
"Tue, Jan 8",7:00pm,JPY,Medium Impact Expected,Average Cash Earnings y/y,2.0%,1.3%,1.5%
"Tue, Jan 8",7:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-0.2%,-0.5%,
"Tue, Jan 8",7:30pm,AUD,Medium Impact Expected,Building Approvals m/m,-9.1%,-0.3%,-1.5%
"Tue, Jan 8",9:00pm,USD,High Impact Expected,President Trump Speaks,,,
"Wed, Jan 9",2:00am,EUR,Low Impact Expected,German Trade Balance,19.0B,17.9B,17.3B
"Wed, Jan 9",2:30am,CHF,Low Impact Expected,CPI m/m,-0.3%,-0.2%,-0.3%
"Wed, Jan 9",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,729B,749B,
"Wed, Jan 9",4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,10.5%,10.5%,10.6%
"Wed, Jan 9",5:00am,EUR,Low Impact Expected,Unemployment Rate,7.9%,8.1%,8.0%
"Wed, Jan 9",5:32am,EUR,Low Impact Expected,German 10-y Bond Auction,0.29|1.6,0.34|1.6,
"Wed, Jan 9",8:13am,CAD,Low Impact Expected,Housing Starts,213K,207K,224K
"Wed, Jan 9",9:00am,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
"Wed, Jan 9",10:00am,CAD,High Impact Expected,BOC Monetary Policy Report,,,
"Wed, Jan 9",10:00am,CAD,High Impact Expected,BOC Rate Statement,,,
