Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Sep 3",High Impact Expected,,,,,,
Low Impact Expected,Construction Spending m/m,,,,,,
"Tue, Sep 3",,USD,Low Impact Expected,ISM Manufacturing Prices,46.0,47.6,45.1
"Tue, Sep 3",10:22am,NZD,Low Impact Expected,GDT Price Index,-0.4%,-0.2%,
"Tue, Sep 3",5:00pm,USD,Medium Impact Expected,FOMC Member Rosengren Speaks,,,
"Tue, Sep 3",6:30pm,AUD,Low Impact Expected,AIG Services Index,51.4,43.9,
"Tue, Sep 3",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,0.3%,-1.4%,
"Tue, Sep 3",9:30pm,AUD,High Impact Expected,GDP q/q,0.5%,0.5%,0.5%
"Tue, Sep 3",9:45pm,CNY,Medium Impact Expected,Caixin Services PMI,52.1,51.7,51.6
"Wed, Sep 4",3:15am,EUR,Low Impact Expected,Spanish Services PMI,54.3,53.0,52.9
"Wed, Sep 4",3:45am,EUR,Low Impact Expected,Italian Services PMI,50.6,51.5,51.7
"Wed, Sep 4",3:50am,EUR,Low Impact Expected,French Final Services PMI,53.4,53.3,53.3
"Wed, Sep 4",3:55am,EUR,Low Impact Expected,German Final Services PMI,54.8,54.4,54.4
"Wed, Sep 4",4:00am,EUR,Low Impact Expected,Final Services PMI,53.5,53.4,53.4
"Wed, Sep 4",4:30am,GBP,Medium Impact Expected,Final Services PMI,50.6,51.0,51.4
"Wed, Sep 4",4:50am,EUR,High Impact Expected,ECB President Lagarde Speaks,,,
"Wed, Sep 4",5:00am,EUR,Low Impact Expected,Retail Sales m/m,-0.6%,-0.6%,1.2%
"Wed, Sep 4",8:30am,CAD,High Impact Expected,Trade Balance,-1.1B,0.2B,-0.1B
"Wed, Sep 4",8:30am,CAD,Low Impact Expected,Labor Productivity q/q,0.2%,0.1%,0.4%
"Wed, Sep 4",8:30am,USD,Low Impact Expected,Trade Balance,-54.0B,-54.2B,-55.5B
"Wed, Sep 4",9:15am,GBP,High Impact Expected,Monetary Policy Report Hearings,,,
"Wed, Sep 4",9:25am,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
"Wed, Sep 4",9:59am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,50.8,55.4,55.1
"Wed, Sep 4",10:00am,CAD,High Impact Expected,BOC Rate Statement,,,
"Wed, Sep 4",10:00am,CAD,High Impact Expected,Overnight Rate,1.75%,1.75%,1.75%
"Wed, Sep 4",All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,17.0M,16.8M,16.8M
"Wed, Sep 4",12:30pm,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
"Wed, Sep 4",2:00pm,USD,Low Impact Expected,Beige Book,,,
"Wed, Sep 4",3:15pm,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
"Wed, Sep 4",9:30pm,AUD,Medium Impact Expected,Goods Trade Balance,7.27B,7.20B,7.98B
"Wed, Sep 4",11:35pm,JPY,Low Impact Expected,30-y Bond Auction,0.14|3.5,0.29|3.5,
"Thu, Sep 5",1:45am,CHF,Low Impact Expected,GDP q/q,0.3%,0.2%,0.4%
"Thu, Sep 5",2:00am,EUR,Low Impact Expected,German Factory Orders m/m,-2.7%,-1.5%,2.7%
"Thu, Sep 5",4:48am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,0.18|1.7,0.30|1.4,
"Thu, Sep 5",5:08am,EUR,Low Impact Expected,French 10-y Bond Auction,-0.36|1.6,-0.10|2.5,
"Thu, Sep 5",6:00am,GBP,Low Impact Expected,10-y Bond Auction,0.55|1.9,0.79|2.2,
"Thu, Sep 5",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,39.0%,43.2%,
"Thu, Sep 5",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,195K,148K,142K
"Thu, Sep 5",8:30am,USD,Low Impact Expected,Revised Nonfarm Productivity q/q,2.3%,2.2%,2.3%
"Thu, Sep 5",8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,2.6%,2.5%,2.4%
"Thu, Sep 5",8:30am,USD,Low Impact Expected,Unemployment Claims,217K,215K,216K
"Thu, Sep 5",9:45am,USD,Low Impact Expected,Final Services PMI,50.7,51.0,50.9
"Thu, Sep 5",10:00am,USD,Medium Impact Expected,ISM Services PMI,56.4,54.0,53.7
"Thu, Sep 5",10:00am,USD,Low Impact Expected,Factory Orders m/m,1.4%,1.0%,0.5%
"Thu, Sep 5",10:30am,GBP,Medium Impact Expected,MPC Member Tenreyro Speaks,,,
"Thu, Sep 5",10:30am,USD,Low Impact Expected,Natural Gas Storage,84B,77B,60B
"Thu, Sep 5",11:00am,USD,High Impact Expected,Crude Oil Inventories,-4.8M,-2.4M,-10.0M
"Thu, Sep 5",11:45am,CAD,Medium Impact Expected,Gov Council Member Schembri Speaks,,,
"Thu, Sep 5",12:00pm,CHF,High Impact Expected,SNB Chairman Jordan Speaks,,,
"Thu, Sep 5",6:30pm,AUD,Low Impact Expected,AIG Construction Index,44.6,39.1,
"Thu, Sep 5",7:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,-0.3%,0.1%,0.4%
"Thu, Sep 5",7:30pm,JPY,Low Impact Expected,Household Spending y/y,0.8%,0.9%,2.7%
"Fri, Sep 6",1:03am,JPY,Low Impact Expected,Leading Indicators,93.6%,93.2%,93.3%
"Fri, Sep 6",2:00am,EUR,Low Impact Expected,German Industrial Production m/m,-0.6%,0.4%,-1.1%
"Fri, Sep 6",2:45am,EUR,Low Impact Expected,French Trade Balance,-4.6B,-4.4B,-5.3B
"Fri, Sep 6",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,767B,768B,
