Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Oct 2",Low Impact Expected,,,,,,
"Wed, Oct 2",10:50am,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
"Wed, Oct 2",6:30pm,AUD,Low Impact Expected,AIG Services Index,51.5,51.4,
"Wed, Oct 2",8:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,0.0%,0.3%,
"Wed, Oct 2",All Day,CNY,Non-Economic,Bank Holiday,,,
"Wed, Oct 2",9:30pm,AUD,Medium Impact Expected,Goods Trade Balance,5.93B,6.00B,7.25B
"Thu, Oct 3",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Thu, Oct 3",2:45am,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
"Thu, Oct 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,53.3,53.9,54.3
"Thu, Oct 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,51.4,50.4,50.6
"Thu, Oct 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,51.1,51.6,51.6
"Thu, Oct 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,51.4,52.5,52.5
"Thu, Oct 3",4:00am,EUR,Low Impact Expected,Final Services PMI,51.6,52.0,52.0
"Thu, Oct 3",4:30am,GBP,Medium Impact Expected,Final Services PMI,49.5,50.3,50.6
"Thu, Oct 3",4:49am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,0.12|1.4,0.21|2.3,
"Thu, Oct 3",5:00am,EUR,Low Impact Expected,PPI m/m,-0.5%,-0.4%,0.1%
"Thu, Oct 3",5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.3%,0.3%,-0.5%
"Thu, Oct 3",5:03am,EUR,Low Impact Expected,French 10-y Bond Auction,-0.24|1.7,-0.36|1.6,
"Thu, Oct 3",6:30am,GBP,Medium Impact Expected,Prime Minister Johnson Speaks,,,
"Thu, Oct 3",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-24.8%,39.0%,
"Thu, Oct 3",8:30am,USD,Medium Impact Expected,FOMC Member Quarles Speaks,,,
"Thu, Oct 3",8:30am,USD,Low Impact Expected,Unemployment Claims,219K,215K,215K
"Thu, Oct 3",9:45am,USD,Low Impact Expected,Final Services PMI,50.9,50.9,50.9
"Thu, Oct 3",10:00am,GBP,Medium Impact Expected,MPC Member Tenreyro Speaks,,,
"Thu, Oct 3",10:00am,USD,High Impact Expected,ISM Services PMI,52.6,55.1,56.4
"Thu, Oct 3",10:00am,USD,Low Impact Expected,Factory Orders m/m,-0.1%,-0.5%,1.4%
"Thu, Oct 3",10:30am,USD,Low Impact Expected,Natural Gas Storage,112B,106B,102B
"Thu, Oct 3",6:35pm,USD,Medium Impact Expected,FOMC Member Clarida Speaks,,,
"Thu, Oct 3",All Day,CNY,Non-Economic,Bank Holiday,,,
"Thu, Oct 3",9:13pm,AUD,Low Impact Expected,HIA New Home Sales m/m,7.3%,-7.2%,
"Thu, Oct 3",9:30pm,AUD,High Impact Expected,Retail Sales m/m,0.4%,0.5%,0.0%
"Thu, Oct 3",9:30pm,AUD,Medium Impact Expected,RBA Financial Stability Review,,,
"Thu, Oct 3",10:00pm,AUD,Medium Impact Expected,RBA Assist Gov Ellis Speaks,,,
