Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Nov 2",Low Impact Expected,,,,,,
"Wed, Nov 2",10:30am,USD,High Impact Expected,Crude Oil Inventories,14.4M,1.6M,-0.6M
"Wed, Nov 2",1:30pm,CAD,Medium Impact Expected,Gov Council Member Wilkins Speaks,,,
"Wed, Nov 2",2:00pm,USD,High Impact Expected,Federal Funds Rate,0.50%,0.50%,0.50%
"Wed, Nov 2",2:00pm,USD,High Impact Expected,FOMC Statement,,,
"Wed, Nov 2",6:30pm,AUD,Low Impact Expected,AIG Services Index,50.5,48.9,
"Wed, Nov 2",8:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,0.7%,5.1%,
"Wed, Nov 2",All Day,JPY,Non-Economic,Bank Holiday,,,
"Wed, Nov 2",8:30pm,AUD,High Impact Expected,Goods Trade Balance,-1.23B,-1.71B,-1.89B
"Wed, Nov 2",9:45pm,CNY,Medium Impact Expected,Caixin Services PMI,52.4,52.5,52.0
"Thu, Nov 3",2:45am,CHF,Low Impact Expected,SECO Consumer Climate,-13,-13,-15
"Thu, Nov 3",4:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,44.7K,77.3K,22.8K
"Thu, Nov 3",5:00am,EUR,Low Impact Expected,ECB Economic Bulletin,,,
"Thu, Nov 3",5:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,11.7%,11.4%,11.5%
"Thu, Nov 3",5:30am,GBP,High Impact Expected,Final Services PMI,54.5,52.5,52.6
"Thu, Nov 3",5:50am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,1.21|2.0,1.04|1.9,
"Thu, Nov 3",5:57am,EUR,Low Impact Expected,French 10-y Bond Auction,0.46|2.0,0.28|3.1,
"Thu, Nov 3",6:00am,EUR,Low Impact Expected,Unemployment Rate,10.0%,10.0%,10.0%
"Thu, Nov 3",6:00am,GBP,High Impact Expected,EU Membership Court Ruling,,,
"Thu, Nov 3",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-39.1%,-24.7%,
"Thu, Nov 3",8:00am,GBP,High Impact Expected,BOE Monetary Policy Report,,,
"Thu, Nov 3",8:00am,GBP,High Impact Expected,Monetary Policy Summary,,,
"Thu, Nov 3",8:00am,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9
"Thu, Nov 3",8:00am,GBP,High Impact Expected,Official Bank Rate,0.25%,0.25%,0.25%
"Thu, Nov 3",8:00am,GBP,Medium Impact Expected,Asset Purchase Facility,435B,435B,435B
"Thu, Nov 3",8:00am,GBP,Medium Impact Expected,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
"Thu, Nov 3",8:30am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Thu, Nov 3",8:30am,USD,High Impact Expected,Unemployment Claims,265K,257K,258K
