Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Feb 2",Medium Impact Expected,,,,,,
Low Impact Expected,PPI m/m,,,,,,
"Tue, Feb 2",5:30am,CHF,High Impact Expected,SNB Chairman Jordan Speaks,,,
"Tue, Feb 2",8:53am,NZD,High Impact Expected,GDT Price Index,-7.4%,-1.4%,
"Tue, Feb 2",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,47.8,47.8,47.3
"Tue, Feb 2",10:15am,USD,Low Impact Expected,Wards Total Vehicle Sales,17.5M,17.3M,17.2M
"Tue, Feb 2",All Day,USD,Low Impact Expected,Total Vehicle Sales,17.6M,17.4M,17.3M
"Tue, Feb 2",1:00pm,USD,Medium Impact Expected,FOMC Member George Speaks,,,
"Tue, Feb 2",4:45pm,NZD,High Impact Expected,Employment Change q/q,0.9%,0.8%,-0.5%
"Tue, Feb 2",4:45pm,NZD,High Impact Expected,Unemployment Rate,5.3%,6.1%,6.0%
"Tue, Feb 2",4:45pm,NZD,Low Impact Expected,Labor Cost Index q/q,0.4%,0.5%,0.4%
"Tue, Feb 2",5:30pm,AUD,Low Impact Expected,AIG Services Index,48.4,46.3,
"Tue, Feb 2",6:50pm,JPY,Medium Impact Expected,Monetary Policy Meeting Minutes,,,
"Tue, Feb 2",7:00pm,NZD,High Impact Expected,RBNZ Gov Wheeler Speaks,,,
"Tue, Feb 2",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-1.8%,-2.0%,
"Tue, Feb 2",7:30pm,AUD,High Impact Expected,Building Approvals m/m,9.2%,4.8%,-12.4%
"Tue, Feb 2",7:30pm,AUD,High Impact Expected,Goods Trade Balance,-3.54B,-2.45B,-2.73B
"Tue, Feb 2",8:45pm,CNY,Medium Impact Expected,Caixin Services PMI,52.4,50.5,50.2
"Tue, Feb 2",9:30pm,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,,,
"Wed, Feb 3",12:00am,JPY,Low Impact Expected,Consumer Confidence,42.5,43.8,42.7
"Wed, Feb 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,54.6,54.6,55.1
"Wed, Feb 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,53.6,54.2,55.3
"Wed, Feb 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,50.3,50.6,50.6
"Wed, Feb 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,55.0,55.4,55.4
"Wed, Feb 3",4:00am,EUR,Low Impact Expected,Final Services PMI,53.6,53.6,53.6
"Wed, Feb 3",4:30am,GBP,High Impact Expected,Final Services PMI,55.6,55.4,55.5
"Wed, Feb 3",5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,-0.2%,-0.1%,0.0%
"Wed, Feb 3",5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.3%,0.4%,-0.3%
"Wed, Feb 3",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,205K,193K,267K
"Wed, Feb 3",9:45am,USD,Low Impact Expected,Final Services PMI,53.2,53.7,53.7
"Wed, Feb 3",10:00am,USD,High Impact Expected,ISM Services PMI,53.5,55.1,55.3
"Wed, Feb 3",10:30am,USD,High Impact Expected,Crude Oil Inventories,7.8M,3.7M,8.4M
"Wed, Feb 3",5:30pm,NZD,Medium Impact Expected,RBNZ Assist Gov McDermott Speaks,,,
"Wed, Feb 3",7:30pm,AUD,Medium Impact Expected,NAB Quarterly Business Confidence,4,1,
"Thu, Feb 4",1:45am,CHF,Low Impact Expected,SECO Consumer Climate,-14,-15,-18
"Thu, Feb 4",2:15am,USD,Medium Impact Expected,FOMC Member Rosengren Speaks,,,
"Thu, Feb 4",3:00am,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Thu, Feb 4",3:30am,GBP,Medium Impact Expected,Halifax HPI m/m,1.7%,0.2%,2.0%
"Thu, Feb 4",4:00am,EUR,Low Impact Expected,ECB Economic Bulletin,,,
"Thu, Feb 4",4:10am,EUR,Low Impact Expected,Retail PMI,48.9,49.0,
"Thu, Feb 4",4:45am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,1.69|1.9,1.46|2.6,
"Thu, Feb 4",5:00am,EUR,Medium Impact Expected,EU Economic Forecasts,,,
"Thu, Feb 4",5:01am,EUR,Low Impact Expected,French 10-y Bond Auction,0.67|4.1,0.86|1.4,
"Thu, Feb 4",7:00am,GBP,High Impact Expected,BOE Monetary Policy Report,,,
"Thu, Feb 4",7:00am,GBP,High Impact Expected,Monetary Policy Summary,,,
"Thu, Feb 4",7:00am,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-0-9,1-0-8,1-0-8
"Thu, Feb 4",7:00am,GBP,High Impact Expected,Official Bank Rate,0.50%,0.50%,0.50%
"Thu, Feb 4",7:00am,GBP,Medium Impact Expected,Asset Purchase Facility,375B,375B,375B
"Thu, Feb 4",7:00am,GBP,Medium Impact Expected,BOE Inflation Letter,,,
"Thu, Feb 4",7:00am,GBP,Medium Impact Expected,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
"Thu, Feb 4",7:30am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Thu, Feb 4",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,41.6%,-27.6%,
"Thu, Feb 4",8:30am,USD,High Impact Expected,Unemployment Claims,285K,279K,277K
"Thu, Feb 4",8:30am,USD,Medium Impact Expected,Prelim Nonfarm Productivity q/q,-3.0%,-1.5%,2.2%
"Thu, Feb 4",8:30am,USD,Medium Impact Expected,Prelim Unit Labor Costs q/q,4.5%,3.9%,1.8%
"Thu, Feb 4",10:00am,USD,Medium Impact Expected,Factory Orders m/m,-2.9%,-2.5%,-0.7%
"Thu, Feb 4",10:30am,USD,Low Impact Expected,Natural Gas Storage,-152B,-170B,-211B
"Thu, Feb 4",5:00pm,USD,Medium Impact Expected,FOMC Member Mester Speaks,,,
"Thu, Feb 4",5:30pm,AUD,Low Impact Expected,AIG Construction Index,46.3,46.8,
"Thu, Feb 4",7:30pm,AUD,High Impact Expected,RBA Monetary Policy Statement,,,
"Thu, Feb 4",7:30pm,AUD,High Impact Expected,Retail Sales m/m,0.0%,0.5%,0.4%
"Fri, Feb 5",12:00am,JPY,Low Impact Expected,Leading Indicators,102.0%,102.8%,103.5%
"Fri, Feb 5",2:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-0.7%,-0.3%,1.5%
"Fri, Feb 5",2:45am,EUR,Low Impact Expected,French Trade Balance,-3.9B,-4.5B,-4.5B
"Fri, Feb 5",3:00am,CHF,Medium Impact Expected,Foreign Currency Reserves,575B,560B,
"Fri, Feb 5",8:30am,CAD,High Impact Expected,Employment Change,-5.7K,5.2K,22.8K
"Fri, Feb 5",8:30am,CAD,High Impact Expected,Trade Balance,-0.6B,-2.2B,-1.6B
"Fri, Feb 5",8:30am,CAD,High Impact Expected,Unemployment Rate,7.2%,7.1%,7.1%
"Fri, Feb 5",8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.5%,0.3%,0.0%
"Fri, Feb 5",8:30am,USD,High Impact Expected,Non-Farm Employment Change,151K,189K,262K
"Fri, Feb 5",8:30am,USD,High Impact Expected,Unemployment Rate,4.9%,5.0%,5.0%
"Fri, Feb 5",8:30am,USD,Medium Impact Expected,Trade Balance,-43.4B,-42.9B,-42.2B
"Fri, Feb 5",10:00am,CAD,Medium Impact Expected,Ivey PMI,66.0,50.3,49.9
"Fri, Feb 5",12:25pm,CAD,Low Impact Expected,Housing Starts,166K,185K,173K
"Fri, Feb 5",12:30pm,USD,Low Impact Expected,President Obama Speaks,,,
"Fri, Feb 5",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,21.3B,16.1B,14.0B
"Sun, Feb 7",All Day,NZD,Non-Economic,Bank Holiday,,,
"Sun, Feb 7",6:50pm,JPY,Medium Impact Expected,Current Account,1.64T,1.59T,1.42T
"Sun, Feb 7",6:50pm,JPY,Low Impact Expected,Bank Lending y/y,2.3%,2.2%,
"Sun, Feb 7",6:50pm,JPY,Low Impact Expected,BOJ Summary of Opinions,,,
"Sun, Feb 7",7:00pm,JPY,Low Impact Expected,Average Cash Earnings y/y,0.1%,0.7%,0.0%
"Sun, Feb 7",All Day,CNY,Non-Economic,Bank Holiday,,,
"Sun, Feb 7",7:30pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,1.0%,-0.1%,
"Mon, Feb 8",12:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,46.6,48.5,48.7
