Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Mon, Jul 4",Medium Impact Expected,,,,,,
"Mon, Jul 4",All Day,USD,Non-Economic,Bank Holiday,,,
"Mon, Jul 4",9:30am,CAD,Low Impact Expected,Manufacturing PMI,51.8,52.1,
"Mon, Jul 4",10:30am,CAD,Medium Impact Expected,BOC Business Outlook Survey,,,
"Mon, Jul 4",6:00pm,NZD,Medium Impact Expected,NZIER Business Confidence,19,2,
"Mon, Jul 4",7:30pm,AUD,Low Impact Expected,AIG Services Index,51.3,51.5,
"Mon, Jul 4",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,3.7%,1.1%,
"Mon, Jul 4",9:30pm,AUD,High Impact Expected,Goods Trade Balance,-2.22B,-1.72B,-1.79B
"Mon, Jul 4",9:30pm,AUD,High Impact Expected,Retail Sales m/m,0.2%,0.3%,0.1%
"Mon, Jul 4",9:45pm,CNY,Medium Impact Expected,Caixin Services PMI,52.7,52.3,51.2
"Mon, Jul 4",11:45pm,JPY,Low Impact Expected,10-y Bond Auction,-0.24|3.6,-0.09|4.1,
"Tue, Jul 5",12:30am,AUD,High Impact Expected,Cash Rate,1.75%,1.75%,1.75%
"Tue, Jul 5",12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, Jul 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,56.0,55.2,55.4
"Tue, Jul 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,51.9,50.3,49.8
"Tue, Jul 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,49.9,49.9,49.9
"Tue, Jul 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,53.7,53.2,53.2
"Tue, Jul 5",4:00am,EUR,Low Impact Expected,Final Services PMI,52.8,52.5,52.4
"Tue, Jul 5",4:30am,GBP,High Impact Expected,Final Services PMI,52.3,53.1,53.5
"Tue, Jul 5",5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.4%,0.4%,0.2%
"Tue, Jul 5",5:30am,GBP,Medium Impact Expected,BOE Financial Stability Report,,,
"Tue, Jul 5",6:00am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Tue, Jul 5",10:00am,USD,Medium Impact Expected,Factory Orders m/m,-1.0%,-0.8%,1.8%
"Tue, Jul 5",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,45.5,49.3,48.2
"Tue, Jul 5",10:28am,NZD,High Impact Expected,GDT Price Index,-0.4%,0.0%,
"Tue, Jul 5",2:30pm,USD,Medium Impact Expected,FOMC Member Dudley Speaks,,,
"Tue, Jul 5",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-2.0%,-1.8%,
"Wed, Jul 6",2:00am,EUR,Medium Impact Expected,German Factory Orders m/m,0.0%,1.0%,-1.9%
"Wed, Jul 6",3:00am,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Wed, Jul 6",3:30am,AUD,Medium Impact Expected,RBA Deputy Gov Debelle Speaks,,,
"Wed, Jul 6",4:10am,EUR,Low Impact Expected,Retail PMI,48.5,50.6,
"Wed, Jul 6",4:30am,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,-4.9B,-10.1B,-8.2B
"Wed, Jul 6",8:30am,CAD,High Impact Expected,Trade Balance,-3.3B,-2.6B,-3.3B
"Wed, Jul 6",8:30am,USD,Medium Impact Expected,Trade Balance,-41.1B,-40.0B,-37.4B
"Wed, Jul 6",9:00am,USD,Low Impact Expected,FOMC Member Tarullo Speaks,,,
"Wed, Jul 6",9:45am,USD,Low Impact Expected,Final Services PMI,51.4,51.5,51.3
"Wed, Jul 6",10:00am,USD,High Impact Expected,ISM Services PMI,56.5,53.3,52.9
"Wed, Jul 6",2:00pm,USD,High Impact Expected,FOMC Meeting Minutes,,,
"Wed, Jul 6",7:30pm,AUD,Low Impact Expected,AIG Construction Index,53.2,46.7,
"Wed, Jul 6",8:30pm,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,,,
"Thu, Jul 7",1:00am,JPY,Low Impact Expected,Leading Indicators,100.0%,100.1%,100.0%
"Thu, Jul 7",2:00am,EUR,Low Impact Expected,German Industrial Production m/m,-1.3%,0.1%,0.5%
"Thu, Jul 7",2:45am,EUR,Low Impact Expected,French Trade Balance,-2.8B,-4.9B,-4.8B
"Thu, Jul 7",3:00am,CHF,Medium Impact Expected,Foreign Currency Reserves,609B,602B,
"Thu, Jul 7",3:15am,CHF,Low Impact Expected,CPI m/m,0.1%,0.0%,0.1%
"Thu, Jul 7",3:30am,GBP,Medium Impact Expected,Halifax HPI m/m,1.3%,0.4%,0.9%
"Thu, Jul 7",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,-0.5%,-1.2%,2.4%
"Thu, Jul 7",4:30am,GBP,Low Impact Expected,Industrial Production m/m,-0.5%,-1.0%,2.1%
"Thu, Jul 7",4:50am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,1.06|1.9,1.59|1.6,
"Thu, Jul 7",5:03am,EUR,Low Impact Expected,French 10-y Bond Auction,0.16|2.5,0.49|1.8,
"Thu, Jul 7",5:34am,GBP,Low Impact Expected,10-y Bond Auction,0.91|2.3,1.66|1.8,
"Thu, Jul 7",7:30am,EUR,Medium Impact Expected,ECB Monetary Policy Meeting Accounts,,,
"Thu, Jul 7",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-14.1%,-26.5%,
"Thu, Jul 7",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,172K,158K,168K
"Thu, Jul 7",8:30am,CAD,Medium Impact Expected,Building Permits m/m,-1.9%,2.1%,0.1%
"Thu, Jul 7",8:30am,USD,High Impact Expected,Unemployment Claims,254K,269K,270K
"Thu, Jul 7",10:00am,CAD,Medium Impact Expected,Ivey PMI,51.7,50.2,49.4
"Thu, Jul 7",10:00am,GBP,Low Impact Expected,NIESR GDP Estimate,0.6%,0.6%,
"Thu, Jul 7",10:30am,USD,Low Impact Expected,Natural Gas Storage,39B,42B,37B
"Thu, Jul 7",11:00am,USD,High Impact Expected,Crude Oil Inventories,-2.2M,-2.1M,-4.1M
"Thu, Jul 7",7:05pm,GBP,Low Impact Expected,GfK Consumer Confidence,-9,-1,
"Thu, Jul 7",7:50pm,JPY,Medium Impact Expected,Current Account,1.41T,1.52T,1.63T
