Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Thu, Jun 2",Low Impact Expected,,,,,,
"Thu, Jun 2",All Day,All,High Impact Expected,OPEC Meetings,,,
"Thu, Jun 2",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-26.5%,5.8%,
"Thu, Jun 2",7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.00%,0.00%,0.00%
"Thu, Jun 2",7:45am,EUR,High Impact Expected,Monetary Policy Statement,,,
"Thu, Jun 2",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,173K,174K,166K
"Thu, Jun 2",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Jun 2",8:30am,USD,High Impact Expected,Unemployment Claims,267K,270K,268K
"Thu, Jun 2",8:35am,USD,Medium Impact Expected,FOMC Member Powell Speaks,,,
"Thu, Jun 2",9:00am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Thu, Jun 2",10:30am,USD,Low Impact Expected,Natural Gas Storage,82B,83B,71B
"Thu, Jun 2",11:00am,USD,High Impact Expected,Crude Oil Inventories,-1.4M,-2.7M,-4.2M
"Thu, Jun 2",11:45am,CAD,Medium Impact Expected,Gov Council Member Schembri Speaks,,,
"Thu, Jun 2",7:30pm,AUD,Low Impact Expected,AIG Services Index,51.5,49.7,
"Thu, Jun 2",8:00pm,JPY,Low Impact Expected,Average Cash Earnings y/y,0.3%,0.9%,1.5%
"Thu, Jun 2",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,1.0%,-0.8%,
"Thu, Jun 2",9:45pm,CNY,Medium Impact Expected,Caixin Services PMI,51.2,52.0,51.8
"Fri, Jun 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,55.4,55.6,55.1
"Fri, Jun 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,49.8,52.3,52.1
"Fri, Jun 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,51.6,51.8,51.8
"Fri, Jun 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,55.2,55.2,55.2
"Fri, Jun 3",4:00am,EUR,Low Impact Expected,Final Services PMI,53.3,53.1,53.1
"Fri, Jun 3",4:30am,GBP,High Impact Expected,Final Services PMI,53.5,52.5,52.3
"Fri, Jun 3",5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.0%,0.4%,-0.6%
"Fri, Jun 3",8:30am,CAD,High Impact Expected,Trade Balance,-2.9B,-2.5B,-3.2B
"Fri, Jun 3",8:30am,CAD,Medium Impact Expected,Labor Productivity q/q,0.4%,0.4%,0.0%
"Fri, Jun 3",8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.2%,0.2%,0.4%
"Fri, Jun 3",8:30am,USD,High Impact Expected,Non-Farm Employment Change,38K,159K,123K
"Fri, Jun 3",8:30am,USD,High Impact Expected,Unemployment Rate,4.7%,4.9%,5.0%
"Fri, Jun 3",8:30am,USD,Medium Impact Expected,Trade Balance,-37.4B,-41.2B,-35.5B
"Fri, Jun 3",9:45am,USD,Low Impact Expected,Final Services PMI,51.3,51.2,51.2
"Fri, Jun 3",10:00am,USD,High Impact Expected,ISM Services PMI,52.9,55.4,55.7
