Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Sep 2",Low Impact Expected,,,,,,
"Wed, Sep 2",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-0.4M,-0.8M,0.2M
"Wed, Sep 2",11:30am,USD,Medium Impact Expected,FOMC Member Lockhart Speaks,,,
"Wed, Sep 2",2:00pm,USD,High Impact Expected,FOMC Meeting Minutes,,,
"Wed, Sep 2",7:30pm,AUD,Low Impact Expected,AIG Services Index,48.0,44.1,
"Wed, Sep 2",9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,59.9,58.9,
"Wed, Sep 2",9:30pm,AUD,High Impact Expected,Goods Trade Balance,-1.56B,-0.80B,-0.54B
"Wed, Sep 2",11:03pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,4.3%,1.0%,
"Thu, Sep 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,45.3,40.8,
"Thu, Sep 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,46.4,46.2,44.5
"Thu, Sep 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,49.3,48.9,48.9
"Thu, Sep 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,53.8,54.1,54.1
"Thu, Sep 3",4:00am,EUR,Low Impact Expected,Final Services PMI,49.9,49.5,49.5
"Thu, Sep 3",4:30am,GBP,High Impact Expected,Final Services PMI,54.1,53.9,53.2
"Thu, Sep 3",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.2%,0.2%,0.0%
"Thu, Sep 3",5:09am,EUR,Low Impact Expected,French 10-y Bond Auction,3.56|1.9,3.82|1.7,
"Thu, Sep 3",5:39am,GBP,Low Impact Expected,30-y Bond Auction,4.17|1.6,4.46|1.8,
"Thu, Sep 3",7:45am,EUR,High Impact Expected,Main Refinancing Rate,1.00%,1.00%,1.00%
"Thu, Sep 3",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Sep 3",8:30am,USD,High Impact Expected,Unemployment Claims,570K,563K,574K
"Thu, Sep 3",10:00am,USD,High Impact Expected,ISM Services PMI,48.4,48.3,46.4
"Thu, Sep 3",10:30am,USD,Low Impact Expected,Natural Gas Storage,65B,67B,54B
"Thu, Sep 3",7:50pm,JPY,Medium Impact Expected,Capital Spending q/y,-21.7%,-22.9%,-25.3%
"Fri, Sep 4",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-109.0B,-86.6B,
"Fri, Sep 4",2:50am,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
"Fri, Sep 4",3:00am,CHF,Medium Impact Expected,Foreign Currency Reserves,82B,81B,
"Fri, Sep 4",3:15am,CHF,Medium Impact Expected,CPI m/m,0.1%,0.3%,-0.7%
"Fri, Sep 4",4:00am,EUR,Low Impact Expected,Italian Trade Balance,-0.63B,0.93B,1.16B
"Fri, Sep 4",Day 1,All,Medium Impact Expected,G20 Meetings,,,
"Fri, Sep 4",7:00am,CAD,High Impact Expected,Employment Change,27.1K,-12.4K,-44.5K
"Fri, Sep 4",7:00am,CAD,High Impact Expected,Unemployment Rate,8.7%,8.7%,8.6%
"Fri, Sep 4",8:30am,USD,High Impact Expected,Non-Farm Employment Change,-216K,-223K,-276K
"Fri, Sep 4",8:30am,USD,High Impact Expected,Unemployment Rate,9.7%,9.5%,9.4%
"Fri, Sep 4",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.3%,0.1%,0.3%
"Fri, Sep 4",10:00am,CAD,High Impact Expected,Ivey PMI,55.7,54.3,51.8
"Sat, Sep 5",Day 2,All,Medium Impact Expected,G20 Meetings,,,
