Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Nov 3",Low Impact Expected,,,,,,
"Tue, Nov 3",12:00pm,EUR,Medium Impact Expected,German Buba President Weber Speaks,,,
"Tue, Nov 3",5:30pm,AUD,Low Impact Expected,AIG Services Index,54.8,49.3,
"Tue, Nov 3",6:50pm,JPY,Low Impact Expected,Monetary Base y/y,4.4%,4.5%,4.5%
"Tue, Nov 3",7:01pm,GBP,Medium Impact Expected,Nationwide Consumer Confidence,72,72,72
"Tue, Nov 3",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,0.0%,-0.1%,
"Tue, Nov 3",7:30pm,AUD,High Impact Expected,Building Approvals m/m,2.7%,2.4%,-0.9%
"Tue, Nov 3",7:30pm,AUD,High Impact Expected,Retail Sales m/m,-0.2%,0.5%,0.7%
"Tue, Nov 3",9:30pm,JPY,Medium Impact Expected,BOJ Gov Shirakawa Speaks,,,
"Wed, Nov 4",3:15am,EUR,Low Impact Expected,Spanish Services PMI,47.7,46.4,
"Wed, Nov 4",3:45am,EUR,Low Impact Expected,Italian Services PMI,52.2,49.4,48.5
"Wed, Nov 4",3:50am,EUR,Low Impact Expected,French Final Services PMI,57.7,57.8,57.8
"Wed, Nov 4",3:55am,EUR,Low Impact Expected,German Final Services PMI,50.7,50.9,50.9
"Wed, Nov 4",4:00am,EUR,Low Impact Expected,Final Services PMI,52.6,52.3,52.3
"Wed, Nov 4",4:30am,GBP,High Impact Expected,Final Services PMI,56.9,55.4,55.3
"Wed, Nov 4",5:00am,EUR,Low Impact Expected,PPI m/m,-0.4%,-0.3%,0.5%
"Wed, Nov 4",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-50.7%,-30.2%,
"Wed, Nov 4",8:05am,CAD,Medium Impact Expected,Gov Council Member Murray Speaks,,,
"Wed, Nov 4",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,-203K,-188K,-227K
"Wed, Nov 4",10:00am,USD,High Impact Expected,ISM Services PMI,50.6,51.6,50.9
"Wed, Nov 4",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-4.0M,1.7M,0.8M
