Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Feb 3",Medium Impact Expected,,,,,,
"Tue, Feb 3",2:15am,CHF,Low Impact Expected,Trade Balance,0.22B,1.74B,2.25B
"Tue, Feb 3",3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,198.8K,139.7K,
"Tue, Feb 3",4:30am,GBP,Medium Impact Expected,Construction PMI,34.5,28.8,29.3
"Tue, Feb 3",5:00am,EUR,Low Impact Expected,PPI m/m,-1.3%,-1.1%,-2.0%
"Tue, Feb 3",8:30am,NZD,Low Impact Expected,GDT Price Index,-8.2%,-8.6%,
"Tue, Feb 3",10:00am,USD,High Impact Expected,Fed Announcement,,,
"Tue, Feb 3",10:00am,USD,High Impact Expected,Pending Home Sales m/m,6.3%,0.0%,-3.7%
"Tue, Feb 3",All Day,USD,Low Impact Expected,Total Vehicle Sales,9.6M,10.2M,10.3M
"Tue, Feb 3",4:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,3.9%,1.0%,
"Tue, Feb 3",5:30pm,AUD,Low Impact Expected,AIG Services Index,41.0,39.3,
"Tue, Feb 3",7:01pm,GBP,Medium Impact Expected,Nationwide Consumer Confidence,40,45,48
"Tue, Feb 3",7:30pm,AUD,High Impact Expected,Building Approvals m/m,-2.9%,2.3%,-10.2%
"Tue, Feb 3",7:30pm,AUD,High Impact Expected,Retail Sales m/m,3.8%,1.4%,0.4%
"Tue, Feb 3",8:00pm,CNY,High Impact Expected,Manufacturing PMI,45.3,41.2,
"Tue, Feb 3",9:06pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-4.3%,-7.4%,
"Wed, Feb 4",3:15am,EUR,Low Impact Expected,Spanish Services PMI,31.8,32.1,
"Wed, Feb 4",3:45am,EUR,Low Impact Expected,Italian Services PMI,41.1,40.2,40.3
"Wed, Feb 4",3:50am,EUR,Low Impact Expected,French Final Services PMI,42.6,42.9,42.9
"Wed, Feb 4",3:55am,EUR,Low Impact Expected,German Final Services PMI,45.2,45.4,45.4
"Wed, Feb 4",4:00am,EUR,Medium Impact Expected,Final Services PMI,42.2,42.5,42.5
"Wed, Feb 4",4:30am,GBP,High Impact Expected,Final Services PMI,42.5,40.3,40.2
"Wed, Feb 4",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,0.0%,-0.2%,-0.1%
"Wed, Feb 4",5:30am,GBP,Low Impact Expected,BRC Shop Price Index y/y,1.1%,0.5%,
"Wed, Feb 4",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,222.4%,274.5%,
"Wed, Feb 4",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,-522K,-528K,-659K
"Wed, Feb 4",10:00am,USD,High Impact Expected,ISM Services PMI,42.9,39.1,40.6
"Wed, Feb 4",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,7.2M,2.8M,6.2M
"Wed, Feb 4",4:45pm,NZD,High Impact Expected,Employment Change q/q,0.9%,-0.7%,0.1%
"Wed, Feb 4",4:45pm,NZD,High Impact Expected,Unemployment Rate,4.6%,4.6%,4.2%
"Wed, Feb 4",11:00pm,JPY,Medium Impact Expected,BOJ Gov Shirakawa Speaks,,,
"Thu, Feb 5",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,47B,47B,
"Thu, Feb 5",4:00am,GBP,High Impact Expected,Halifax HPI m/m,1.9%,-1.7%,-1.6%
"Thu, Feb 5",5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,-0.1%,0.0%,-0.1%
"Thu, Feb 5",5:02am,EUR,Low Impact Expected,French 10-y Bond Auction,3.85|2.6,3.67|1.6,
"Thu, Feb 5",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-6.9%,-2.2%,-5.3%
"Thu, Feb 5",7:00am,GBP,High Impact Expected,MPC Rate Statement,,,
"Thu, Feb 5",7:00am,GBP,High Impact Expected,Official Bank Rate,1.00%,1.00%,1.50%
