Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Thu, Apr 2",High Impact Expected,,,,,,
"Thu, Apr 2",7:45am,EUR,High Impact Expected,Main Refinancing Rate,1.25%,1.00%,1.50%
"Thu, Apr 2",7:59am,CNY,High Impact Expected,Manufacturing PMI,52.4,49.0,
"Thu, Apr 2",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Apr 2",8:30am,USD,High Impact Expected,Unemployment Claims,669K,649K,657K
"Thu, Apr 2",10:00am,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
"Thu, Apr 2",10:00am,USD,Medium Impact Expected,Factory Orders m/m,1.8%,1.5%,-3.5%
"Thu, Apr 2",10:30am,USD,Low Impact Expected,Natural Gas Storage,0B,-1B,3B
"Thu, Apr 2",6:30pm,AUD,Low Impact Expected,AIG Services Index,35.6,32.2,
"Thu, Apr 2",9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,55.7,41.9,
"Thu, Apr 2",11:45pm,JPY,Low Impact Expected,10-y Bond Auction,1.35|2.3,1.30|2.9,
"Fri, Apr 3",2:00am,EUR,Low Impact Expected,German Import Prices m/m,-0.1%,-0.3%,-0.5%
"Fri, Apr 3",3:15am,CHF,Medium Impact Expected,CPI m/m,-0.3%,0.0%,0.2%
"Fri, Apr 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,34.1,31.7,
"Fri, Apr 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,39.1,38.3,37.9
"Fri, Apr 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,43.6,42.9,42.9
"Fri, Apr 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,42.3,41.7,41.7
"Fri, Apr 3",4:00am,EUR,Medium Impact Expected,Final Services PMI,40.9,40.1,40.1
"Fri, Apr 3",4:00am,GBP,High Impact Expected,Halifax HPI m/m,-1.9%,-1.9%,-2.3%
"Fri, Apr 3",4:30am,GBP,High Impact Expected,Final Services PMI,45.5,43.6,43.2
"Fri, Apr 3",8:30am,USD,High Impact Expected,Non-Farm Employment Change,-663K,-659K,-651K
"Fri, Apr 3",8:30am,USD,High Impact Expected,Unemployment Rate,8.5%,8.5%,8.1%
"Fri, Apr 3",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.2%,0.2%,0.2%
"Fri, Apr 3",9:10am,USD,Medium Impact Expected,FOMC Member Kohn Speaks,,,
"Fri, Apr 3",10:00am,USD,High Impact Expected,ISM Services PMI,40.8,41.9,41.6
"Fri, Apr 3",11:55am,USD,Low Impact Expected,FOMC Member Lacker Speaks,,,
"Fri, Apr 3",12:00pm,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
"Sat, Apr 4",10:00am,NZD,Non-Economic,Daylight Saving Time Shift,,,
"Sat, Apr 4",12:00pm,AUD,Non-Economic,Daylight Saving Time Shift,,,
"Sun, Apr 5",All Day,CNY,Non-Economic,Bank Holiday,,,
"Sun, Apr 5",8:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,-0.1%,0.7%,
"Sun, Apr 5",9:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,-8.5%,-10.4%,
"Mon, Apr 6",1:00am,JPY,Low Impact Expected,Leading Indicators,75.2%,75.3%,77.2%
"Mon, Apr 6",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,56B,47B,
"Mon, Apr 6",4:30am,EUR,Medium Impact Expected,Sentix Investor Confidence,-35.3,-40.7,-42.7
"Mon, Apr 6",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.6%,-0.3%,0.1%
"Mon, Apr 6",5:00am,EUR,Low Impact Expected,PPI m/m,-0.5%,-0.5%,-1.1%
"Mon, Apr 6",8:30am,CAD,High Impact Expected,Building Permits m/m,-15.9%,-3.6%,-6.0%
"Mon, Apr 6",10:00am,CAD,High Impact Expected,Ivey PMI,43.2,46.7,45.2
"Mon, Apr 6",10:00am,USD,High Impact Expected,Fed Announcement,,,
"Mon, Apr 6",1:00pm,USD,Medium Impact Expected,FOMC Member Warsh Speaks,,,
"Mon, Apr 6",6:00pm,NZD,High Impact Expected,NZIER Business Confidence,-65,-64,
"Mon, Apr 6",7:30pm,AUD,Low Impact Expected,AIG Construction Index,30.4,29.5,
"Mon, Apr 6",11:22pm,JPY,Medium Impact Expected,Monetary Policy Statement,,,
"Mon, Apr 6",11:22pm,JPY,Medium Impact Expected,Overnight Call Rate,0.10%,0.10%,0.10%
"Tue, Apr 7",12:30am,AUD,High Impact Expected,Cash Rate,3.00%,3.25%,3.25%
"Tue, Apr 7",12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, Apr 7",3:20am,JPY,High Impact Expected,BOJ Press Conference,,,
"Tue, Apr 7",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,-0.9%,-1.4%,-3.0%
"Tue, Apr 7",4:30am,GBP,Low Impact Expected,Industrial Production m/m,-1.0%,-1.1%,-2.7%
"Tue, Apr 7",5:00am,EUR,Low Impact Expected,Final GDP q/q,-1.6%,-1.5%,-1.5%
"Tue, Apr 7",5:50am,GBP,Low Impact Expected,10-y Bond Auction,3.46|1.8,3.07|2.1,
"Tue, Apr 7",10:00am,USD,Low Impact Expected,JOLTS Job Openings,3.01M,2.92M,
