Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Fri, Oct 2",High Impact Expected,,,,,,
"Fri, Oct 2",,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,-7.0B,-6.8B,-7.3B
"Fri, Oct 2",5:00am,EUR,Low Impact Expected,PPI m/m,0.4%,0.5%,-0.7%
"Fri, Oct 2",8:30am,USD,High Impact Expected,Non-Farm Employment Change,-263K,-179K,-201K
"Fri, Oct 2",8:30am,USD,High Impact Expected,Unemployment Rate,9.8%,9.8%,9.7%
"Fri, Oct 2",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.1%,0.2%,0.4%
"Fri, Oct 2",10:00am,USD,Medium Impact Expected,Factory Orders m/m,-0.8%,0.2%,1.4%
"Fri, Oct 2",9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,58.9,59.9,
"Sat, Oct 3",All Day,All,High Impact Expected,G7 Meetings,,,
"Sat, Oct 3",All Day,EUR,Low Impact Expected,Irish Lisbon Treaty Vote,Yes,Yes,No
"Sat, Oct 3",11:30am,USD,High Impact Expected,Treasury Sec Geithner Speaks,,,
"Sat, Oct 3",12:00pm,AUD,Non-Economic,Daylight Saving Time Shift,,,
"Sun, Oct 4",All Day,EUR,Low Impact Expected,Greek Parliamentary Election,,,
"Sun, Oct 4",All Day,AUD,Non-Economic,Bank Holiday,,,
"Sun, Oct 4",6:30pm,AUD,Low Impact Expected,AIG Services Index,49.3,48.0,
"Sun, Oct 4",All Day,CNY,Non-Economic,Bank Holiday,,,
"Sun, Oct 4",8:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,4.4%,4.1%,
"Sun, Oct 4",10:03pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,6.8%,4.3%,
"Mon, Oct 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,46.4,45.3,
"Mon, Oct 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,48.5,47.3,46.4
"Mon, Oct 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,53.2,52.2,52.2
"Mon, Oct 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,52.1,52.2,52.2
"Mon, Oct 5",4:00am,EUR,Low Impact Expected,Final Services PMI,50.9,50.6,50.6
"Mon, Oct 5",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,-12.6,-12.0,-14.6
"Mon, Oct 5",4:30am,GBP,High Impact Expected,Final Services PMI,55.3,54.6,54.1
"Mon, Oct 5",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.2%,-0.4%,-0.2%
"Mon, Oct 5",10:00am,USD,High Impact Expected,ISM Services PMI,50.9,50.0,48.4
"Mon, Oct 5",5:00pm,NZD,High Impact Expected,NZIER Business Confidence,36,-25,
"Mon, Oct 5",6:30pm,USD,Low Impact Expected,FOMC Member Dudley Speaks,,,
"Mon, Oct 5",All Day,CNY,Non-Economic,Bank Holiday,,,
"Mon, Oct 5",8:30pm,AUD,High Impact Expected,Goods Trade Balance,-1.52B,-0.89B,-1.78B
"Mon, Oct 5",11:30pm,AUD,High Impact Expected,Cash Rate,3.25%,3.00%,3.00%
"Mon, Oct 5",11:30pm,AUD,High Impact Expected,RBA Rate Statement,,,
"Mon, Oct 5",11:45pm,JPY,Low Impact Expected,10-y Bond Auction,1.26|3.5,1.33|2.9,
"Tue, Oct 6",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-127.6B,-109.0B,
"Tue, Oct 6",3:00am,CHF,High Impact Expected,Foreign Currency Reserves,82B,82B,
"Tue, Oct 6",3:15am,CHF,Medium Impact Expected,CPI m/m,0.0%,0.1%,0.1%
"Tue, Oct 6",Day 1,All,Low Impact Expected,IMF Meetings,,,
"Tue, Oct 6",4:00am,GBP,High Impact Expected,Halifax HPI m/m,1.6%,0.6%,0.8%
"Tue, Oct 6",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,-1.9%,0.4%,0.7%
"Tue, Oct 6",4:30am,GBP,Low Impact Expected,Industrial Production m/m,-2.5%,0.1%,0.5%
"Tue, Oct 6",8:30am,CAD,High Impact Expected,Building Permits m/m,7.2%,4.5%,-10.0%
