Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Aug 4",High Impact Expected,,,,,,
"Tue, Aug 4",3:15am,CHF,Medium Impact Expected,CPI m/m,-0.7%,-0.6%,0.2%
"Tue, Aug 4",4:30am,GBP,Medium Impact Expected,Construction PMI,47.0,46.0,44.5
"Tue, Aug 4",5:00am,EUR,Low Impact Expected,PPI m/m,0.3%,0.2%,0.0%
"Tue, Aug 4",8:30am,USD,Medium Impact Expected,Core PCE Price Index m/m,0.2%,0.2%,0.1%
"Tue, Aug 4",8:30am,USD,Medium Impact Expected,Personal Spending m/m,0.4%,0.3%,0.1%
"Tue, Aug 4",8:30am,USD,Low Impact Expected,Personal Income m/m,-1.3%,-0.9%,1.3%
"Tue, Aug 4",9:30am,USD,Medium Impact Expected,FOMC Member Tarullo Speaks,,,
"Tue, Aug 4",10:00am,USD,High Impact Expected,Pending Home Sales m/m,3.6%,0.6%,0.8%
"Tue, Aug 4",10:30am,NZD,Low Impact Expected,GDT Price Index,24.3%,-3.0%,
"Tue, Aug 4",7:01pm,GBP,Medium Impact Expected,Nationwide Consumer Confidence,60,59,59
"Tue, Aug 4",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,0.5%,0.7%,
"Tue, Aug 4",7:30pm,AUD,Low Impact Expected,AIG Services Index,44.1,50.2,
"Tue, Aug 4",9:30pm,AUD,High Impact Expected,Goods Trade Balance,-0.44B,-0.79B,-0.74B
"Wed, Aug 5",2:00am,GBP,High Impact Expected,Halifax HPI m/m,1.1%,0.7%,-0.5%
"Wed, Aug 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,40.8,41.2,
"Wed, Aug 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,44.5,42.8,42.3
"Wed, Aug 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,45.5,45.5,45.5
"Wed, Aug 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,48.1,48.4,48.4
"Wed, Aug 5",4:00am,EUR,Low Impact Expected,Final Services PMI,45.7,45.6,45.6
"Wed, Aug 5",4:30am,GBP,High Impact Expected,Final Services PMI,53.2,51.9,51.6
"Wed, Aug 5",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,0.4%,0.0%,-0.6%
"Wed, Aug 5",4:30am,GBP,Low Impact Expected,Industrial Production m/m,0.5%,0.0%,-0.7%
"Wed, Aug 5",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.2%,0.3%,-0.5%
"Wed, Aug 5",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-5.7%,-9.0%,
"Wed, Aug 5",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,-371K,-351K,-463K
"Wed, Aug 5",10:00am,GBP,Medium Impact Expected,NIESR GDP Estimate,-0.4%,-0.8%,
"Wed, Aug 5",10:00am,USD,High Impact Expected,ISM Services PMI,46.4,48.1,47.0
"Wed, Aug 5",10:00am,USD,Medium Impact Expected,Factory Orders m/m,0.4%,-0.7%,1.1%
"Wed, Aug 5",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,1.7M,0.9M,5.1M
"Wed, Aug 5",6:45pm,NZD,High Impact Expected,Employment Change q/q,-0.4%,-0.7%,-1.3%
"Wed, Aug 5",6:45pm,NZD,High Impact Expected,Unemployment Rate,6.0%,5.6%,5.0%
"Wed, Aug 5",9:30pm,AUD,High Impact Expected,Employment Change,32.2K,-18.8K,-23.1K
"Wed, Aug 5",9:30pm,AUD,High Impact Expected,Unemployment Rate,5.8%,6.0%,5.8%
"Wed, Aug 5",11:45pm,JPY,Low Impact Expected,30-y Bond Auction,2.32|3.3,2.27|3.9,
"Thu, Aug 6",1:00am,JPY,Low Impact Expected,Leading Indicators,79.8%,79.8%,76.9%
"Thu, Aug 6",1:45am,CHF,Medium Impact Expected,SECO Consumer Climate,-42,-42,-38
"Thu, Aug 6",3:00am,CHF,Medium Impact Expected,Foreign Currency Reserves,81B,82B,
"Thu, Aug 6",4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,-1.2%,0.4%,0.0%
"Thu, Aug 6",5:00am,GBP,Low Impact Expected,CB Leading Index m/m,1.0%,1.0%,
"Thu, Aug 6",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,4.5%,0.6%,4.4%
"Thu, Aug 6",7:00am,GBP,High Impact Expected,Asset Purchase Facility,175B,125B,125B
"Thu, Aug 6",7:00am,GBP,High Impact Expected,MPC Rate Statement,,,
"Thu, Aug 6",7:00am,GBP,High Impact Expected,Official Bank Rate,0.50%,0.50%,0.50%
"Thu, Aug 6",7:45am,EUR,High Impact Expected,Main Refinancing Rate,1.00%,1.00%,1.00%
"Thu, Aug 6",8:30am,CAD,High Impact Expected,Building Permits m/m,1.0%,-1.2%,17.5%
"Thu, Aug 6",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Aug 6",8:30am,USD,High Impact Expected,Unemployment Claims,550K,587K,588K
"Thu, Aug 6",10:30am,USD,Low Impact Expected,Natural Gas Storage,66B,60B,71B
