Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Fri, Sep 2",Medium Impact Expected,,,,,,
"Fri, Sep 2",,USD,Medium Impact Expected,Average Hourly Earnings m/m,-0.1%,0.2%,0.5%
"Fri, Sep 2",9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,57.6,59.6,
"Sun, Sep 4",7:25pm,AUD,Medium Impact Expected,AIG Services Index,52.1,48.8,
"Sun, Sep 4",8:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,-0.1%,0.3%,
"Sun, Sep 4",9:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,-0.6%,-0.6%,
"Sun, Sep 4",9:30pm,AUD,Medium Impact Expected,Company Operating Profits q/q,6.7%,3.1%,-2.2%
"Sun, Sep 4",10:30pm,CNY,Low Impact Expected,Caixin Services PMI,50.6,53.5,
"Mon, Sep 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,45.2,46.5,
"Mon, Sep 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,48.4,48.4,48.6
"Mon, Sep 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,56.8,56.1,56.1
"Mon, Sep 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,51.1,50.4,50.4
"Mon, Sep 5",4:00am,EUR,Low Impact Expected,Final Services PMI,51.5,51.5,51.5
"Mon, Sep 5",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,-15.4,-17.5,-13.5
"Mon, Sep 5",4:30am,GBP,High Impact Expected,Final Services PMI,51.1,54.3,55.4
"Mon, Sep 5",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,0.2%,0.1%,0.7%
"Mon, Sep 5",All Day,CAD,Non-Economic,Bank Holiday,,,
"Mon, Sep 5",All Day,USD,Non-Economic,Bank Holiday,,,
"Mon, Sep 5",7:01pm,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,-0.6%,0.6%,
"Mon, Sep 5",9:30pm,AUD,High Impact Expected,Home Loans m/m,1.0%,1.6%,0.6%
"Mon, Sep 5",9:30pm,AUD,Medium Impact Expected,Current Account,-7.4B,-7.3B,-11.1B
"Mon, Sep 5",11:45pm,JPY,Low Impact Expected,30-y Bond Auction,2.01|3.6,2.09|3.7,
"Tue, Sep 6",12:30am,AUD,High Impact Expected,Cash Rate,4.75%,4.75%,4.75%
"Tue, Sep 6",12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, Sep 6",3:00am,CHF,High Impact Expected,Foreign Currency Reserves,253B,182B,
"Tue, Sep 6",3:15am,CHF,Medium Impact Expected,CPI m/m,-0.3%,-0.1%,-0.8%
"Tue, Sep 6",5:00am,EUR,Low Impact Expected,Revised GDP q/q,0.2%,0.2%,0.2%
"Tue, Sep 6",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-2.8%,-1.4%,1.8%
"Tue, Sep 6",10:00am,USD,High Impact Expected,ISM Services PMI,53.3,51.2,52.7
"Tue, Sep 6",10:30am,NZD,Low Impact Expected,GDT Price Index,-0.7%,-1.3%,
"Tue, Sep 6",1:10pm,USD,Medium Impact Expected,FOMC Member Kocherlakota Speaks,,,
"Tue, Sep 6",7:00pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,2.7%,2.8%,
"Tue, Sep 6",7:22pm,AUD,Low Impact Expected,AIG Construction Index,32.1,36.1,
"Tue, Sep 6",7:30pm,AUD,High Impact Expected,RBA Gov Stevens Speaks,,,
"Tue, Sep 6",9:30pm,AUD,High Impact Expected,GDP q/q,1.2%,1.0%,-0.9%
"Tue, Sep 6",11:21pm,JPY,High Impact Expected,Monetary Policy Statement,,,
"Tue, Sep 6",11:21pm,JPY,High Impact Expected,Overnight Call Rate,<0.10%,<0.10%,<0.10%
"Wed, Sep 7",1:02am,JPY,Low Impact Expected,Leading Indicators,106.0%,105.9%,103.3%
"Wed, Sep 7",3:00am,GBP,High Impact Expected,Halifax HPI m/m,-1.2%,0.5%,0.2%
"Wed, Sep 7",3:17am,JPY,High Impact Expected,BOJ Press Conference,,,
"Wed, Sep 7",4:00am,EUR,High Impact Expected,German Constitutional Court Ruling,,,
"Wed, Sep 7",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,0.1%,0.1%,-0.4%
"Wed, Sep 7",4:30am,GBP,Low Impact Expected,Industrial Production m/m,-0.2%,0.0%,0.0%
"Wed, Sep 7",6:00am,EUR,Medium Impact Expected,German Industrial Production m/m,4.0%,0.6%,-1.0%
"Wed, Sep 7",9:00am,CAD,High Impact Expected,BOC Rate Statement,,,
"Wed, Sep 7",9:00am,CAD,High Impact Expected,Overnight Rate,1.00%,1.00%,1.00%
"Wed, Sep 7",10:00am,CAD,High Impact Expected,Ivey PMI,56.4,46.7,46.8
"Wed, Sep 7",10:00am,GBP,Medium Impact Expected,NIESR GDP Estimate,0.2%,0.6%,
"Wed, Sep 7",10:00am,USD,Low Impact Expected,JOLTS Job Openings,3.23M,3.17M,
"Wed, Sep 7",11:15am,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
"Wed, Sep 7",2:00pm,USD,Medium Impact Expected,Beige Book,,,
"Wed, Sep 7",7:50pm,JPY,Medium Impact Expected,Core Machinery Orders m/m,-8.2%,-3.9%,7.7%
"Wed, Sep 7",7:50pm,JPY,Low Impact Expected,Bank Lending y/y,-0.5%,-0.6%,
"Wed, Sep 7",7:50pm,JPY,Low Impact Expected,Current Account,0.75T,0.99T,0.92T
"Wed, Sep 7",9:30pm,AUD,High Impact Expected,Employment Change,-9.7K,10.7K,-4.1K
"Wed, Sep 7",9:30pm,AUD,High Impact Expected,Unemployment Rate,5.3%,5.1%,5.1%
"Thu, Sep 8",1:00am,JPY,Medium Impact Expected,BOJ Monthly Report,,,
"Thu, Sep 8",1:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,47.3,54.3,52.6
"Thu, Sep 8",1:30am,EUR,Low Impact Expected,French Final Private Payrolls q/q,0.2%,0.4%,0.4%
"Thu, Sep 8",1:45am,CHF,Low Impact Expected,Unemployment Rate,3.0%,3.0%,3.0%
"Thu, Sep 8",2:00am,EUR,Low Impact Expected,German Trade Balance,10.1B,11.0B,11.5B
"Thu, Sep 8",2:00am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,15.3%,34.6%,
"Thu, Sep 8",2:45am,EUR,Low Impact Expected,French Trade Balance,-6.5B,-5.8B,-5.4B
"Thu, Sep 8",7:00am,GBP,High Impact Expected,Asset Purchase Facility,200B,200B,200B
"Thu, Sep 8",7:00am,GBP,High Impact Expected,Official Bank Rate,0.50%,0.50%,0.50%
"Thu, Sep 8",7:45am,EUR,High Impact Expected,Main Refinancing Rate,1.50%,1.50%,1.50%
"Thu, Sep 8",8:30am,CAD,High Impact Expected,Building Permits m/m,-0.6%,0.2%,2.8%
"Thu, Sep 8",8:30am,CAD,High Impact Expected,Trade Balance,-0.8B,-0.8B,-1.4B
