Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Mon, Oct 3",Non-Economic,,,,,,
"Mon, Oct 3",,AUD,High Impact Expected,RBA Rate Statement,,,
"Mon, Oct 3",11:45pm,JPY,Low Impact Expected,10-y Bond Auction,1.00|3.2,1.08|3.0,
"Tue, Oct 4",1:30am,AUD,Medium Impact Expected,Commodity Prices y/y,26.6%,25.1%,
"Tue, Oct 4",3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,95.8K,51.2K,
"Tue, Oct 4",All Day,EUR,Medium Impact Expected,ECOFIN Meetings,,,
"Tue, Oct 4",4:30am,GBP,High Impact Expected,Construction PMI,50.1,51.7,52.6
"Tue, Oct 4",4:30am,GBP,Medium Impact Expected,MPC Member Miles Speaks,,,
"Tue, Oct 4",5:00am,EUR,Low Impact Expected,PPI m/m,-0.1%,-0.2%,0.5%
"Tue, Oct 4",5:40am,GBP,Medium Impact Expected,10-y Bond Auction,2.24|1.8,2.76|2.0,
"Tue, Oct 4",9:00am,EUR,High Impact Expected,ECB President Trichet Speaks,,,
"Tue, Oct 4",9:00am,USD,Medium Impact Expected,FOMC Member Raskin Speaks,,,
"Tue, Oct 4",9:30am,NZD,Low Impact Expected,GDT Price Index,-1.3%,-2.5%,
"Tue, Oct 4",10:00am,USD,High Impact Expected,Fed Chairman Bernanke Testifies,,,
"Tue, Oct 4",10:00am,USD,Medium Impact Expected,Factory Orders m/m,-0.2%,0.2%,2.1%
"Tue, Oct 4",6:22pm,AUD,Medium Impact Expected,AIG Services Index,50.3,52.1,
"Tue, Oct 4",7:00pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,2.7%,2.7%,
"Tue, Oct 4",All Day,CNY,Non-Economic,Bank Holiday,,,
"Tue, Oct 4",8:30pm,AUD,High Impact Expected,Retail Sales m/m,0.6%,0.3%,0.6%
"Wed, Oct 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,44.8,45.2,
"Wed, Oct 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,45.8,47.1,48.4
"Wed, Oct 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,51.5,52.5,52.5
"Wed, Oct 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,49.7,50.3,50.3
"Wed, Oct 5",4:00am,EUR,Low Impact Expected,Final Services PMI,48.8,49.1,49.1
"Wed, Oct 5",4:30am,GBP,High Impact Expected,Final Services PMI,52.9,50.6,51.1
"Wed, Oct 5",4:30am,GBP,Medium Impact Expected,Final GDP q/q,0.1%,0.2%,0.2%
"Wed, Oct 5",4:30am,GBP,Low Impact Expected,Revised Business Investment q/q,11.6%,0.7%,-10.0%
"Wed, Oct 5",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.3%,-0.2%,0.2%
"Wed, Oct 5",5:11am,EUR,Low Impact Expected,Final GDP q/q,0.2%,0.2%,0.2%
"Wed, Oct 5",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,211.5%,47.0%,
"Wed, Oct 5",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,91K,76K,89K
"Wed, Oct 5",10:00am,USD,High Impact Expected,ISM Services PMI,53.0,53.0,53.3
"Wed, Oct 5",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-4.7M,1.0M,1.9M
"Wed, Oct 5",All Day,CNY,Non-Economic,Bank Holiday,,,
"Thu, Oct 6",3:00am,CHF,High Impact Expected,Foreign Currency Reserves,282B,253B,
"Thu, Oct 6",3:00am,GBP,High Impact Expected,Halifax HPI m/m,-0.5%,0.3%,-1.1%
"Thu, Oct 6",3:15am,CHF,Medium Impact Expected,CPI m/m,0.3%,0.0%,-0.3%
"Thu, Oct 6",4:30am,GBP,Low Impact Expected,Index of Services 3m/3m,0.9%,0.9%,0.2%
"Thu, Oct 6",5:08am,EUR,Medium Impact Expected,French 10-y Bond Auction,2.72|2.0,2.90|1.3,
"Thu, Oct 6",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-1.4%,0.2%,-2.6%
"Thu, Oct 6",7:00am,GBP,High Impact Expected,Asset Purchase Facility,275B,200B,200B
"Thu, Oct 6",7:00am,GBP,High Impact Expected,MPC Rate Statement,,,
"Thu, Oct 6",7:00am,GBP,High Impact Expected,Official Bank Rate,0.50%,0.50%,0.50%
"Thu, Oct 6",7:45am,EUR,High Impact Expected,Main Refinancing Rate,1.50%,1.50%,1.50%
"Thu, Oct 6",8:30am,CAD,High Impact Expected,Building Permits m/m,-10.4%,0.6%,-0.4%
"Thu, Oct 6",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Oct 6",8:30am,USD,High Impact Expected,Unemployment Claims,401K,411K,395K
"Thu, Oct 6",10:00am,CAD,High Impact Expected,Ivey PMI,55.7,54.9,56.4
"Thu, Oct 6",10:00am,USD,Medium Impact Expected,Treasury Sec Geithner Speaks,,,
"Thu, Oct 6",10:30am,USD,Low Impact Expected,Natural Gas Storage,97B,98B,111B
"Thu, Oct 6",11:00am,USD,Medium Impact Expected,FOMC Member Fisher Speaks,,,
"Thu, Oct 6",12:00pm,GBP,High Impact Expected,BOE Gov King Speaks,,,
"Thu, Oct 6",2:00pm,USD,Medium Impact Expected,Treasury Sec Geithner Speaks,,,
"Thu, Oct 6",6:23pm,AUD,Low Impact Expected,AIG Construction Index,30.0,32.1,
"Thu, Oct 6",All Day,CNY,Non-Economic,Bank Holiday,,,
"Thu, Oct 6",11:37pm,JPY,High Impact Expected,Monetary Policy Statement,,,
"Thu, Oct 6",11:37pm,JPY,High Impact Expected,Overnight Call Rate,<0.10%,<0.10%,<0.10%
"Fri, Oct 7",1:00am,JPY,Low Impact Expected,Leading Indicators,103.8%,103.8%,104.6%
"Fri, Oct 7",1:45am,CHF,Low Impact Expected,Unemployment Rate,3.0%,3.0%,3.0%
"Fri, Oct 7",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-102.8B,-86.6B,
"Fri, Oct 7",2:45am,EUR,Low Impact Expected,French Trade Balance,-5.0B,-6.3B,-6.4B
"Fri, Oct 7",3:30am,JPY,High Impact Expected,BOJ Press Conference,,,
"Fri, Oct 7",4:30am,GBP,High Impact Expected,PPI Input m/m,1.7%,1.3%,-1.8%
"Fri, Oct 7",4:30am,GBP,Low Impact Expected,PPI Output m/m,0.3%,0.2%,0.1%
"Fri, Oct 7",6:00am,EUR,Medium Impact Expected,German Industrial Production m/m,-1.0%,-1.5%,3.9%
"Fri, Oct 7",7:00am,CAD,High Impact Expected,Employment Change,60.9K,15.2K,-5.5K
"Fri, Oct 7",7:00am,CAD,High Impact Expected,Unemployment Rate,7.1%,7.3%,7.3%
"Fri, Oct 7",8:30am,USD,High Impact Expected,Non-Farm Employment Change,103K,55K,57K
"Fri, Oct 7",8:30am,USD,High Impact Expected,Unemployment Rate,9.1%,9.1%,9.1%
"Fri, Oct 7",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.2%,0.2%,-0.2%
"Fri, Oct 7",9:30am,USD,Medium Impact Expected,FOMC Member Fisher Speaks,,,
"Fri, Oct 7",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,0.4%,0.6%,0.8%
"Fri, Oct 7",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,-9.5B,8.0B,11.9B
"Sun, Oct 9",All Day,JPY,Non-Economic,Bank Holiday,,,
"Sun, Oct 9",8:30pm,AUD,High Impact Expected,ANZ Job Advertisements m/m,-2.1%,-0.7%,
"Mon, Oct 10",2:00am,EUR,Low Impact Expected,German Trade Balance,13.8B,9.8B,10.6B
"Mon, Oct 10",2:45am,EUR,Medium Impact Expected,French Industrial Production m/m,0.5%,-0.7%,1.8%
"Mon, Oct 10",4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,4.3%,0.2%,-0.3%
"Mon, Oct 10",4:30am,EUR,Medium Impact Expected,Sentix Investor Confidence,-18.5,-19.2,-15.4
"Mon, Oct 10",All Day,CAD,Non-Economic,Bank Holiday,,,
"Mon, Oct 10",All Day,USD,Non-Economic,Bank Holiday,,,
"Mon, Oct 10",7:01pm,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,0.3%,-0.6%,
"Mon, Oct 10",7:01pm,GBP,Medium Impact Expected,RICS House Price Balance,-23%,-23%,-23%
"Mon, Oct 10",7:50pm,JPY,Low Impact Expected,Current Account,0.65T,0.51T,0.75T
"Mon, Oct 10",8:30pm,AUD,Medium Impact Expected,NAB Business Confidence,-2,-9,
"Tue, Oct 11",1:00am,JPY,Medium Impact Expected,BOJ Monthly Report,,,
"Tue, Oct 11",1:00am,JPY,Low Impact Expected,Consumer Confidence,38.6,37.4,37.0
"Tue, Oct 11",2:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,45.3,46.9,47.3
"Tue, Oct 11",3:30am,EUR,High Impact Expected,ECB President Trichet Speaks,,,
"Tue, Oct 11",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,-0.3%,-0.1%,-0.2%
"Tue, Oct 11",4:30am,GBP,Low Impact Expected,Industrial Production m/m,0.2%,-0.2%,-0.4%
"Tue, Oct 11",4:33am,GBP,Low Impact Expected,ONS HPI y/y,-1.3%,2.3%,-1.5%
"Tue, Oct 11",7:30am,USD,Low Impact Expected,NFIB Small Business Index,88.9,88.8,88.1
"Tue, Oct 11",8:15am,CAD,High Impact Expected,Housing Starts,206K,187K,192K
"Tue, Oct 11",10:00am,GBP,Medium Impact Expected,NIESR GDP Estimate,0.5%,0.4%,
"Tue, Oct 11",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,40.3,43.2,39.9
"Tue, Oct 11",6:00pm,NZD,Medium Impact Expected,REINZ HPI m/m,1.7%,0.5%,
"Tue, Oct 11",7:30pm,AUD,Medium Impact Expected,Westpac Consumer Sentiment,0.4%,8.1%,
"Tue, Oct 11",7:50pm,JPY,Medium Impact Expected,Core Machinery Orders m/m,11.0%,4.7%,-8.2%
"Tue, Oct 11",8:30pm,AUD,High Impact Expected,Home Loans m/m,1.2%,1.1%,1.9%
"Wed, Oct 12",12:00am,AUD,Medium Impact Expected,RBA Deputy Gov Debelle Speaks,,,
"Wed, Oct 12",1:30am,EUR,Low Impact Expected,French Final CPI m/m,-0.1%,0.3%,0.5%
"Wed, Oct 12",2:00am,EUR,Low Impact Expected,German WPI m/m,0.3%,-0.1%,0.1%
"Wed, Oct 12",2:00am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,20.3%,15.3%,
"Wed, Oct 12",4:30am,GBP,High Impact Expected,Claimant Count Change,17.5K,24.7K,19.1K
"Wed, Oct 12",4:30am,GBP,Medium Impact Expected,Average Earnings Index 3m/y,2.8%,2.7%,2.9%
"Wed, Oct 12",4:30am,GBP,Low Impact Expected,Unemployment Rate,8.1%,7.9%,7.9%
"Wed, Oct 12",5:00am,EUR,Medium Impact Expected,Industrial Production m/m,1.2%,-0.8%,1.1%
"Wed, Oct 12",5:00am,GBP,Low Impact Expected,CB Leading Index m/m,-0.5%,0.3%,
"Wed, Oct 12",5:08am,EUR,Low Impact Expected,German 30-y Bond Auction,2.82|1.1,3.43|1.3,
"Wed, Oct 12",8:30am,CAD,Medium Impact Expected,NHPI m/m,0.1%,0.1%,0.1%
"Wed, Oct 12",10:00am,USD,Low Impact Expected,JOLTS Job Openings,3.06M,3.21M,
"Wed, Oct 12",1:00pm,USD,Medium Impact Expected,10-y Bond Auction,2.27|2.9,2.00|3.0,
"Wed, Oct 12",1:20pm,USD,Medium Impact Expected,FOMC Member Fisher Speaks,,,
"Wed, Oct 12",1:30pm,USD,Medium Impact Expected,FOMC Member Plosser Speaks,,,
"Wed, Oct 12",2:00pm,USD,High Impact Expected,FOMC Meeting Minutes,,,
"Wed, Oct 12",2:30pm,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
"Wed, Oct 12",5:23pm,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,50.8,52.7,
"Wed, Oct 12",5:45pm,NZD,Low Impact Expected,FPI m/m,-1.0%,-1.3%,
"Wed, Oct 12",7:30pm,AUD,Medium Impact Expected,MI Inflation Expectations,3.1%,2.8%,
"Wed, Oct 12",7:50pm,JPY,Medium Impact Expected,Monetary Policy Meeting Minutes,,,
"Wed, Oct 12",7:50pm,JPY,Medium Impact Expected,Tertiary Industry Activity m/m,-0.2%,-0.3%,-0.3%
"Wed, Oct 12",7:50pm,JPY,Low Impact Expected,Bank Lending y/y,-0.3%,-0.5%,
"Wed, Oct 12",8:30pm,AUD,High Impact Expected,Employment Change,20.4K,10.1K,-10.5K
"Wed, Oct 12",8:30pm,AUD,High Impact Expected,Unemployment Rate,5.2%,5.3%,5.3%
"Wed, Oct 12",10:00pm,CNY,High Impact Expected,USD-Denominated Trade Balance,14.5B,17.1B,17.8B
"Wed, Oct 12",11:45pm,JPY,Low Impact Expected,30-y Bond Auction,1.94|3.3,2.01|3.6,
"Thu, Oct 13",2:00am,EUR,Low Impact Expected,German Final CPI m/m,0.1%,0.1%,0.1%
"Thu, Oct 13",3:15am,CHF,Medium Impact Expected,PPI m/m,-0.1%,0.2%,-1.2%
"Thu, Oct 13",4:00am,EUR,Medium Impact Expected,ECB Monthly Bulletin,,,
