Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Mar 2",Medium Impact Expected,,,,,,
"Wed, Mar 2",8:30am,CAD,Medium Impact Expected,RMPI m/m,0.3%,3.1%,4.2%
"Wed, Mar 2",8:30am,CAD,Low Impact Expected,IPPI m/m,0.2%,0.5%,0.8%
"Wed, Mar 2",10:00am,USD,High Impact Expected,Fed Chairman Bernanke Testifies,,,
"Wed, Mar 2",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-0.4M,1.1M,0.8M
"Wed, Mar 2",2:00pm,USD,Medium Impact Expected,Beige Book,,,
"Wed, Mar 2",5:29pm,AUD,Medium Impact Expected,AIG Services Index,48.7,45.5,
"Wed, Mar 2",6:50pm,JPY,Medium Impact Expected,Capital Spending q/y,3.8%,5.9%,5.0%
"Wed, Mar 2",7:30pm,AUD,High Impact Expected,Building Approvals m/m,-15.9%,-3.1%,10.0%
"Wed, Mar 2",7:30pm,AUD,High Impact Expected,Goods Trade Balance,1.88B,1.53B,2.02B
"Wed, Mar 2",8:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,44.1,56.4,
"Wed, Mar 2",8:00pm,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
"Thu, Mar 3",2:00am,EUR,Medium Impact Expected,German Retail Sales m/m,1.4%,0.5%,0.3%
"Thu, Mar 3",3:15am,CHF,High Impact Expected,Retail Sales y/y,-2.6%,1.7%,-0.8%
"Thu, Mar 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,50.8,49.3,
"Thu, Mar 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,53.1,51.2,49.9
"Thu, Mar 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,59.7,60.8,60.8
"Thu, Mar 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,58.6,59.5,59.5
"Thu, Mar 3",4:00am,EUR,Low Impact Expected,Final Services PMI,56.8,57.2,57.2
"Thu, Mar 3",4:30am,GBP,High Impact Expected,Final Services PMI,52.6,53.8,54.5
"Thu, Mar 3",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,0.4%,0.4%,-0.4%
"Thu, Mar 3",5:00am,EUR,Low Impact Expected,Revised GDP q/q,0.3%,0.3%,0.3%
"Thu, Mar 3",5:06am,EUR,Medium Impact Expected,French 10-y Bond Auction,3.61|2.3,3.61|2.8,
"Thu, Mar 3",7:45am,EUR,High Impact Expected,Main Refinancing Rate,1.00%,1.00%,1.00%
