Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Thu, Jun 2",Non-Economic,,,,,,
"Thu, Jun 2",8:30am,USD,High Impact Expected,Unemployment Claims,422K,416K,428K
"Thu, Jun 2",8:30am,USD,Medium Impact Expected,Revised Nonfarm Productivity q/q,1.8%,1.8%,1.6%
"Thu, Jun 2",8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,0.7%,0.8%,1.0%
"Thu, Jun 2",9:30am,CAD,Low Impact Expected,Manufacturing PMI,54.8,,
"Thu, Jun 2",10:00am,USD,Medium Impact Expected,Factory Orders m/m,-1.2%,-0.7%,3.8%
"Thu, Jun 2",10:30am,USD,Low Impact Expected,Natural Gas Storage,83B,92B,105B
"Thu, Jun 2",11:00am,USD,Medium Impact Expected,Crude Oil Inventories,2.9M,-1.5M,0.6M
"Thu, Jun 2",6:45pm,NZD,High Impact Expected,Building Consents m/m,-1.6%,2.0%,
"Thu, Jun 2",7:30pm,AUD,Medium Impact Expected,AIG Services Index,49.9,51.5,
"Thu, Jun 2",9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,61.9,62.5,
"Thu, Jun 2",10:30pm,CNY,Low Impact Expected,Caixin Services PMI,54.3,51.6,
"Fri, Jun 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,50.9,50.4,
"Fri, Jun 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,50.1,51.9,52.2
"Fri, Jun 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,62.5,62.8,62.8
"Fri, Jun 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,56.1,54.9,54.9
"Fri, Jun 3",4:00am,EUR,Low Impact Expected,Final Services PMI,56.0,55.4,55.4
"Fri, Jun 3",4:30am,GBP,High Impact Expected,Final Services PMI,53.8,54.4,54.3
"Fri, Jun 3",8:30am,USD,High Impact Expected,Non-Farm Employment Change,54K,161K,232K
"Fri, Jun 3",8:30am,USD,High Impact Expected,Unemployment Rate,9.1%,9.0%,9.0%
"Fri, Jun 3",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.3%,0.2%,0.1%
"Fri, Jun 3",10:00am,USD,High Impact Expected,ISM Services PMI,54.6,53.8,52.8
"Fri, Jun 3",12:30pm,USD,Low Impact Expected,FOMC Member Tarullo Speaks,,,
"Sun, Jun 5",All Day,NZD,Non-Economic,Bank Holiday,,,
"Sun, Jun 5",All Day,CNY,Non-Economic,Bank Holiday,,,
"Sun, Jun 5",8:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.2%,0.3%,
"Sun, Jun 5",9:30pm,AUD,High Impact Expected,ANZ Job Advertisements m/m,-6.5%,-0.4%,
"Mon, Jun 6",3:00am,CHF,High Impact Expected,Foreign Currency Reserves,194B,202B,
"Mon, Jun 6",3:30am,USD,Medium Impact Expected,FOMC Member Plosser Speaks,,,
"Mon, Jun 6",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,3.5,9.4,10.9
"Mon, Jun 6",5:00am,EUR,Low Impact Expected,PPI m/m,0.9%,0.8%,0.8%
"Mon, Jun 6",8:30am,CAD,High Impact Expected,Building Permits m/m,-21.1%,-2.3%,16.8%
"Mon, Jun 6",10:00am,CAD,High Impact Expected,Ivey PMI,65.5,59.9,57.8
"Mon, Jun 6",10:30am,CAD,Low Impact Expected,Gov Council Member Macklem Speaks,,,
"Mon, Jun 6",1:15pm,USD,Medium Impact Expected,Treasury Sec Geithner Speaks,,,
"Mon, Jun 6",5:30pm,USD,Medium Impact Expected,FOMC Member Fisher Speaks,,,
"Mon, Jun 6",7:01pm,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,-2.1%,5.2%,
"Mon, Jun 6",7:24pm,AUD,Low Impact Expected,AIG Construction Index,39.6,37.9,
"Mon, Jun 6",11:45pm,JPY,Low Impact Expected,30-y Bond Auction,2.04|3.2,2.24|3.4,
"Tue, Jun 7",12:30am,AUD,High Impact Expected,Cash Rate,4.75%,4.75%,4.75%
"Tue, Jun 7",12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, Jun 7",1:00am,JPY,Low Impact Expected,Leading Indicators,96.4%,96.8%,100.1%
"Tue, Jun 7",3:00am,GBP,High Impact Expected,Halifax HPI m/m,0.1%,0.4%,-1.4%
"Tue, Jun 7",3:15am,CHF,Medium Impact Expected,CPI m/m,0.0%,0.0%,0.1%
"Tue, Jun 7",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,0.9%,0.4%,-0.9%
"Tue, Jun 7",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,2.8%,2.1%,-2.7%
