Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Nov 2",Medium Impact Expected,,,,,,
"Wed, Nov 2",6:30pm,AUD,Medium Impact Expected,AIG Services Index,48.8,50.3,
"Wed, Nov 2",6:30pm,CAD,High Impact Expected,BOC Gov Carney Speaks,,,
"Wed, Nov 2",All Day,JPY,Non-Economic,Bank Holiday,,,
"Wed, Nov 2",8:30pm,AUD,High Impact Expected,Retail Sales m/m,0.4%,0.5%,0.6%
"Wed, Nov 2",9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,57.7,59.3,
"Wed, Nov 2",10:30pm,CNY,Low Impact Expected,Caixin Services PMI,54.1,53.0,
"Thu, Nov 3",Day 1,All,Medium Impact Expected,G20 Meetings,,,
"Thu, Nov 3",4:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,134.2K,95.8K,
"Thu, Nov 3",5:30am,GBP,High Impact Expected,Final Services PMI,51.3,51.9,52.9
"Thu, Nov 3",5:45am,GBP,Medium Impact Expected,BOE Gov King Speaks,,,
"Thu, Nov 3",6:15am,GBP,Medium Impact Expected,MPC Member Bean Speaks,,,
"Thu, Nov 3",7:04am,EUR,Medium Impact Expected,French 10-y Bond Auction,3.22|2.2,2.72|2.0,
"Thu, Nov 3",8:30am,USD,High Impact Expected,Unemployment Claims,397K,401K,406K
"Thu, Nov 3",8:30am,USD,Medium Impact Expected,Prelim Nonfarm Productivity q/q,3.1%,2.6%,-0.7%
"Thu, Nov 3",8:30am,USD,Medium Impact Expected,Prelim Unit Labor Costs q/q,-2.4%,-0.8%,3.3%
"Thu, Nov 3",8:45am,EUR,High Impact Expected,Main Refinancing Rate,1.25%,1.50%,1.50%
"Thu, Nov 3",9:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Nov 3",10:00am,USD,High Impact Expected,ISM Services PMI,52.9,53.7,53.0
"Thu, Nov 3",10:00am,USD,Medium Impact Expected,Factory Orders m/m,0.3%,0.0%,0.1%
"Thu, Nov 3",10:30am,USD,Low Impact Expected,Natural Gas Storage,78B,71B,92B
"Thu, Nov 3",1:30pm,CHF,Low Impact Expected,Gov Board Member Danthine Speaks,,,
"Thu, Nov 3",8:30pm,AUD,High Impact Expected,RBA Monetary Policy Statement,,,
"Fri, Nov 4",Day 2,All,Medium Impact Expected,G20 Meetings,,,
"Fri, Nov 4",4:00am,CHF,High Impact Expected,Foreign Currency Reserves,243B,282B,
"Fri, Nov 4",4:15am,EUR,Low Impact Expected,Spanish Services PMI,41.8,44.8,
"Fri, Nov 4",4:45am,EUR,Low Impact Expected,Italian Services PMI,43.9,45.5,45.8
"Fri, Nov 4",4:50am,EUR,Low Impact Expected,French Final Services PMI,44.6,46.0,46.0
"Fri, Nov 4",4:55am,EUR,Low Impact Expected,German Final Services PMI,50.6,52.1,52.1
"Fri, Nov 4",5:00am,EUR,Low Impact Expected,Final Services PMI,46.4,47.2,47.2
"Fri, Nov 4",6:00am,EUR,Low Impact Expected,PPI m/m,0.3%,0.3%,-0.2%
"Fri, Nov 4",7:00am,CAD,High Impact Expected,Employment Change,-54.0K,16.3K,60.9K
"Fri, Nov 4",7:00am,CAD,High Impact Expected,Unemployment Rate,7.3%,7.2%,7.1%
"Fri, Nov 4",7:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-4.3%,0.1%,-1.4%
"Fri, Nov 4",8:30am,CAD,High Impact Expected,Building Permits m/m,-4.9%,2.7%,-10.1%
"Fri, Nov 4",8:30am,USD,High Impact Expected,Non-Farm Employment Change,80K,97K,158K
"Fri, Nov 4",8:30am,USD,High Impact Expected,Unemployment Rate,9.0%,9.1%,9.1%
"Fri, Nov 4",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.2%,0.2%,0.3%
"Fri, Nov 4",9:59am,CAD,High Impact Expected,Ivey PMI,54.4,55.7,55.7
"Fri, Nov 4",1:00pm,USD,Low Impact Expected,FOMC Member Tarullo Speaks,,,
"Sun, Nov 6",2:00am,CAD,Non-Economic,Daylight Saving Time Shift,,,
"Sun, Nov 6",2:00am,USD,Non-Economic,Daylight Saving Time Shift,,,
"Sun, Nov 6",5:23pm,AUD,Low Impact Expected,AIG Construction Index,34.7,30.0,
"Sun, Nov 6",7:30pm,AUD,High Impact Expected,ANZ Job Advertisements m/m,-0.7%,-2.2%,
"Mon, Nov 7",12:00am,JPY,Low Impact Expected,Leading Indicators,91.6%,96.3%,93.8%
"Mon, Nov 7",1:45am,CHF,Low Impact Expected,Unemployment Rate,3.0%,3.0%,3.0%
"Mon, Nov 7",3:00am,GBP,High Impact Expected,Halifax HPI m/m,1.2%,0.1%,-0.3%
"Mon, Nov 7",3:15am,CHF,Medium Impact Expected,CPI m/m,-0.1%,0.2%,0.3%
"Mon, Nov 7",All Day,EUR,Medium Impact Expected,Eurogroup Meetings,,,
"Mon, Nov 7",4:30am,EUR,Medium Impact Expected,Sentix Investor Confidence,-21.2,-19.7,-18.5
"Mon, Nov 7",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.7%,0.0%,0.1%
"Mon, Nov 7",6:00am,EUR,Medium Impact Expected,German Industrial Production m/m,-2.7%,-0.7%,-0.4%
"Mon, Nov 7",12:45pm,CHF,Medium Impact Expected,Gov Board Member Jordan Speaks,,,
"Mon, Nov 7",2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
"Mon, Nov 7",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,7.4B,5.1B,-9.7B
"Mon, Nov 7",7:01pm,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,-0.6%,0.3%,
"Mon, Nov 7",7:01pm,GBP,Medium Impact Expected,RICS House Price Balance,-24%,-23%,-23%
"Mon, Nov 7",7:30pm,AUD,High Impact Expected,Goods Trade Balance,2.56B,3.02B,2.95B
"Mon, Nov 7",7:30pm,AUD,Medium Impact Expected,NAB Business Confidence,2,-1,
"Tue, Nov 8",1:45am,CHF,Medium Impact Expected,SECO Consumer Climate,-24,-23,-17
"Tue, Nov 8",2:00am,EUR,Low Impact Expected,German Trade Balance,15.3B,12.9B,13.8B
"Tue, Nov 8",2:45am,EUR,Low Impact Expected,French Trade Balance,-6.3B,-5.6B,-4.3B
"Tue, Nov 8",All Day,EUR,Medium Impact Expected,ECOFIN Meetings,,,
"Tue, Nov 8",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,0.2%,0.2%,-0.3%
"Tue, Nov 8",4:30am,GBP,Low Impact Expected,Industrial Production m/m,0.0%,0.1%,0.3%
"Tue, Nov 8",4:40am,CHF,Medium Impact Expected,Gov Board Member Jordan Speaks,,,
"Tue, Nov 8",7:30am,USD,Low Impact Expected,NFIB Small Business Index,90.2,90.0,88.9
"Tue, Nov 8",8:05am,CAD,Medium Impact Expected,BOC Gov Carney Speaks,,,
"Tue, Nov 8",8:14am,CAD,High Impact Expected,Housing Starts,208K,198K,209K
"Tue, Nov 8",8:30am,CHF,High Impact Expected,SNB Chairman Hildebrand Speaks,,,
