Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Feb 2",Medium Impact Expected,,,,,,
"Wed, Feb 2",2:30pm,CAD,Low Impact Expected,Gov Council Member Macklem Speaks,,,
"Wed, Feb 2",4:45pm,NZD,High Impact Expected,Employment Change q/q,-0.5%,0.2%,1.0%
"Wed, Feb 2",4:45pm,NZD,High Impact Expected,Unemployment Rate,6.8%,6.5%,6.4%
"Wed, Feb 2",5:28pm,AUD,Medium Impact Expected,AIG Services Index,45.5,46.4,
"Wed, Feb 2",5:30pm,USD,Low Impact Expected,FOMC Member Duke Speaks,,,
"Wed, Feb 2",All Day,CNY,Non-Economic,Bank Holiday,,,
"Wed, Feb 2",7:30pm,AUD,High Impact Expected,Building Approvals m/m,8.7%,1.6%,-3.9%
"Wed, Feb 2",7:30pm,AUD,High Impact Expected,Goods Trade Balance,1.98B,1.63B,2.08B
"Wed, Feb 2",8:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,56.4,56.5,
"Thu, Feb 3",2:15am,CHF,Medium Impact Expected,Trade Balance,1.28B,1.72B,1.79B
"Thu, Feb 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,49.3,46.2,
"Thu, Feb 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,49.9,50.6,50.2
"Thu, Feb 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,57.8,57.1,57.1
"Thu, Feb 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,60.3,60.0,60.0
"Thu, Feb 3",4:00am,EUR,Low Impact Expected,Final Services PMI,55.9,55.2,55.2
"Thu, Feb 3",4:30am,GBP,High Impact Expected,Final Services PMI,54.5,51.2,49.7
"Thu, Feb 3",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.6%,0.6%,-0.3%
"Thu, Feb 3",5:04am,EUR,Medium Impact Expected,French 10-y Bond Auction,3.61|2.8,3.36|2.0,
"Thu, Feb 3",5:38am,GBP,Low Impact Expected,30-y Bond Auction,4.52|1.9,4.60|2.0,
"Thu, Feb 3",7:45am,EUR,High Impact Expected,Main Refinancing Rate,1.00%,1.00%,1.00%
"Thu, Feb 3",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Feb 3",8:30am,USD,High Impact Expected,Unemployment Claims,415K,420K,457K
"Thu, Feb 3",8:30am,USD,Medium Impact Expected,Prelim Nonfarm Productivity q/q,2.6%,2.1%,2.3%
"Thu, Feb 3",8:30am,USD,Medium Impact Expected,Prelim Unit Labor Costs q/q,-0.6%,0.4%,-0.1%
"Thu, Feb 3",10:00am,USD,High Impact Expected,ISM Services PMI,59.4,57.2,57.1
"Thu, Feb 3",10:00am,USD,Medium Impact Expected,Factory Orders m/m,0.2%,-0.2%,1.3%
"Thu, Feb 3",10:30am,USD,Low Impact Expected,Natural Gas Storage,-189B,-185B,-174B
"Thu, Feb 3",12:30pm,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
"Thu, Feb 3",4:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,1.4%,0.6%,
"Thu, Feb 3",All Day,CNY,Non-Economic,Bank Holiday,,,
"Thu, Feb 3",7:30pm,AUD,High Impact Expected,RBA Monetary Policy Statement,,,
"Thu, Feb 3",8:00pm,USD,Medium Impact Expected,FOMC Member Kocherlakota Speaks,,,
"Fri, Feb 4",3:00am,CHF,High Impact Expected,Foreign Currency Reserves,208B,203B,
"Fri, Feb 4",3:00am,GBP,High Impact Expected,Halifax HPI m/m,0.8%,-0.2%,-1.1%
"Fri, Feb 4",All Day,EUR,Medium Impact Expected,EU Economic Summit,,,
"Fri, Feb 4",5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.4%,0.3%,0.4%
"Fri, Feb 4",6:30am,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
"Fri, Feb 4",7:00am,CAD,High Impact Expected,Employment Change,69.2K,18.9K,22.0K
"Fri, Feb 4",7:00am,CAD,High Impact Expected,Unemployment Rate,7.8%,7.6%,7.6%
"Fri, Feb 4",8:30am,USD,High Impact Expected,Non-Farm Employment Change,36K,138K,121K
"Fri, Feb 4",8:30am,USD,High Impact Expected,Unemployment Rate,9.0%,9.5%,9.4%
"Fri, Feb 4",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.4%,0.2%,0.1%
"Fri, Feb 4",10:00am,CAD,High Impact Expected,Ivey PMI,41.4,53.4,50.0
"Fri, Feb 4",1:00pm,USD,Medium Impact Expected,FOMC Member Fisher Speaks,,,
"Fri, Feb 4",4:00pm,USD,Medium Impact Expected,Treasury Currency Report,,,
"Sun, Feb 6",5:30pm,AUD,Low Impact Expected,AIG Construction Index,40.2,43.8,
"Sun, Feb 6",All Day,CNY,Non-Economic,Bank Holiday,,,
"Sun, Feb 6",7:30pm,AUD,High Impact Expected,ANZ Job Advertisements m/m,2.4%,1.2%,
"Sun, Feb 6",7:30pm,AUD,High Impact Expected,Retail Sales m/m,0.2%,0.5%,0.4%
"Sun, Feb 6",10:30pm,JPY,Medium Impact Expected,BOJ Gov Shirakawa Speaks,,,
"Mon, Feb 7",12:00am,JPY,Low Impact Expected,Leading Indicators,101.4%,101.5%,100.6%
