Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Thu, Jun 2",Low Impact Expected,,,,,,
"Thu, Jun 2",4:56am,EUR,Low Impact Expected,French 10-y Bond Auction,1.72|2.0,1.51|1.8,
"Thu, Jun 2",5:00am,EUR,Low Impact Expected,PPI m/m,1.2%,2.3%,5.3%
"Thu, Jun 2",All Day,All,Medium Impact Expected,OPEC-JMMC Meetings,,,
"Thu, Jun 2",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-15.8%,6.0%,
"Thu, Jun 2",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,128K,295K,202K
"Thu, Jun 2",8:30am,CAD,Low Impact Expected,Building Permits m/m,-0.6%,0.5%,-6.3%
"Thu, Jun 2",8:30am,USD,Medium Impact Expected,Unemployment Claims,200K,210K,211K
"Thu, Jun 2",8:30am,USD,Low Impact Expected,Revised Nonfarm Productivity q/q,-7.3%,-7.5%,-7.5%
"Thu, Jun 2",8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,12.6%,11.6%,11.6%
"Thu, Jun 2",10:00am,USD,Low Impact Expected,Factory Orders m/m,0.3%,0.8%,1.8%
"Thu, Jun 2",10:30am,USD,Low Impact Expected,Natural Gas Storage,90B,86B,80B
"Thu, Jun 2",10:45am,CAD,Low Impact Expected,Gov Council Member Beaudry Speaks,,,
"Thu, Jun 2",11:00am,USD,Low Impact Expected,Crude Oil Inventories,-5.1M,-3.0M,-1.0M
"Thu, Jun 2",1:00pm,USD,Medium Impact Expected,FOMC Member Mester Speaks,,,
"Thu, Jun 2",6:30pm,AUD,Low Impact Expected,AIG Construction Index,50.4,55.9,
"Fri, Jun 3",2:00am,EUR,Low Impact Expected,German Trade Balance,3.5B,5.6B,1.9B
"Fri, Jun 3",2:45am,EUR,Low Impact Expected,French Industrial Production m/m,-0.1%,0.2%,-0.4%
"Fri, Jun 3",All Day,GBP,Non-Economic,Bank Holiday,,,
"Fri, Jun 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,56.5,56.0,57.1
"Fri, Jun 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,53.7,54.6,55.7
"Fri, Jun 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,58.3,58.4,58.4
"Fri, Jun 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,55.0,56.3,56.3
"Fri, Jun 3",4:00am,EUR,Low Impact Expected,Final Services PMI,56.1,56.3,56.3
"Fri, Jun 3",5:00am,EUR,Low Impact Expected,Retail Sales m/m,-1.3%,0.3%,0.3%
"Fri, Jun 3",8:30am,CAD,Low Impact Expected,Labor Productivity q/q,-0.5%,-0.5%,-0.6%
"Fri, Jun 3",8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.3%,0.4%,0.3%
"Fri, Jun 3",8:30am,USD,High Impact Expected,Non-Farm Employment Change,390K,325K,436K
"Fri, Jun 3",8:30am,USD,High Impact Expected,Unemployment Rate,3.6%,3.5%,3.6%
"Fri, Jun 3",9:45am,USD,Low Impact Expected,Final Services PMI,53.4,53.5,53.5
"Fri, Jun 3",10:00am,USD,Medium Impact Expected,ISM Services PMI,55.9,56.5,57.1
"Fri, Jun 3",10:30am,USD,Medium Impact Expected,FOMC Member Brainard Speaks,,,
"Fri, Jun 3",10:30am,USD,Low Impact Expected,President Biden Speaks,,,
"Sun, Jun 5",All Day,NZD,Non-Economic,Bank Holiday,,,
"Sun, Jun 5",9:02pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,1.1%,-0.1%,
"Sun, Jun 5",9:30pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,0.4%,-2.0%,
"Sun, Jun 5",9:45pm,CNY,Low Impact Expected,Caixin Services PMI,41.4,46.1,36.2
"Mon, Jun 6",All Day,CHF,Non-Economic,Bank Holiday,,,
"Mon, Jun 6",All Day,EUR,Non-Economic,French Bank Holiday,,,
"Mon, Jun 6",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Mon, Jun 6",4:00pm,GBP,High Impact Expected,Govt Confidence Vote,,,
"Mon, Jun 6",6:30pm,AUD,Low Impact Expected,AIG Services Index,49.2,57.8,
"Mon, Jun 6",7:01pm,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,-1.5%,0.2%,-1.7%
"Mon, Jun 6",7:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,1.7%,1.5%,2.0%
"Mon, Jun 6",7:30pm,JPY,Low Impact Expected,Household Spending y/y,-1.7%,-0.5%,-2.3%
"Mon, Jun 6",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-2.8%,-1.9%,
"Mon, Jun 6",11:35pm,JPY,Low Impact Expected,30-y Bond Auction,1.05|3.1,1.02|3.1,
"Tue, Jun 7",12:30am,AUD,High Impact Expected,Cash Rate,0.85%,0.60%,0.35%
"Tue, Jun 7",12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, Jun 7",1:00am,JPY,Low Impact Expected,Leading Indicators,102.9%,102.6%,100.8%
"Tue, Jun 7",2:00am,EUR,Low Impact Expected,German Factory Orders m/m,-2.7%,0.4%,-4.2%
"Tue, Jun 7",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,925B,925B,
"Tue, Jun 7",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,-15.8,-21.2,-22.6
