Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, May 3",High Impact Expected,,,,,,
Low Impact Expected,Factory Orders m/m,,,,,,
"Tue, May 3",All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,14.3M,14.2M,13.3M
"Tue, May 3",10:54am,NZD,Low Impact Expected,GDT Price Index,-8.5%,-3.6%,
"Tue, May 3",12:30pm,CAD,Low Impact Expected,Gov Council Member Rogers Speaks,,,
"Tue, May 3",5:00pm,NZD,Medium Impact Expected,RBNZ Financial Stability Report,,,
"Tue, May 3",6:30pm,AUD,Low Impact Expected,AIG Construction Index,55.9,56.5,
"Tue, May 3",6:45pm,NZD,High Impact Expected,Employment Change q/q,0.1%,0.1%,0.0%
"Tue, May 3",6:45pm,NZD,High Impact Expected,Unemployment Rate,3.2%,3.2%,3.2%
"Tue, May 3",6:45pm,NZD,Low Impact Expected,Labor Cost Index q/q,0.7%,0.7%,0.7%
"Tue, May 3",7:00pm,NZD,High Impact Expected,RBNZ Gov Orr Speaks,,,
"Tue, May 3",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,2.7%,2.1%,
"Tue, May 3",All Day,JPY,Non-Economic,Bank Holiday,,,
"Tue, May 3",All Day,CNY,Non-Economic,Bank Holiday,,,
"Tue, May 3",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-1.9%,3.9%,
"Wed, May 4",2:00am,EUR,Low Impact Expected,German Trade Balance,3.2B,12.3B,11.1B
"Wed, May 4",3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-86.3K,-75.0K,-2.9K
"Wed, May 4",3:15am,EUR,Low Impact Expected,Spanish Services PMI,57.1,56.0,53.4
"Wed, May 4",3:45am,EUR,Low Impact Expected,Italian Services PMI,55.7,54.6,52.1
"Wed, May 4",3:50am,EUR,Low Impact Expected,French Final Services PMI,58.9,58.8,58.8
"Wed, May 4",3:55am,EUR,Low Impact Expected,German Final Services PMI,57.6,57.9,57.9
"Wed, May 4",4:00am,EUR,Low Impact Expected,Final Services PMI,57.7,57.7,57.7
"Wed, May 4",4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,0.1%,0.8%,1.0%
"Wed, May 4",4:30am,GBP,Low Impact Expected,Mortgage Approvals,71K,70K,71K
"Wed, May 4",4:32am,GBP,Low Impact Expected,Net Lending to Individuals m/m,8.3B,6.2B,6.1B
"Wed, May 4",5:00am,EUR,Low Impact Expected,Retail Sales m/m,-0.4%,-0.3%,0.4%
"Wed, May 4",5:36am,EUR,Low Impact Expected,German 10-y Bond Auction,0.93|1.6,0.83|1.3,
"Wed, May 4",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,247K,382K,479K
"Wed, May 4",8:30am,CAD,Low Impact Expected,Trade Balance,2.5B,3.7B,3.1B
"Wed, May 4",8:30am,USD,Low Impact Expected,Trade Balance,-109.8B,-107.3B,-89.8B
"Wed, May 4",9:45am,USD,Low Impact Expected,Final Services PMI,55.6,54.7,54.7
"Wed, May 4",10:00am,USD,Medium Impact Expected,ISM Services PMI,57.1,58.5,58.3
"Wed, May 4",10:30am,USD,Low Impact Expected,Crude Oil Inventories,1.3M,-0.7M,0.7M
"Wed, May 4",11:00am,USD,Low Impact Expected,President Biden Speaks,,,
"Wed, May 4",2:00pm,USD,High Impact Expected,Federal Funds Rate,1.00%,1.00%,0.50%
"Wed, May 4",2:00pm,USD,High Impact Expected,FOMC Statement,,,
"Wed, May 4",2:30pm,USD,High Impact Expected,FOMC Press Conference,,,
"Wed, May 4",All Day,JPY,Non-Economic,Bank Holiday,,,
"Wed, May 4",9:30pm,AUD,Low Impact Expected,Building Approvals m/m,-18.5%,-11.7%,42.0%
"Wed, May 4",9:30pm,AUD,Low Impact Expected,Goods Trade Balance,9.31B,8.50B,7.44B
"Wed, May 4",9:45pm,CNY,Low Impact Expected,Caixin Services PMI,36.2,40.1,42.0
"Thu, May 5",2:00am,EUR,Low Impact Expected,German Factory Orders m/m,-4.7%,-1.0%,-0.8%
"Thu, May 5",2:30am,CHF,Low Impact Expected,CPI m/m,0.4%,0.3%,0.6%
