Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Mon, Jul 4",Low Impact Expected,,,,,,
"Mon, Jul 4",9:30am,CAD,Low Impact Expected,Manufacturing PMI,54.6,56.8,
"Mon, Jul 4",10:00am,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,
"Mon, Jul 4",10:30am,CAD,Medium Impact Expected,BOC Business Outlook Survey,,,
"Mon, Jul 4",6:00pm,NZD,Low Impact Expected,NZIER Business Confidence,-65,-40,
"Mon, Jul 4",6:30pm,AUD,Low Impact Expected,AIG Construction Index,46.2,50.4,
"Mon, Jul 4",7:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,1.0%,1.5%,1.3%
"Mon, Jul 4",9:02pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-0.4%,-4.3%,
"Mon, Jul 4",9:45pm,CNY,Low Impact Expected,Caixin Services PMI,54.5,49.7,41.4
"Mon, Jul 4",11:35pm,JPY,Low Impact Expected,10-y Bond Auction,0.25|5.0,0.24|4.9,
"Tue, Jul 5",12:30am,AUD,High Impact Expected,Cash Rate,1.35%,1.35%,0.85%
"Tue, Jul 5",12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, Jul 5",2:45am,EUR,Low Impact Expected,French Industrial Production m/m,0.0%,0.1%,-0.3%
"Tue, Jul 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,54.0,53.4,56.5
"Tue, Jul 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,51.6,51.6,53.7
"Tue, Jul 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,53.9,54.4,54.4
"Tue, Jul 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,52.4,52.4,52.4
"Tue, Jul 5",4:00am,EUR,Low Impact Expected,Final Services PMI,53.0,52.8,52.8
"Tue, Jul 5",4:30am,GBP,Low Impact Expected,Final Services PMI,54.3,53.4,53.4
"Tue, Jul 5",5:04am,GBP,Low Impact Expected,30-y Bond Auction,2.53|2.2,2.04|2.9,
"Tue, Jul 5",5:30am,GBP,Low Impact Expected,BOE Financial Stability Report,,,
"Tue, Jul 5",5:30am,GBP,Low Impact Expected,FPC Meeting Minutes,,,
"Tue, Jul 5",5:30am,GBP,Low Impact Expected,FPC Statement,,,
"Tue, Jul 5",6:00am,GBP,Medium Impact Expected,BOE Gov Bailey Speaks,,,
"Tue, Jul 5",8:30am,CAD,Low Impact Expected,Building Permits m/m,2.3%,-1.4%,-1.0%
"Tue, Jul 5",10:00am,USD,Low Impact Expected,Factory Orders m/m,1.6%,0.5%,0.7%
"Tue, Jul 5",10:36am,NZD,Low Impact Expected,GDT Price Index,-4.1%,-1.3%,
"Tue, Jul 5",12:30pm,GBP,Low Impact Expected,MPC Member Tenreyro Speaks,,,
"Wed, Jul 6",2:00am,EUR,Low Impact Expected,German Factory Orders m/m,0.1%,-0.5%,-1.8%
"Wed, Jul 6",4:10am,GBP,Low Impact Expected,MPC Member Pill Speaks,,,
"Wed, Jul 6",4:30am,GBP,Low Impact Expected,Construction PMI,52.6,54.9,56.4
"Wed, Jul 6",4:30am,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,-6.9B,-10.3B,-10.4B
"Wed, Jul 6",5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.2%,0.4%,-1.4%
"Wed, Jul 6",5:34am,EUR,Low Impact Expected,German 10-y Bond Auction,1.22|1.1,1.33|1.7,
"Wed, Jul 6",9:00am,GBP,Low Impact Expected,MPC Member Cunliffe Speaks,,,
"Wed, Jul 6",9:00am,USD,Low Impact Expected,FOMC Member Williams Speaks,,,
"Wed, Jul 6",9:45am,USD,Low Impact Expected,Final Services PMI,52.7,51.6,51.6
"Wed, Jul 6",10:00am,USD,High Impact Expected,JOLTS Job Openings,11.25M,11.05M,11.68M
"Wed, Jul 6",10:00am,USD,Medium Impact Expected,ISM Services PMI,55.3,53.9,55.9
"Wed, Jul 6",2:00pm,USD,High Impact Expected,FOMC Meeting Minutes,,,
"Wed, Jul 6",6:30pm,AUD,Low Impact Expected,AIG Services Index,48.8,49.2,
"Wed, Jul 6",9:30pm,AUD,Low Impact Expected,Goods Trade Balance,15.97B,10.70B,13.25B
"Wed, Jul 6",11:35pm,JPY,Low Impact Expected,30-y Bond Auction,1.23|3.2,1.05|3.1,
"Thu, Jul 7",1:00am,JPY,Low Impact Expected,Leading Indicators,101.4%,101.6%,102.9%
"Thu, Jul 7",1:45am,CHF,Low Impact Expected,Unemployment Rate,2.2%,2.2%,2.2%
"Thu, Jul 7",2:00am,EUR,Low Impact Expected,German Industrial Production m/m,0.2%,0.3%,1.3%
"Thu, Jul 7",2:07am,GBP,Low Impact Expected,Halifax HPI m/m,1.8%,0.7%,1.2%
"Thu, Jul 7",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,850B,925B,
"Thu, Jul 7",4:53am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,2.45|1.5,2.15|2.0,
