Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Jan 4",Low Impact Expected,,,,,,
"Tue, Jan 4",All Day,All,High Impact Expected,OPEC-JMMC Meetings,,,
"Tue, Jan 4",8:30am,CAD,Low Impact Expected,IPPI m/m,0.8%,0.9%,1.3%
"Tue, Jan 4",8:30am,CAD,Low Impact Expected,RMPI m/m,-1.0%,0.0%,4.8%
"Tue, Jan 4",9:30am,CAD,Low Impact Expected,Manufacturing PMI,56.5,57.2,
"Tue, Jan 4",9:34am,NZD,Low Impact Expected,GDT Price Index,0.3%,-1.5%,
"Tue, Jan 4",10:00am,USD,High Impact Expected,ISM Manufacturing PMI,58.7,60.0,61.1
"Tue, Jan 4",10:00am,USD,High Impact Expected,JOLTS Job Openings,10.56M,11.06M,11.09M
"Tue, Jan 4",10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,68.2,79.3,82.4
"Tue, Jan 4",All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,12.4M,13.1M,12.9M
"Tue, Jan 4",6:50pm,JPY,Low Impact Expected,Monetary Base y/y,8.3%,9.5%,9.3%
"Tue, Jan 4",7:30pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,-5.5%,9.9%,
"Tue, Jan 4",10:35pm,JPY,Low Impact Expected,10-y Bond Auction,0.10|3.5,0.06|3.2,
"Wed, Jan 5",12:00am,JPY,Low Impact Expected,Consumer Confidence,39.1,39.8,39.2
"Wed, Jan 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,55.8,57.3,59.8
"Wed, Jan 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,53.0,53.9,55.9
"Wed, Jan 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,57.0,57.1,57.1
"Wed, Jan 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,48.7,48.4,48.4
"Wed, Jan 5",4:00am,EUR,Low Impact Expected,Final Services PMI,53.1,53.3,53.3
"Wed, Jan 5",5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.4%,0.3%,0.6%
"Wed, Jan 5",5:33am,EUR,Low Impact Expected,German 10-y Bond Auction,-0.09|1.5,-0.38|1.3,
"Wed, Jan 5",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,807K,405K,505K
"Wed, Jan 5",8:30am,CAD,Medium Impact Expected,Building Permits m/m,6.8%,2.1%,2.4%
