Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Jan 5",Low Impact Expected,,,,,,
"Tue, Jan 5",2:30am,Low Impact Expected,CPI m/m,,,,
"Tue, Jan 5",3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,36.8K,30.5K,25.3K
"Tue, Jan 5",3:55am,EUR,Low Impact Expected,German Unemployment Change,-37K,10K,-40K
"Tue, Jan 5",4:00am,EUR,Low Impact Expected,M3 Money Supply y/y,11.0%,10.6%,10.5%
"Tue, Jan 5",4:00am,EUR,Low Impact Expected,Private Loans y/y,3.1%,3.3%,3.2%
"Tue, Jan 5",All Day,All,High Impact Expected,OPEC-JMMC Meetings,,,
"Tue, Jan 5",8:30am,CAD,Low Impact Expected,IPPI m/m,-0.6%,-0.2%,-0.4%
"Tue, Jan 5",8:30am,CAD,Low Impact Expected,RMPI m/m,0.6%,0.9%,0.5%
"Tue, Jan 5",9:53am,NZD,Low Impact Expected,GDT Price Index,3.9%,1.3%,
"Tue, Jan 5",10:00am,USD,Medium Impact Expected,ISM Manufacturing PMI,60.7,56.6,57.5
"Tue, Jan 5",10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,77.6,66.0,65.4
"Tue, Jan 5",All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,16.3M,15.8M,15.6M
"Tue, Jan 5",3:45pm,USD,Low Impact Expected,FOMC Member Evans Speaks,,,
"Tue, Jan 5",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-1.8%,-1.8%,
"Tue, Jan 5",8:45pm,CNY,Low Impact Expected,Caixin Services PMI,56.3,58.1,57.8
"Tue, Jan 5",10:35pm,JPY,Low Impact Expected,10-y Bond Auction,0.02|3.4,0.02|3.4,
"Wed, Jan 6",12:00am,JPY,Low Impact Expected,Consumer Confidence,31.8,32.6,33.7
"Wed, Jan 6",All Day,EUR,Non-Economic,Italian Bank Holiday,,,
"Wed, Jan 6",All Day,EUR,Low Impact Expected,German Prelim CPI m/m,0.5%,0.6%,-0.8%
"Wed, Jan 6",2:45am,EUR,Low Impact Expected,French Prelim CPI m/m,0.2%,0.4%,0.2%
"Wed, Jan 6",3:15am,EUR,Low Impact Expected,Spanish Services PMI,48.0,44.5,39.5
"Wed, Jan 6",3:45am,EUR,Low Impact Expected,Italian Services PMI,39.7,45.0,39.4
"Wed, Jan 6",3:50am,EUR,Low Impact Expected,French Final Services PMI,49.1,49.2,49.2
"Wed, Jan 6",3:55am,EUR,Low Impact Expected,German Final Services PMI,47.0,47.7,47.7
"Wed, Jan 6",4:00am,EUR,Low Impact Expected,Final Services PMI,46.4,47.4,47.3
"Wed, Jan 6",4:30am,GBP,Low Impact Expected,Final Services PMI,49.4,49.9,49.9
"Wed, Jan 6",5:00am,EUR,Low Impact Expected,PPI m/m,0.4%,0.2%,0.4%
"Wed, Jan 6",5:05am,GBP,Low Impact Expected,10-y Bond Auction,0.33|2.9,0.43|2.7,
"Wed, Jan 6",5:36am,EUR,Low Impact Expected,German 10-y Bond Auction,-0.52|1.6,-0.57|2.0,
"Wed, Jan 6",8:15am,USD,Medium Impact Expected,ADP Non-Farm Employment Change,-123K,60K,304K
"Wed, Jan 6",9:30am,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,
"Wed, Jan 6",9:45am,USD,Low Impact Expected,Final Services PMI,54.8,55.2,55.3
"Wed, Jan 6",10:00am,USD,Low Impact Expected,Factory Orders m/m,1.0%,0.7%,1.3%
"Wed, Jan 6",10:30am,USD,Low Impact Expected,Crude Oil Inventories,-8.0M,-2.8M,-6.1M
"Wed, Jan 6",2:00pm,USD,High Impact Expected,FOMC Meeting Minutes,,,
"Wed, Jan 6",6:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,-2.2%,-0.9%,-0.7%
"Wed, Jan 6",7:30pm,AUD,Low Impact Expected,Building Approvals m/m,2.6%,1.9%,3.3%
"Wed, Jan 6",7:30pm,AUD,Low Impact Expected,Goods Trade Balance,5.02B,6.45B,6.58B
"Thu, Jan 7",2:00am,EUR,Low Impact Expected,German Factory Orders m/m,2.3%,-0.6%,3.3%
"Thu, Jan 7",2:30am,CHF,Low Impact Expected,Retail Sales y/y,1.7%,3.5%,4.3%
"Thu, Jan 7",4:00am,EUR,Low Impact Expected,ECB Economic Bulletin,,,
"Thu, Jan 7",4:30am,GBP,Low Impact Expected,Construction PMI,54.6,54.6,54.7
"Thu, Jan 7",4:32am,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,-7.0B,-7.0B,-9.0B
"Thu, Jan 7",5:00am,EUR,Low Impact Expected,Core CPI Flash Estimate y/y,0.2%,0.2%,0.2%
"Thu, Jan 7",5:00am,EUR,Low Impact Expected,CPI Flash Estimate y/y,-0.3%,-0.2%,-0.3%
"Thu, Jan 7",5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.3%,0.2%,-0.1%
"Thu, Jan 7",5:00am,EUR,Low Impact Expected,Retail Sales m/m,-6.1%,-3.4%,1.4%
"Thu, Jan 7",5:04am,EUR,Low Impact Expected,French 10-y Bond Auction,-0.33|1.9,-0.26|2.1,
"Thu, Jan 7",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,134.5%,45.4%,
"Thu, Jan 7",8:30am,CAD,Low Impact Expected,Trade Balance,-3.3B,-3.6B,-3.7B
"Thu, Jan 7",8:30am,USD,Medium Impact Expected,Unemployment Claims,787K,798K,790K
"Thu, Jan 7",8:30am,USD,Low Impact Expected,Trade Balance,-68.1B,-66.7B,-63.1B
"Thu, Jan 7",10:00am,CAD,Medium Impact Expected,Ivey PMI,46.7,53.1,52.7
"Thu, Jan 7",10:00am,USD,Medium Impact Expected,ISM Services PMI,57.2,54.5,55.9
"Thu, Jan 7",10:30am,USD,Low Impact Expected,Natural Gas Storage,-130B,-142B,-114B
"Thu, Jan 7",1:00pm,USD,Low Impact Expected,FOMC Member Evans Speaks,,,
"Thu, Jan 7",6:30pm,JPY,Low Impact Expected,Household Spending y/y,1.1%,-1.0%,1.9%
"Thu, Jan 7",10:35pm,JPY,Low Impact Expected,30-y Bond Auction,0.65|3.0,0.65|3.5,
