Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, May 4",High Impact Expected,,,,,,
"Tue, May 4",,CAD,Low Impact Expected,Trade Balance,-1.1B,0.5B,1.4B
"Tue, May 4",,USD,Low Impact Expected,Trade Balance,-74.4B,-74.5B,-70.5B
"Tue, May 4",9:52am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,54.4,56.1,56.4
"Tue, May 4",10:00am,USD,Low Impact Expected,Factory Orders m/m,1.1%,1.3%,-0.5%
"Tue, May 4",10:20am,NZD,Low Impact Expected,GDT Price Index,-0.7%,-0.1%,
"Tue, May 4",1:00pm,USD,Low Impact Expected,FOMC Member Daly Speaks,,,
"Tue, May 4",5:00pm,NZD,Medium Impact Expected,RBNZ Financial Stability Report,,,
"Tue, May 4",6:30pm,AUD,Low Impact Expected,AIG Construction Index,59.1,61.8,
"Tue, May 4",6:45pm,NZD,High Impact Expected,Employment Change q/q,0.6%,0.3%,0.6%
"Tue, May 4",6:45pm,NZD,High Impact Expected,Unemployment Rate,4.7%,4.9%,4.9%
"Tue, May 4",6:45pm,NZD,Low Impact Expected,Labor Cost Index q/q,0.4%,0.3%,0.5%
"Tue, May 4",All Day,JPY,Non-Economic,Bank Holiday,,,
"Tue, May 4",All Day,CNY,Non-Economic,Bank Holiday,,,
"Tue, May 4",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,2.3%,6.1%,
"Tue, May 4",9:30pm,AUD,Low Impact Expected,Building Approvals m/m,17.4%,2.9%,20.1%
"Wed, May 5",2:30am,CHF,Low Impact Expected,CPI m/m,0.2%,0.2%,0.3%
"Wed, May 5",3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,-39.0K,-70.0K,-59.1K
"Wed, May 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,54.6,50.0,48.1
"Wed, May 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,47.3,50.0,48.6
"Wed, May 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,50.3,50.4,50.4
"Wed, May 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,49.9,50.1,50.1
"Wed, May 5",4:00am,EUR,Low Impact Expected,Final Services PMI,50.5,50.3,50.3
"Wed, May 5",5:00am,EUR,Low Impact Expected,PPI m/m,1.1%,1.1%,0.5%
"Wed, May 5",5:05am,GBP,Low Impact Expected,10-y Bond Auction,0.92|2.7,0.89|3.0,
