Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Jun 2",Low Impact Expected,,,,,,
"Wed, Jun 2",4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,0.1%,0.7%,0.7%
"Wed, Jun 2",4:30am,GBP,Low Impact Expected,Mortgage Approvals,87K,80K,83K
"Wed, Jun 2",4:30am,GBP,Low Impact Expected,Net Lending to Individuals m/m,2.9B,7.4B,11.1B
"Wed, Jun 2",5:00am,AUD,Medium Impact Expected,RBA Deputy Gov Debelle Speaks,,,
"Wed, Jun 2",5:00am,EUR,Low Impact Expected,PPI m/m,1.0%,0.9%,1.1%
"Wed, Jun 2",5:24am,GBP,Low Impact Expected,10-y Bond Auction,0.94|2.6,0.92|2.7,
"Wed, Jun 2",8:30am,CAD,Low Impact Expected,Building Permits m/m,-0.5%,-5.2%,7.6%
"Wed, Jun 2",9:45am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,56.4,55.8,54.4
"Wed, Jun 2",All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,17.0M,17.4M,18.5M
"Wed, Jun 2",11:45am,EUR,Low Impact Expected,German Buba President Weidmann Speaks,,,
"Wed, Jun 2",2:00pm,USD,Low Impact Expected,Beige Book,,,
"Wed, Jun 2",2:00pm,USD,Low Impact Expected,FOMC Member Bostic Speaks,,,
"Wed, Jun 2",2:00pm,USD,Low Impact Expected,FOMC Member Evans Speaks,,,
"Wed, Jun 2",6:30pm,AUD,Low Impact Expected,AIG Construction Index,58.3,59.1,
"Wed, Jun 2",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,1.3%,2.3%,
"Wed, Jun 2",9:30pm,AUD,Low Impact Expected,Goods Trade Balance,8.03B,8.35B,5.57B
"Wed, Jun 2",9:45pm,CNY,Low Impact Expected,Caixin Services PMI,55.1,56.3,56.3
"Wed, Jun 2",11:35pm,JPY,Low Impact Expected,10-y Bond Auction,0.08|2.9,0.07|3.0,
"Thu, Jun 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,59.4,57.8,54.6
"Thu, Jun 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,53.1,52.4,47.3
"Thu, Jun 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,56.6,56.6,56.6
