Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Thu, Feb 2",Medium Impact Expected,,,,,,
"Thu, Feb 2",5:02am,EUR,Medium Impact Expected,French 10-y Bond Auction,3.13|1.7,3.29|1.6,
"Thu, Feb 2",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,38.9%,30.6%,
"Thu, Feb 2",8:30am,USD,High Impact Expected,Unemployment Claims,367K,373K,379K
"Thu, Feb 2",8:30am,USD,Medium Impact Expected,Prelim Nonfarm Productivity q/q,0.7%,1.0%,2.3%
"Thu, Feb 2",8:30am,USD,Medium Impact Expected,Prelim Unit Labor Costs q/q,1.2%,0.9%,-2.5%
"Thu, Feb 2",9:00am,GBP,Medium Impact Expected,MPC Member Posen Speaks,,,
"Thu, Feb 2",10:00am,USD,High Impact Expected,Fed Chairman Bernanke Testifies,,,
"Thu, Feb 2",10:30am,USD,Low Impact Expected,Natural Gas Storage,-132B,-129B,-192B
"Thu, Feb 2",4:49pm,NZD,Low Impact Expected,Visitor Arrivals m/m,4.5%,-11.1%,
"Thu, Feb 2",5:20pm,AUD,Medium Impact Expected,AIG Services Index,51.9,49.0,
"Thu, Feb 2",8:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,52.9,56.0,
"Thu, Feb 2",9:30pm,CNY,Low Impact Expected,Caixin Services PMI,52.5,52.5,
"Fri, Feb 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,46.1,42.1,
"Fri, Feb 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,44.8,45.5,44.5
"Fri, Feb 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,52.3,51.7,51.7
"Fri, Feb 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,53.7,54.5,54.5
"Fri, Feb 3",4:00am,EUR,Low Impact Expected,Final Services PMI,50.4,50.5,50.5
"Fri, Feb 3",4:30am,GBP,High Impact Expected,Final Services PMI,56.0,53.5,54.0
"Fri, Feb 3",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.4%,0.4%,-0.4%
"Fri, Feb 3",5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.3%,0.2%,0.4%
"Fri, Feb 3",7:00am,CAD,High Impact Expected,Employment Change,2.3K,23.3K,17.5K
"Fri, Feb 3",7:00am,CAD,High Impact Expected,Unemployment Rate,7.6%,7.5%,7.5%
"Fri, Feb 3",8:30am,USD,High Impact Expected,Non-Farm Employment Change,243K,150K,203K
"Fri, Feb 3",8:30am,USD,High Impact Expected,Unemployment Rate,8.3%,8.5%,8.5%
"Fri, Feb 3",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.2%,0.2%,0.1%
"Fri, Feb 3",10:00am,USD,High Impact Expected,ISM Services PMI,56.8,53.1,52.6
"Fri, Feb 3",10:00am,USD,Medium Impact Expected,Factory Orders m/m,1.1%,1.5%,2.2%
"Sun, Feb 5",All Day,NZD,Non-Economic,Bank Holiday,,,
"Sun, Feb 5",6:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.2%,0.5%,
"Sun, Feb 5",7:30pm,AUD,High Impact Expected,Retail Sales m/m,-0.1%,0.2%,0.1%
"Sun, Feb 5",7:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,6.0%,-0.6%,
"Mon, Feb 6",3:00am,GBP,High Impact Expected,Halifax HPI m/m,0.6%,0.1%,-1.0%
"Mon, Feb 6",4:30am,EUR,Medium Impact Expected,Sentix Investor Confidence,-11.1,-14.8,-21.1
"Mon, Feb 6",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,1.7%,0.7%,-4.9%
"Mon, Feb 6",10:00am,CAD,High Impact Expected,Ivey PMI,64.1,58.6,63.5
"Mon, Feb 6",4:45pm,NZD,High Impact Expected,Labor Cost Index q/q,0.7%,0.5%,0.5%
"Mon, Feb 6",5:22pm,AUD,Low Impact Expected,AIG Construction Index,39.8,41.0,
"Mon, Feb 6",7:01pm,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,-0.3%,2.2%,
"Mon, Feb 6",10:30pm,AUD,High Impact Expected,Cash Rate,4.25%,4.00%,4.25%
"Mon, Feb 6",10:30pm,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, Feb 7",12:00am,JPY,Low Impact Expected,Leading Indicators,94.3%,93.9%,93.7%
