Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Oct 2",High Impact Expected,,,,,,
"Tue, Oct 2",5:35am,GBP,Medium Impact Expected,10-y Bond Auction,1.76|1.9,1.83|1.8,
"Tue, Oct 2",9:30am,NZD,Low Impact Expected,GDT Price Index,-0.1%,1.0%,
"Tue, Oct 2",All Day,USD,Low Impact Expected,Total Vehicle Sales,15.0M,14.4M,14.5M
"Tue, Oct 2",7:00pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,1.0%,1.1%,
"Tue, Oct 2",7:28pm,AUD,Medium Impact Expected,AIG Services Index,41.9,42.4,
"Tue, Oct 2",All Day,CNY,Non-Economic,Bank Holiday,,,
"Tue, Oct 2",9:00pm,AUD,Medium Impact Expected,HIA New Home Sales m/m,-5.3%,-5.6%,
"Tue, Oct 2",9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,53.7,56.3,
"Tue, Oct 2",9:30pm,AUD,High Impact Expected,Goods Trade Balance,-2.03B,-0.69B,-1.53B
"Wed, Oct 3",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Wed, Oct 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,40.2,44.0,
"Wed, Oct 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,44.5,43.6,44.0
"Wed, Oct 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,45.0,46.1,46.1
"Wed, Oct 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,49.7,50.6,50.6
"Wed, Oct 3",4:00am,EUR,Low Impact Expected,Final Services PMI,46.1,46.0,46.0
"Wed, Oct 3",4:30am,GBP,High Impact Expected,Final Services PMI,52.2,53.1,53.7
"Wed, Oct 3",4:30am,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,-9.8B,-8.6B,-9.6B
"Wed, Oct 3",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,0.1%,-0.1%,0.1%
"Wed, Oct 3",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,162K,145K,189K
"Wed, Oct 3",10:00am,USD,High Impact Expected,ISM Services PMI,55.1,53.2,53.7
"Wed, Oct 3",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-0.5M,1.6M,-2.4M
"Wed, Oct 3",All Day,CNY,Non-Economic,Bank Holiday,,,
