Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Thu, Mar 1",Low Impact Expected,,,,,,
"Thu, Mar 1",,JPY,Medium Impact Expected,Tokyo Core CPI y/y,-0.3%,-0.4%,-0.4%
"Thu, Mar 1",,JPY,Low Impact Expected,National Core CPI y/y,-0.1%,-0.2%,-0.1%
"Thu, Mar 1",,JPY,Low Impact Expected,Unemployment Rate,4.6%,4.5%,4.6%
"Thu, Mar 1",6:50pm,JPY,Low Impact Expected,Monetary Base y/y,11.3%,15.6%,15.0%
"Thu, Mar 1",7:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,0.0%,1.1%,
"Fri, Mar 2",2:00am,EUR,Medium Impact Expected,German Retail Sales m/m,-1.6%,0.5%,0.1%
"Fri, Mar 2",3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,112.3K,177.5K,
"Fri, Mar 2",Day 2,EUR,Medium Impact Expected,EU Economic Summit,,,
"Fri, Mar 2",4:30am,GBP,High Impact Expected,Construction PMI,54.3,51.3,51.4
"Fri, Mar 2",5:00am,EUR,Low Impact Expected,PPI m/m,0.7%,0.6%,-0.2%
"Fri, Mar 2",8:30am,CAD,High Impact Expected,GDP m/m,0.4%,0.3%,-0.1%
"Fri, Mar 2",8:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,48.4,52.9,
"Sun, Mar 4",4:48pm,NZD,Low Impact Expected,Visitor Arrivals m/m,-2.3%,3.2%,
"Sun, Mar 4",5:22pm,AUD,Medium Impact Expected,AIG Services Index,46.7,51.9,
"Sun, Mar 4",6:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.1%,0.2%,
"Sun, Mar 4",7:30pm,AUD,High Impact Expected,ANZ Job Advertisements m/m,3.3%,7.5%,
"Sun, Mar 4",7:30pm,AUD,Medium Impact Expected,Company Operating Profits q/q,-6.5%,0.2%,4.7%
"Sun, Mar 4",9:30pm,CNY,Low Impact Expected,Caixin Services PMI,53.9,52.5,
"Mon, Mar 5",3:15am,CHF,High Impact Expected,Retail Sales y/y,4.4%,2.0%,1.7%
"Mon, Mar 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,41.9,46.1,
"Mon, Mar 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,44.1,45.3,44.8
"Mon, Mar 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,50.0,50.3,50.3
"Mon, Mar 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,52.8,52.6,52.6
"Mon, Mar 5",4:00am,EUR,Medium Impact Expected,Final Services PMI,48.8,49.5,49.4
"Mon, Mar 5",4:30am,EUR,Medium Impact Expected,Sentix Investor Confidence,-8.2,-5.4,-11.1
"Mon, Mar 5",4:30am,GBP,High Impact Expected,Final Services PMI,53.8,55.0,56.0
"Mon, Mar 5",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,0.3%,0.0%,-0.5%
"Mon, Mar 5",10:00am,USD,High Impact Expected,ISM Services PMI,57.3,56.1,56.8
"Mon, Mar 5",10:00am,USD,Medium Impact Expected,Factory Orders m/m,-1.0%,-1.3%,1.4%
"Mon, Mar 5",7:00pm,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,-0.3%,-0.3%,
"Mon, Mar 5",7:30pm,AUD,Medium Impact Expected,Current Account,-8.4B,-8.0B,-5.8B
"Mon, Mar 5",8:30pm,JPY,Medium Impact Expected,Average Cash Earnings y/y,0.0%,-0.3%,0.1%
"Mon, Mar 5",10:30pm,AUD,High Impact Expected,Cash Rate,4.25%,4.25%,4.25%
"Mon, Mar 5",10:30pm,AUD,High Impact Expected,RBA Rate Statement,,,
"Mon, Mar 5",10:45pm,JPY,Low Impact Expected,30-y Bond Auction,1.96|4.0,1.92|3.5,
"Tue, Mar 6",3:00am,GBP,High Impact Expected,Halifax HPI m/m,-0.5%,0.3%,0.6%
"Tue, Mar 6",5:00am,EUR,Low Impact Expected,Revised GDP q/q,-0.3%,-0.3%,-0.3%
"Tue, Mar 6",8:30am,NZD,Low Impact Expected,GDT Price Index,-0.4%,-3.7%,
"Tue, Mar 6",10:00am,CAD,High Impact Expected,Ivey PMI,66.5,62.1,64.1
"Tue, Mar 6",4:30pm,AUD,Medium Impact Expected,RBA Deputy Gov Lowe Speaks,,,
"Tue, Mar 6",5:22pm,AUD,Low Impact Expected,AIG Construction Index,35.6,39.8,
"Tue, Mar 6",7:00pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,1.2%,1.4%,
"Tue, Mar 6",7:30pm,AUD,High Impact Expected,GDP q/q,0.4%,0.7%,0.8%
"Wed, Mar 7",12:00am,JPY,Low Impact Expected,Leading Indicators,94.9%,95.1%,93.8%
"Wed, Mar 7",1:45am,CHF,Low Impact Expected,Unemployment Rate,3.1%,3.1%,3.1%
"Wed, Mar 7",3:00am,CHF,High Impact Expected,Foreign Currency Reserves,225B,229B,
"Wed, Mar 7",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-2.7%,0.6%,1.6%
"Wed, Mar 7",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,216K,204K,173K
"Wed, Mar 7",8:30am,CAD,High Impact Expected,Building Permits m/m,-12.3%,-3.1%,10.5%
