Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Sep 4",High Impact Expected,,,,,,
"Tue, Sep 4",1:45am,Medium Impact Expected,GDP q/q,,,,
"Tue, Sep 4",3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,38.2K,-27.8K,
"Tue, Sep 4",4:30am,GBP,High Impact Expected,Construction PMI,49.0,50.1,50.9
"Tue, Sep 4",5:00am,EUR,Low Impact Expected,PPI m/m,0.4%,0.3%,-0.5%
"Tue, Sep 4",9:00am,USD,Low Impact Expected,Final Manufacturing PMI,51.5,51.9,51.9
"Tue, Sep 4",9:30am,CAD,Low Impact Expected,Manufacturing PMI,53.0,53.1,
"Tue, Sep 4",10:00am,USD,High Impact Expected,ISM Manufacturing PMI,49.6,50.0,49.8
"Tue, Sep 4",10:00am,USD,Low Impact Expected,Construction Spending m/m,-0.9%,0.4%,0.4%
"Tue, Sep 4",10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,54.0,46.4,39.5
"Tue, Sep 4",10:30am,NZD,Low Impact Expected,GDT Price Index,6.4%,8.0%,
"Tue, Sep 4",10:37am,GBP,High Impact Expected,Final Services PMI,53.7,51.3,51.0
"Tue, Sep 4",All Day,USD,Low Impact Expected,Total Vehicle Sales,14.5M,14.1M,14.1M
"Tue, Sep 4",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,1.1%,1.0%,
"Tue, Sep 4",7:29pm,AUD,Medium Impact Expected,AIG Services Index,42.4,46.5,
"Tue, Sep 4",9:30pm,AUD,High Impact Expected,GDP q/q,0.6%,0.8%,1.4%
"Tue, Sep 4",10:30pm,CNY,Low Impact Expected,Caixin Services PMI,52.0,53.1,
"Wed, Sep 5",3:00am,CHF,Medium Impact Expected,Gov Board Member Danthine Speaks,,,
"Wed, Sep 5",3:15am,CHF,High Impact Expected,CPI m/m,0.0%,0.1%,-0.5%
"Wed, Sep 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,44.0,43.7,
"Wed, Sep 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,44.0,43.3,43.0
"Wed, Sep 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,49.2,50.2,50.2
"Wed, Sep 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,48.3,48.3,48.3
"Wed, Sep 5",4:00am,EUR,Low Impact Expected,Final Services PMI,47.2,47.5,47.5
"Wed, Sep 5",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.2%,-0.2%,0.1%
"Wed, Sep 5",5:35am,EUR,Medium Impact Expected,German 10-y Bond Auction,1.42|1.1,1.42|1.8,
"Wed, Sep 5",5:36am,GBP,Low Impact Expected,30-y Bond Auction,2.95|1.5,3.22|2.2,
"Wed, Sep 5",8:30am,USD,Medium Impact Expected,Revised Nonfarm Productivity q/q,2.2%,1.8%,1.6%
"Wed, Sep 5",8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,1.5%,1.5%,1.7%
"Wed, Sep 5",9:00am,CAD,High Impact Expected,BOC Rate Statement,,,
"Wed, Sep 5",9:00am,CAD,High Impact Expected,Overnight Rate,1.00%,1.00%,1.00%
"Wed, Sep 5",9:30pm,AUD,High Impact Expected,Employment Change,-8.8K,5.1K,11.7K
"Wed, Sep 5",9:30pm,AUD,High Impact Expected,Unemployment Rate,5.1%,5.3%,5.2%
"Wed, Sep 5",11:40pm,JPY,Medium Impact Expected,BOJ Gov Shirakawa Speaks,,,
"Wed, Sep 5",11:45pm,JPY,Low Impact Expected,30-y Bond Auction,1.90|4.5,1.85|4.1,
"Thu, Sep 6",3:00am,GBP,Medium Impact Expected,Halifax HPI m/m,-0.4%,0.3%,-0.7%
"Thu, Sep 6",5:00am,EUR,Low Impact Expected,Revised GDP q/q,-0.2%,-0.2%,-0.2%
"Thu, Sep 6",5:01am,EUR,Medium Impact Expected,French 10-y Bond Auction,2.21|2.1,2.53|1.9,
"Thu, Sep 6",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,0.5%,0.3%,-1.6%
"Thu, Sep 6",7:00am,GBP,High Impact Expected,Asset Purchase Facility,375B,375B,375B
"Thu, Sep 6",7:00am,GBP,High Impact Expected,Official Bank Rate,0.50%,0.50%,0.50%
"Thu, Sep 6",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-36.9%,-44.5%,
"Thu, Sep 6",7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.75%,0.75%,0.75%
"Thu, Sep 6",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,201K,142K,173K
"Thu, Sep 6",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Sep 6",8:30am,USD,High Impact Expected,Unemployment Claims,365K,369K,377K
"Thu, Sep 6",10:00am,USD,High Impact Expected,ISM Services PMI,53.7,52.5,52.6
"Thu, Sep 6",10:30am,USD,Low Impact Expected,Natural Gas Storage,28B,40B,66B
"Thu, Sep 6",11:00am,USD,Medium Impact Expected,Crude Oil Inventories,-7.4M,-4.9M,3.8M
"Thu, Sep 6",12:30pm,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Thu, Sep 6",7:30pm,AUD,Low Impact Expected,AIG Construction Index,32.2,32.6,
"Thu, Sep 6",9:30pm,AUD,High Impact Expected,Goods Trade Balance,-0.56B,-0.30B,-0.23B
"Fri, Sep 7",1:00am,JPY,Low Impact Expected,Leading Indicators,91.8%,91.7%,93.2%
"Fri, Sep 7",1:45am,CHF,Low Impact Expected,Unemployment Rate,2.9%,2.9%,2.9%
"Fri, Sep 7",2:00am,EUR,Low Impact Expected,German Trade Balance,16.1B,15.5B,16.3B
"Fri, Sep 7",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-85.5B,-56.7B,
"Fri, Sep 7",2:45am,EUR,Low Impact Expected,French Trade Balance,-4.3B,-5.7B,-6.1B
"Fri, Sep 7",3:00am,CHF,High Impact Expected,Foreign Currency Reserves,418B,409B,
"Fri, Sep 7",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,3.2%,2.1%,-2.9%
"Fri, Sep 7",4:30am,GBP,High Impact Expected,PPI Input m/m,2.0%,1.6%,0.4%
"Fri, Sep 7",4:30am,GBP,Medium Impact Expected,Consumer Inflation Expectations,3.2%,3.7%,
"Fri, Sep 7",4:30am,GBP,Low Impact Expected,Industrial Production m/m,2.9%,1.6%,-2.4%
"Fri, Sep 7",4:30am,GBP,Low Impact Expected,PPI Output m/m,0.5%,0.2%,0.1%
"Fri, Sep 7",6:00am,EUR,Medium Impact Expected,German Industrial Production m/m,1.3%,0.1%,-0.4%
"Fri, Sep 7",8:30am,CAD,High Impact Expected,Building Permits m/m,-2.3%,-1.5%,0.0%
"Fri, Sep 7",8:30am,CAD,High Impact Expected,Employment Change,34.3K,9.9K,-30.4K
"Fri, Sep 7",8:30am,CAD,High Impact Expected,Unemployment Rate,7.3%,7.3%,7.3%
"Fri, Sep 7",8:30am,CAD,Medium Impact Expected,Labor Productivity q/q,-0.4%,0.0%,0.0%
"Fri, Sep 7",8:30am,USD,High Impact Expected,Non-Farm Employment Change,96K,123K,141K
"Fri, Sep 7",8:30am,USD,High Impact Expected,Unemployment Rate,8.1%,8.3%,8.3%
"Fri, Sep 7",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.0%,0.2%,0.1%
"Fri, Sep 7",10:00am,CAD,High Impact Expected,Ivey PMI,62.5,61.2,62.8
"Fri, Sep 7",10:00am,GBP,Medium Impact Expected,NIESR GDP Estimate,0.2%,0.3%,
"Fri, Sep 7",11:40am,CAD,Medium Impact Expected,BOC Gov Carney Speaks,,,
"Sat, Sep 8",7:15am,GBP,Medium Impact Expected,MPC Member Dale Speaks,,,
"Sat, Sep 8",9:30pm,CNY,High Impact Expected,CPI y/y,2.0%,2.0%,1.8%
"Sat, Sep 8",9:30pm,CNY,Medium Impact Expected,PPI y/y,-3.5%,-3.2%,-2.9%
"Sun, Sep 9",1:30am,CNY,Medium Impact Expected,Fixed Asset Investment ytd/y,20.2%,20.4%,20.4%
"Sun, Sep 9",1:30am,CNY,Medium Impact Expected,Industrial Production y/y,8.9%,9.0%,9.2%
"Sun, Sep 9",1:30am,CNY,Low Impact Expected,Retail Sales y/y,13.2%,13.2%,13.1%
"Sun, Sep 9",6:45pm,NZD,Low Impact Expected,Manufacturing Sales q/q,-1.1%,-1.5%,
"Sun, Sep 9",7:50pm,JPY,High Impact Expected,Current Account,0.34T,0.39T,0.77T
"Sun, Sep 9",7:50pm,JPY,Medium Impact Expected,Final GDP q/q,0.2%,0.3%,0.3%
"Sun, Sep 9",7:50pm,JPY,Low Impact Expected,Bank Lending y/y,0.9%,0.7%,
"Sun, Sep 9",7:50pm,JPY,Low Impact Expected,Final GDP Price Index y/y,-0.9%,-1.1%,-1.1%
"Sun, Sep 9",9:30pm,AUD,Medium Impact Expected,Home Loans m/m,-1.0%,0.1%,1.0%
"Sun, Sep 9",9:35pm,NZD,Medium Impact Expected,REINZ HPI m/m,1.3%,-0.7%,
"Sun, Sep 9",11:03pm,CNY,High Impact Expected,USD-Denominated Trade Balance,26.7B,18.9B,25.1B
"Mon, Sep 10",1:00am,JPY,Low Impact Expected,Consumer Confidence,40.5,39.6,39.7
"Mon, Sep 10",2:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,43.6,43.6,44.2
"Mon, Sep 10",2:45am,EUR,Medium Impact Expected,French Industrial Production m/m,0.2%,-0.5%,0.0%
"Mon, Sep 10",4:30am,EUR,Medium Impact Expected,Sentix Investor Confidence,-23.2,-30.4,-30.3
"Mon, Sep 10",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,-3.3B,9.1B,9.8B
"Mon, Sep 10",7:01pm,GBP,Medium Impact Expected,RICS House Price Balance,-19%,-22%,-23%
"Mon, Sep 10",7:50pm,JPY,Medium Impact Expected,BSI Manufacturing Index,2.5,-6.1,-5.7
"Mon, Sep 10",7:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,2.4%,2.3%,2.2%
"Mon, Sep 10",9:30pm,AUD,Medium Impact Expected,NAB Business Confidence,-2,3,
"Mon, Sep 10",10:00pm,CNY,Medium Impact Expected,New Loans,704B,605B,540B
"Tue, Sep 11",1:30am,EUR,Low Impact Expected,French Final Private Payrolls q/q,-0.1%,-0.1%,-0.1%
"Tue, Sep 11",2:00am,EUR,Low Impact Expected,German WPI m/m,1.1%,0.3%,0.3%
"Tue, Sep 11",2:00am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,-2.6%,-6.7%,
"Tue, Sep 11",3:59am,CNY,Low Impact Expected,M2 Money Supply y/y,13.5%,14.1%,13.9%
"Tue, Sep 11",4:30am,GBP,Medium Impact Expected,Goods Trade Balance,-7.1B,-8.9B,-10.1B
"Tue, Sep 11",5:00am,GBP,Medium Impact Expected,MPC Member McCafferty Speaks,,,
"Tue, Sep 11",7:30am,USD,Low Impact Expected,NFIB Small Business Index,92.9,91.5,91.2
"Tue, Sep 11",8:13am,CAD,Low Impact Expected,Housing Starts,225K,203K,208K
"Tue, Sep 11",8:30am,CAD,High Impact Expected,Trade Balance,-2.3B,-1.4B,-1.9B
"Tue, Sep 11",8:30am,USD,High Impact Expected,Trade Balance,-42.0B,-44.2B,-41.9B
"Tue, Sep 11",10:00am,USD,Low Impact Expected,JOLTS Job Openings,3.66M,3.74M,3.72M
"Tue, Sep 11",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,51.8,47.3,45.6
"Tue, Sep 11",1:15pm,GBP,Medium Impact Expected,MPC Member Miles Speaks,,,
"Tue, Sep 11",7:50pm,JPY,Medium Impact Expected,Core Machinery Orders m/m,4.6%,1.7%,5.6%
"Tue, Sep 11",7:50pm,JPY,Medium Impact Expected,Tertiary Industry Activity m/m,-0.8%,-0.4%,0.2%
"Tue, Sep 11",7:50pm,JPY,Low Impact Expected,PPI y/y,-1.8%,-1.9%,-2.2%
"Tue, Sep 11",8:30pm,AUD,Medium Impact Expected,Westpac Consumer Sentiment,1.6%,-2.5%,
"Tue, Sep 11",9:30pm,AUD,Low Impact Expected,Housing Starts q/q,4.6%,2.7%,-7.8%
"Wed, Sep 12",1:30am,EUR,Low Impact Expected,French Final CPI m/m,0.7%,0.5%,-0.4%
"Wed, Sep 12",2:00am,EUR,Low Impact Expected,German Final CPI m/m,0.4%,0.3%,0.3%
"Wed, Sep 12",4:00am,EUR,High Impact Expected,German Constitutional Court Ruling,,,
"Wed, Sep 12",4:00am,EUR,Medium Impact Expected,Italian Industrial Production m/m,-0.2%,-0.5%,-1.3%
"Wed, Sep 12",4:30am,GBP,High Impact Expected,Claimant Count Change,-15.0K,0.1K,-13.6K
"Wed, Sep 12",4:30am,GBP,Medium Impact Expected,Unemployment Rate,8.1%,8.0%,8.0%
"Wed, Sep 12",4:30am,GBP,Low Impact Expected,Average Earnings Index 3m/y,1.5%,1.5%,1.8%
"Wed, Sep 12",All Day,EUR,High Impact Expected,Dutch Parliamentary Election,,,
