Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Aug 4",High Impact Expected,,,,,,
"Tue, Aug 4",3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,-89.8K,19.5K,5.1K
"Tue, Aug 4",5:00am,EUR,Low Impact Expected,PPI m/m,0.7%,0.6%,-0.6%
"Tue, Aug 4",9:30am,CAD,Low Impact Expected,Manufacturing PMI,52.9,47.8,
"Tue, Aug 4",9:59am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,46.8,45.3,44.0
"Tue, Aug 4",10:00am,USD,Low Impact Expected,Factory Orders m/m,6.2%,5.1%,7.7%
"Tue, Aug 4",10:54am,NZD,Low Impact Expected,GDT Price Index,-5.1%,-0.7%,
"Tue, Aug 4",6:30pm,AUD,Low Impact Expected,AIG Construction Index,42.7,35.5,
"Tue, Aug 4",6:45pm,NZD,High Impact Expected,Employment Change q/q,-0.4%,-2.0%,1.0%
"Tue, Aug 4",6:45pm,NZD,High Impact Expected,Unemployment Rate,4.0%,5.6%,4.2%
"Tue, Aug 4",6:45pm,NZD,Low Impact Expected,Labor Cost Index q/q,0.2%,0.4%,0.3%
"Tue, Aug 4",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,2.3%,-0.8%,
"Tue, Aug 4",9:45pm,CNY,Low Impact Expected,Caixin Services PMI,54.1,58.0,58.4
"Wed, Aug 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,51.9,52.3,50.2
"Wed, Aug 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,51.6,51.2,46.4
"Wed, Aug 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,57.3,57.8,57.8
"Wed, Aug 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,55.6,56.7,56.7
"Wed, Aug 5",4:00am,EUR,Low Impact Expected,Final Services PMI,54.7,55.1,55.1
"Wed, Aug 5",4:30am,GBP,Low Impact Expected,Final Services PMI,56.5,56.6,56.6
"Wed, Aug 5",5:00am,EUR,Low Impact Expected,Retail Sales m/m,5.7%,6.5%,20.3%
"Wed, Aug 5",5:06am,GBP,Low Impact Expected,10-y Bond Auction,0.14|2.4,0.20|2.5,
"Wed, Aug 5",8:00am,JPY,Medium Impact Expected,BOJ Gov Kuroda Speaks,,,
"Wed, Aug 5",8:15am,USD,Medium Impact Expected,ADP Non-Farm Employment Change,167K,1200K,4314K
"Wed, Aug 5",8:30am,CAD,Low Impact Expected,Trade Balance,-3.2B,-0.6B,-1.3B
"Wed, Aug 5",8:30am,USD,Low Impact Expected,Trade Balance,-50.7B,-50.3B,-54.8B
"Wed, Aug 5",9:45am,USD,Low Impact Expected,Final Services PMI,50.0,49.6,49.6
"Wed, Aug 5",10:00am,USD,High Impact Expected,ISM Services PMI,58.1,55.0,57.1
"Wed, Aug 5",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-7.4M,-3.4M,-10.6M
"Wed, Aug 5",5:00pm,USD,Low Impact Expected,FOMC Member Mester Speaks,,,
"Wed, Aug 5",11:00pm,NZD,High Impact Expected,Inflation Expectations q/q,1.43%,1.24%,
"Thu, Aug 6",2:00am,EUR,Low Impact Expected,German Factory Orders m/m,27.9%,10.3%,10.4%
"Thu, Aug 6",2:00am,GBP,High Impact Expected,BOE Monetary Policy Report,,,
"Thu, Aug 6",2:00am,GBP,High Impact Expected,Monetary Policy Summary,,,
"Thu, Aug 6",2:00am,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9
"Thu, Aug 6",2:00am,GBP,High Impact Expected,Official Bank Rate,0.10%,0.10%,0.10%
"Thu, Aug 6",2:00am,GBP,Medium Impact Expected,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,8-0-1
"Thu, Aug 6",2:00am,GBP,Low Impact Expected,Asset Purchase Facility,745B,745B,745B
"Thu, Aug 6",2:00am,GBP,Low Impact Expected,BOE Financial Stability Report,,,
"Thu, Aug 6",2:00am,GBP,Low Impact Expected,FPC Meeting Minutes,,,
"Thu, Aug 6",2:00am,GBP,Low Impact Expected,FPC Statement,,,
"Thu, Aug 6",4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,8.2%,5.6%,41.6%
"Thu, Aug 6",4:30am,GBP,Low Impact Expected,Construction PMI,58.1,57.0,55.3
"Thu, Aug 6",4:56am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,0.26|3.0,0.27|2.7,
"Thu, Aug 6",5:00am,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,
"Thu, Aug 6",5:01am,EUR,Low Impact Expected,French 10-y Bond Auction,-0.27|2.1,-0.09|2.7,
"Thu, Aug 6",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,576.1%,305.5%,
"Thu, Aug 6",8:30am,USD,Medium Impact Expected,Unemployment Claims,1186K,1410K,1435K
"Thu, Aug 6",10:00am,USD,Low Impact Expected,FOMC Member Kaplan Speaks,,,
"Thu, Aug 6",10:30am,USD,Low Impact Expected,Natural Gas Storage,33B,31B,26B
"Thu, Aug 6",6:30pm,AUD,Low Impact Expected,AIG Services Index,44.0,31.5,
"Thu, Aug 6",7:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,-1.7%,-3.0%,-2.3%
"Thu, Aug 6",7:30pm,JPY,Low Impact Expected,Household Spending y/y,-1.2%,-7.8%,-16.2%
"Thu, Aug 6",9:30pm,AUD,High Impact Expected,RBA Monetary Policy Statement,,,
"Thu, Aug 6",9:45pm,AUD,Medium Impact Expected,RBA Assist Gov Ellis Speaks,,,
"Thu, Aug 6",11:03pm,CNY,Medium Impact Expected,Trade Balance,442B,291B,329B
"Thu, Aug 6",11:14pm,CNY,Medium Impact Expected,USD-Denominated Trade Balance,62.3B,42.5B,46.4B
"Fri, Aug 7",1:00am,JPY,Low Impact Expected,Leading Indicators,85.0%,84.8%,78.4%
"Fri, Aug 7",2:00am,EUR,Low Impact Expected,German Industrial Production m/m,8.9%,8.3%,7.4%
"Fri, Aug 7",2:00am,EUR,Low Impact Expected,German Trade Balance,14.5B,10.3B,7.5B
"Fri, Aug 7",2:45am,EUR,Low Impact Expected,French Industrial Production m/m,12.7%,8.6%,19.9%
"Fri, Aug 7",2:45am,EUR,Low Impact Expected,French Prelim Private Payrolls q/q,-0.6%,-1.0%,-2.5%
"Fri, Aug 7",2:45am,EUR,Low Impact Expected,French Trade Balance,-8.0B,-7.1B,-7.5B
"Fri, Aug 7",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,846B,851B,
"Fri, Aug 7",3:30am,GBP,Low Impact Expected,Halifax HPI m/m,1.6%,0.2%,0.0%
"Fri, Aug 7",4:00am,EUR,Low Impact Expected,Italian Trade Balance,6.23B,6.50B,5.58B
"Fri, Aug 7",8:30am,CAD,High Impact Expected,Employment Change,418.5K,395.0K,952.9K
"Fri, Aug 7",8:30am,CAD,High Impact Expected,Unemployment Rate,10.9%,11.1%,12.3%
"Fri, Aug 7",8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.2%,-0.5%,-1.3%
"Fri, Aug 7",8:30am,USD,High Impact Expected,Non-Farm Employment Change,1763K,1530K,4791K
"Fri, Aug 7",8:30am,USD,High Impact Expected,Unemployment Rate,10.2%,10.5%,11.1%
"Fri, Aug 7",10:00am,CAD,Low Impact Expected,Ivey PMI,68.5,57.5,58.2
"Fri, Aug 7",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,-1.4%,-2.0%,-2.0%
"Fri, Aug 7",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,8.9B,10.0B,-14.4B
