Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Sep 2",Low Impact Expected,,,,,,
"Wed, Sep 2",5:00am,EUR,Low Impact Expected,PPI m/m,0.6%,0.5%,0.7%
"Wed, Sep 2",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,428K,1250K,212K
"Wed, Sep 2",8:30am,CAD,Low Impact Expected,Labor Productivity q/q,9.8%,6.5%,4.5%
"Wed, Sep 2",9:30am,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,
"Wed, Sep 2",10:00am,USD,Low Impact Expected,Factory Orders m/m,6.4%,6.0%,6.4%
"Wed, Sep 2",10:00am,USD,Low Impact Expected,FOMC Member Williams Speaks,,,
"Wed, Sep 2",10:30am,GBP,Medium Impact Expected,MPC Member Broadbent Speaks,,,
"Wed, Sep 2",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-9.4M,-2.0M,-4.7M
"Wed, Sep 2",12:00pm,USD,Low Impact Expected,FOMC Member Mester Speaks,,,
"Wed, Sep 2",2:00pm,USD,Low Impact Expected,Beige Book,,,
"Wed, Sep 2",6:30pm,AUD,Low Impact Expected,AIG Construction Index,37.9,42.7,
"Wed, Sep 2",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-0.9%,2.9%,
"Wed, Sep 2",9:30pm,AUD,Low Impact Expected,Goods Trade Balance,4.61B,5.00B,8.15B
"Wed, Sep 2",9:45pm,CNY,Low Impact Expected,Caixin Services PMI,54.0,54.0,54.1
"Wed, Sep 2",11:35pm,JPY,Low Impact Expected,30-y Bond Auction,0.61|3.5,0.62|3.4,
"Thu, Sep 3",2:30am,CHF,Low Impact Expected,CPI m/m,0.0%,0.1%,-0.2%
"Thu, Sep 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,47.7,48.0,51.9
"Thu, Sep 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,47.1,49.4,51.6
"Thu, Sep 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,51.5,51.9,51.9
"Thu, Sep 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,52.5,50.8,50.8
