Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Jun 2",High Impact Expected,,,,,,
"Tue, Jun 2",6:30pm,Low Impact Expected,AIG Construction Index,,,,
"Tue, Jun 2",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-2.4%,-1.7%,
"Tue, Jun 2",9:10pm,AUD,Low Impact Expected,RBA Gov Bullock Speaks,,,
"Tue, Jun 2",9:30pm,AUD,High Impact Expected,GDP q/q,-0.3%,-0.4%,0.5%
"Tue, Jun 2",9:30pm,AUD,Low Impact Expected,Building Approvals m/m,-1.8%,-10.8%,-2.6%
"Tue, Jun 2",9:45pm,CNY,Low Impact Expected,Caixin Services PMI,55.0,47.4,44.4
"Wed, Jun 3",1:45am,CHF,Low Impact Expected,GDP q/q,-2.6%,-2.0%,0.3%
"Wed, Jun 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,27.9,24.7,7.1
"Wed, Jun 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,28.9,26.2,10.8
"Wed, Jun 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,31.1,29.4,29.4
"Wed, Jun 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,32.6,31.4,31.4
"Wed, Jun 3",3:55am,EUR,Low Impact Expected,German Unemployment Change,238K,188K,372K
"Wed, Jun 3",4:00am,EUR,Low Impact Expected,Final Services PMI,30.5,28.7,28.7
"Wed, Jun 3",4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,6.3%,9.2%,8.0%
"Wed, Jun 3",4:30am,GBP,High Impact Expected,Final Services PMI,29.0,27.9,27.8
"Wed, Jun 3",5:00am,EUR,Low Impact Expected,PPI m/m,-2.0%,-1.8%,-1.5%
"Wed, Jun 3",5:00am,EUR,Low Impact Expected,Unemployment Rate,7.3%,8.2%,7.1%
"Wed, Jun 3",All Day,All,High Impact Expected,G7 Meetings,,,
"Wed, Jun 3",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,-2760K,-9000K,-19557K
"Wed, Jun 3",8:30am,CAD,Low Impact Expected,Labor Productivity q/q,3.4%,1.9%,-0.1%
"Wed, Jun 3",9:45am,USD,Low Impact Expected,Final Services PMI,37.5,37.2,36.9
"Wed, Jun 3",10:00am,CAD,High Impact Expected,BOC Rate Statement,,,
"Wed, Jun 3",10:00am,CAD,High Impact Expected,Overnight Rate,0.25%,0.25%,0.25%
"Wed, Jun 3",10:00am,USD,High Impact Expected,ISM Services PMI,45.4,44.2,41.8
"Wed, Jun 3",10:00am,USD,Low Impact Expected,Factory Orders m/m,-13.0%,-13.7%,-11.0%
"Wed, Jun 3",10:30am,USD,Low Impact Expected,Crude Oil Inventories,-2.1M,3.0M,7.9M
"Wed, Jun 3",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-0.1%,-1.1%,
"Wed, Jun 3",9:30pm,AUD,Medium Impact Expected,Goods Trade Balance,8.80B,7.50B,10.45B
"Wed, Jun 3",11:35pm,JPY,Low Impact Expected,30-y Bond Auction,0.53|2.8,0.45|3.7,
"Thu, Jun 4",2:30am,CHF,Low Impact Expected,CPI m/m,0.0%,0.1%,-0.4%
"Thu, Jun 4",4:30am,GBP,Low Impact Expected,Construction PMI,28.9,29.5,8.2
"Thu, Jun 4",4:59am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,0.55|1.4,0.71|1.3,
"Thu, Jun 4",5:00am,EUR,Low Impact Expected,Retail Sales m/m,-11.7%,-15.0%,-11.1%
"Thu, Jun 4",5:03am,EUR,Low Impact Expected,French 10-y Bond Auction,0.02|2.4,0.03|2.0,
"Thu, Jun 4",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,577.8%,1576.9%,
"Thu, Jun 4",7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.00%,0.00%,0.00%
"Thu, Jun 4",7:45am,EUR,High Impact Expected,Monetary Policy Statement,,,
"Thu, Jun 4",8:30am,CAD,Medium Impact Expected,Trade Balance,-3.3B,-2.7B,-1.5B
"Thu, Jun 4",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Jun 4",8:30am,USD,Medium Impact Expected,Unemployment Claims,1877K,1820K,2126K
"Thu, Jun 4",8:30am,USD,Low Impact Expected,Revised Nonfarm Productivity q/q,-0.9%,-2.5%,-2.5%
"Thu, Jun 4",8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,5.1%,4.8%,4.8%
"Thu, Jun 4",8:30am,USD,Low Impact Expected,Trade Balance,-49.4B,-41.5B,-42.3B
"Thu, Jun 4",10:30am,USD,Low Impact Expected,Natural Gas Storage,102B,110B,109B
"Thu, Jun 4",2:00pm,CAD,Low Impact Expected,Gov Council Member Gravelle Speaks,,,
"Thu, Jun 4",6:30pm,AUD,Low Impact Expected,AIG Services Index,31.6,27.1,
"Thu, Jun 4",7:01pm,GBP,Low Impact Expected,GfK Consumer Confidence,-36,-34,-34
"Thu, Jun 4",7:30pm,JPY,Low Impact Expected,Household Spending y/y,-11.1%,-12.8%,-6.0%
"Fri, Jun 5",1:00am,JPY,Low Impact Expected,Leading Indicators,76.2%,76.3%,84.7%
"Fri, Jun 5",2:00am,EUR,Low Impact Expected,German Factory Orders m/m,-25.8%,-20.0%,-15.0%
"Fri, Jun 5",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,816B,801B,
"Fri, Jun 5",3:30am,GBP,Low Impact Expected,Halifax HPI m/m,-0.2%,-0.7%,-0.6%
"Fri, Jun 5",4:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,-10.5%,-19.0%,-21.3%
"Fri, Jun 5",8:30am,CAD,High Impact Expected,Employment Change,289.6K,-500.0K,-1993.8K
"Fri, Jun 5",8:30am,CAD,High Impact Expected,Unemployment Rate,13.7%,15.0%,13.0%
"Fri, Jun 5",8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,-1.0%,1.0%,4.7%
"Fri, Jun 5",8:30am,USD,High Impact Expected,Non-Farm Employment Change,2509K,-7750K,-20687K
"Fri, Jun 5",8:30am,USD,High Impact Expected,Unemployment Rate,13.3%,19.4%,14.7%
"Fri, Jun 5",10:00am,CAD,Low Impact Expected,Ivey PMI,39.1,30.8,22.8
"Fri, Jun 5",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,-68.8B,-20.0B,-11.5B
"Sat, Jun 6",All Day,All,High Impact Expected,OPEC Meetings,,,
"Sat, Jun 6",All Day,All,High Impact Expected,OPEC-JMMC Meetings,,,
"Sat, Jun 6",11:06pm,CNY,High Impact Expected,Trade Balance,443B,283B,318B
"Sat, Jun 6",11:07pm,CNY,Medium Impact Expected,USD-Denominated Trade Balance,62.9B,41.4B,45.3B
"Sun, Jun 7",All Day,AUD,Non-Economic,Bank Holiday,,,
"Sun, Jun 7",7:50pm,JPY,Low Impact Expected,Bank Lending y/y,4.8%,4.0%,2.9%
"Sun, Jun 7",7:50pm,JPY,Low Impact Expected,Final GDP q/q,-0.6%,-0.5%,-0.9%
"Sun, Jun 7",7:52pm,JPY,Low Impact Expected,Current Account,0.25T,0.33T,0.94T
