Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Feb 4",Low Impact Expected,,,,,,
"Tue, Feb 4",,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.2%,-0.2%,0.2%
"Tue, Feb 4",9:12am,NZD,Low Impact Expected,GDT Price Index,-4.7%,1.7%,
"Tue, Feb 4",10:00am,USD,Low Impact Expected,Factory Orders m/m,1.8%,0.7%,-1.2%
"Tue, Feb 4",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,59.8,58.3,57.4
"Tue, Feb 4",4:30pm,AUD,Low Impact Expected,AIG Construction Index,41.3,38.9,
"Tue, Feb 4",4:45pm,NZD,High Impact Expected,Employment Change q/q,0.0%,0.3%,0.2%
"Tue, Feb 4",4:45pm,NZD,High Impact Expected,Unemployment Rate,4.0%,4.2%,4.1%
"Tue, Feb 4",4:45pm,NZD,Low Impact Expected,Labor Cost Index q/q,0.6%,0.5%,0.6%
"Tue, Feb 4",7:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-0.9%,-3.4%,
"Tue, Feb 4",8:30pm,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
"Tue, Feb 4",8:45pm,CNY,Medium Impact Expected,Caixin Services PMI,51.8,52.0,52.5
"Tue, Feb 4",9:00pm,USD,High Impact Expected,President Trump Speaks,,,
"Wed, Feb 5",1:45am,CHF,Low Impact Expected,SECO Consumer Climate,-9,-8,-10
"Wed, Feb 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,52.3,54.0,54.9
"Wed, Feb 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,51.4,50.3,51.1
"Wed, Feb 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,51.0,51.7,51.7
"Wed, Feb 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,54.2,54.2,54.2
"Wed, Feb 5",4:00am,EUR,Low Impact Expected,Final Services PMI,52.5,52.2,52.2
"Wed, Feb 5",4:30am,GBP,Medium Impact Expected,Final Services PMI,53.9,52.9,52.9
"Wed, Feb 5",5:00am,EUR,Low Impact Expected,Retail Sales m/m,-1.6%,-0.5%,0.8%
"Wed, Feb 5",7:15am,EUR,High Impact Expected,ECB President Lagarde Speaks,,,
"Wed, Feb 5",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,291K,157K,199K
"Wed, Feb 5",8:30am,CAD,Medium Impact Expected,Trade Balance,-0.4B,-0.6B,-1.2B
