Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Dec 2",Medium Impact Expected,,,,,,
"Tue, Dec 2",5:21pm,AUD,Low Impact Expected,AIG Services Index,43.8,43.6,
"Tue, Dec 2",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-1.9%,-1.9%,
"Tue, Dec 2",7:30pm,AUD,High Impact Expected,GDP q/q,0.3%,0.7%,0.5%
"Tue, Dec 2",8:00pm,CNY,Medium Impact Expected,Non-Manufacturing PMI,53.9,53.8,
"Tue, Dec 2",8:45pm,CNY,Medium Impact Expected,Caixin Services PMI,53.0,52.9,
"Wed, Dec 3",1:45am,CHF,Low Impact Expected,GDP q/q,0.6%,0.3%,0.3%
"Wed, Dec 3",3:15am,EUR,Medium Impact Expected,Spanish Services PMI,52.7,56.2,55.9
"Wed, Dec 3",3:45am,EUR,Medium Impact Expected,Italian Services PMI,51.8,50.9,50.8
"Wed, Dec 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,47.9,48.8,48.8
"Wed, Dec 3",3:55am,EUR,Medium Impact Expected,German Final Services PMI,52.1,52.1,52.1
"Wed, Dec 3",4:00am,EUR,Low Impact Expected,Final Services PMI,51.1,51.3,51.3
"Wed, Dec 3",4:30am,GBP,High Impact Expected,Final Services PMI,58.6,56.6,56.2
"Wed, Dec 3",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,0.4%,0.6%,-1.2%
"Wed, Dec 3",7:30am,GBP,High Impact Expected,Autumn Forecast Statement,,,
"Wed, Dec 3",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,208K,223K,233K
"Wed, Dec 3",8:30am,USD,Medium Impact Expected,Revised Nonfarm Productivity q/q,2.3%,2.3%,2.0%
"Wed, Dec 3",8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,-1.0%,0.3%,0.3%
"Wed, Dec 3",9:45am,USD,Low Impact Expected,Final Services PMI,56.2,56.3,56.3
"Wed, Dec 3",10:00am,CAD,High Impact Expected,BOC Rate Statement,,,
"Wed, Dec 3",10:00am,CAD,High Impact Expected,Overnight Rate,1.00%,1.00%,1.00%
"Wed, Dec 3",10:00am,USD,High Impact Expected,ISM Services PMI,59.3,57.5,57.1
