Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Fri, May 2",Medium Impact Expected,,,,,,
"Fri, May 2",3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,51.2,50.9,50.9
"Fri, May 2",3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,54.1,54.2,54.2
"Fri, May 2",4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,53.4,53.3,53.3
"Fri, May 2",4:30am,GBP,High Impact Expected,Construction PMI,60.8,62.2,62.5
"Fri, May 2",5:00am,EUR,Medium Impact Expected,Unemployment Rate,11.8%,11.9%,11.8%
"Fri, May 2",8:30am,USD,High Impact Expected,Non-Farm Employment Change,288K,216K,203K
"Fri, May 2",8:30am,USD,High Impact Expected,Unemployment Rate,6.3%,6.6%,6.7%
"Fri, May 2",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.0%,0.2%,0.1%
"Fri, May 2",10:00am,USD,Medium Impact Expected,Factory Orders m/m,1.1%,1.5%,1.5%
"Fri, May 2",9:00pm,CNY,Medium Impact Expected,Non-Manufacturing PMI,54.8,54.5,
"Sun, May 4",7:25pm,AUD,Low Impact Expected,AIG Services Index,48.6,48.9,
"Sun, May 4",All Day,JPY,Non-Economic,Bank Holiday,,,
"Sun, May 4",8:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.4%,0.2%,
"Sun, May 4",9:30pm,AUD,High Impact Expected,Building Approvals m/m,-3.5%,1.3%,-5.4%
"Sun, May 4",9:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,2.2%,1.4%,
"Sun, May 4",9:45pm,CNY,High Impact Expected,Caixin Manufacturing PMI,48.1,48.4,48.3
"Mon, May 5",All Day,GBP,Non-Economic,Bank Holiday,,,
"Mon, May 5",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,12.8,14.2,14.1
"Mon, May 5",5:00am,EUR,Medium Impact Expected,EU Economic Forecasts,,,
"Mon, May 5",5:00am,EUR,Low Impact Expected,PPI m/m,-0.2%,-0.2%,-0.2%
"Mon, May 5",All Day,EUR,Medium Impact Expected,Eurogroup Meetings,,,
"Mon, May 5",9:45am,USD,Low Impact Expected,Final Services PMI,55.0,54.2,54.2
"Mon, May 5",10:00am,USD,High Impact Expected,ISM Services PMI,55.2,54.3,53.1
"Mon, May 5",2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
"Mon, May 5",All Day,JPY,Non-Economic,Bank Holiday,,,
"Mon, May 5",9:30pm,AUD,High Impact Expected,Goods Trade Balance,0.73B,1.10B,1.26B
"Tue, May 6",12:30am,AUD,High Impact Expected,Cash Rate,2.50%,2.50%,2.50%
"Tue, May 6",12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, May 6",3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-111.6K,-49.1K,-16.6K
"Tue, May 6",3:15am,EUR,Medium Impact Expected,Spanish Services PMI,56.5,54.3,54.0
"Tue, May 6",3:45am,EUR,Medium Impact Expected,Italian Services PMI,51.1,51.2,49.5
"Tue, May 6",3:50am,EUR,Low Impact Expected,French Final Services PMI,50.4,50.3,50.3
"Tue, May 6",3:55am,EUR,Low Impact Expected,German Final Services PMI,54.7,55.0,55.0
"Tue, May 6",4:00am,EUR,Low Impact Expected,Final Services PMI,53.1,53.1,53.1
"Tue, May 6",4:30am,GBP,High Impact Expected,Final Services PMI,58.7,57.9,57.6
"Tue, May 6",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,0.3%,-0.2%,0.1%
"Tue, May 6",All Day,EUR,Medium Impact Expected,ECOFIN Meetings,,,
"Tue, May 6",8:30am,CAD,High Impact Expected,Trade Balance,0.1B,0.4B,0.8B
"Tue, May 6",8:30am,USD,High Impact Expected,Trade Balance,-40.4B,-40.1B,-41.9B
"Tue, May 6",10:00am,CAD,High Impact Expected,Ivey PMI,54.1,54.5,55.2
"Tue, May 6",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,45.8,47.6,48.0
"Tue, May 6",10:44am,NZD,Medium Impact Expected,GDT Price Index,-1.1%,-2.6%,
"Tue, May 6",5:30pm,USD,Medium Impact Expected,FOMC Member Stein Speaks,,,
"Tue, May 6",6:45pm,NZD,High Impact Expected,Employment Change q/q,0.9%,0.6%,1.0%
