Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Thu, Oct 2",Low Impact Expected,,,,,,
"Thu, Oct 2",7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.05%,0.05%,0.05%
"Thu, Oct 2",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Oct 2",8:30am,USD,High Impact Expected,Unemployment Claims,287K,299K,295K
"Thu, Oct 2",10:00am,USD,Medium Impact Expected,Factory Orders m/m,-10.1%,-9.4%,10.5%
"Thu, Oct 2",10:30am,USD,Low Impact Expected,Natural Gas Storage,112B,107B,97B
"Thu, Oct 2",7:30pm,AUD,Low Impact Expected,AIG Services Index,45.4,49.4,
"Thu, Oct 2",All Day,CNY,Non-Economic,Bank Holiday,,,
"Thu, Oct 2",9:00pm,AUD,Low Impact Expected,HIA New Home Sales m/m,3.3%,-5.7%,
"Thu, Oct 2",9:00pm,CNY,Medium Impact Expected,Non-Manufacturing PMI,54.0,54.4,
"Fri, Oct 3",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Fri, Oct 3",3:15am,EUR,Medium Impact Expected,Spanish Services PMI,55.8,56.9,58.1
"Fri, Oct 3",3:45am,EUR,Medium Impact Expected,Italian Services PMI,48.8,49.6,49.8
"Fri, Oct 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,48.4,49.4,49.4
"Fri, Oct 3",3:55am,EUR,Medium Impact Expected,German Final Services PMI,55.7,55.4,55.4
"Fri, Oct 3",4:00am,EUR,Low Impact Expected,Final Services PMI,52.4,52.8,52.8
"Fri, Oct 3",4:30am,GBP,High Impact Expected,Final Services PMI,58.7,59.1,60.5
"Fri, Oct 3",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,1.2%,0.1%,-0.4%
"Fri, Oct 3",8:30am,CAD,High Impact Expected,Trade Balance,-0.6B,1.5B,2.2B
"Fri, Oct 3",8:30am,USD,High Impact Expected,Non-Farm Employment Change,248K,216K,180K
"Fri, Oct 3",8:30am,USD,High Impact Expected,Trade Balance,-40.1B,-41.0B,-40.3B
"Fri, Oct 3",8:30am,USD,High Impact Expected,Unemployment Rate,5.9%,6.1%,6.1%
"Fri, Oct 3",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.0%,0.2%,0.3%
"Fri, Oct 3",9:45am,USD,Low Impact Expected,Final Services PMI,58.9,58.5,58.5
"Fri, Oct 3",10:00am,USD,High Impact Expected,ISM Services PMI,58.6,58.5,59.6
"Sat, Oct 4",12:00pm,AUD,Non-Economic,Daylight Saving Time Shift,,,
"Sun, Oct 5",All Day,AUD,Non-Economic,Bank Holiday,,,
"Sun, Oct 5",7:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.1%,0.0%,
"Sun, Oct 5",All Day,CNY,Non-Economic,Bank Holiday,,,
"Sun, Oct 5",8:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,0.9%,1.6%,
"Mon, Oct 6",2:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-5.7%,-2.4%,4.9%
"Mon, Oct 6",4:10am,EUR,Low Impact Expected,Retail PMI,44.8,45.8,
"Mon, Oct 6",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,-13.7,-11.8,-9.8
"Mon, Oct 6",4:30am,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,-10.8B,-11.3B,-11.5B
"Mon, Oct 6",10:00am,CAD,High Impact Expected,Ivey PMI,58.6,53.4,50.9
"Mon, Oct 6",10:00am,USD,Low Impact Expected,Labor Market Conditions Index m/m,2.5,,
"Mon, Oct 6",5:00pm,NZD,High Impact Expected,NZIER Business Confidence,19,32,
"Mon, Oct 6",6:30pm,AUD,Low Impact Expected,AIG Construction Index,59.1,55.0,
"Mon, Oct 6",All Day,CNY,Non-Economic,Bank Holiday,,,
"Mon, Oct 6",11:30pm,AUD,High Impact Expected,Cash Rate,2.50%,2.50%,2.50%
"Mon, Oct 6",11:30pm,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, Oct 7",12:54am,JPY,High Impact Expected,Monetary Policy Statement,,,
"Tue, Oct 7",1:00am,JPY,Low Impact Expected,Leading Indicators,104.0%,104.2%,105.4%
"Tue, Oct 7",2:00am,EUR,Low Impact Expected,German Industrial Production m/m,-4.0%,-1.4%,1.6%
"Tue, Oct 7",2:32am,JPY,High Impact Expected,BOJ Press Conference,,,
"Tue, Oct 7",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-94.1B,-84.1B,
"Tue, Oct 7",3:00am,CHF,Medium Impact Expected,Foreign Currency Reserves,462B,454B,
"Tue, Oct 7",3:15am,CHF,Medium Impact Expected,CPI m/m,0.1%,0.2%,0.0%
"Tue, Oct 7",3:15am,CHF,Medium Impact Expected,Retail Sales y/y,1.9%,0.8%,-0.3%
"Tue, Oct 7",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,0.1%,0.2%,0.3%
"Tue, Oct 7",4:30am,GBP,Medium Impact Expected,BOE Credit Conditions Survey,,,
"Tue, Oct 7",4:30am,GBP,Low Impact Expected,Industrial Production m/m,0.0%,0.2%,0.4%
"Tue, Oct 7",5:34am,GBP,Low Impact Expected,30-y Bond Auction,3.04|2.0,3.17|2.0,
"Tue, Oct 7",8:30am,CAD,High Impact Expected,Building Permits m/m,-27.3%,-6.0%,11.6%
"Tue, Oct 7",9:50am,GBP,Medium Impact Expected,NIESR GDP Estimate,0.7%,0.8%,
"Tue, Oct 7",10:00am,USD,Medium Impact Expected,JOLTS Job Openings,4.84M,4.71M,4.61M
"Tue, Oct 7",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,45.2,46.3,45.2
"Tue, Oct 7",1:20pm,USD,Medium Impact Expected,FOMC Member Kocherlakota Speaks,,,
"Tue, Oct 7",3:00pm,USD,Medium Impact Expected,FOMC Member Dudley Speaks,,,
"Tue, Oct 7",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,13.5B,20.3B,21.6B
"Tue, Oct 7",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-1.8%,-1.6%,
"Tue, Oct 7",7:50pm,JPY,Medium Impact Expected,Current Account,0.13T,0.19T,0.10T
"Tue, Oct 7",9:45pm,CNY,Medium Impact Expected,Caixin Services PMI,53.5,54.1,
"Wed, Oct 8",1:00am,JPY,Low Impact Expected,BOJ Monthly Report,,,
"Wed, Oct 8",1:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,47.4,48.2,47.4
"Wed, Oct 8",1:45am,CHF,Low Impact Expected,Unemployment Rate,3.2%,3.1%,3.2%
"Wed, Oct 8",3:05am,GBP,Medium Impact Expected,Halifax HPI m/m,0.6%,0.2%,0.0%
"Wed, Oct 8",8:13am,CAD,Medium Impact Expected,Housing Starts,197K,195K,196K
"Wed, Oct 8",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,5.0M,2.1M,-1.4M
"Wed, Oct 8",1:01pm,USD,Medium Impact Expected,10-y Bond Auction,2.38|2.5,2.54|2.7,
"Wed, Oct 8",2:00pm,USD,High Impact Expected,FOMC Meeting Minutes,,,
"Wed, Oct 8",7:01pm,GBP,Low Impact Expected,RICS House Price Balance,30%,38%,39%
"Wed, Oct 8",7:50pm,JPY,Medium Impact Expected,Core Machinery Orders m/m,4.7%,1.1%,3.5%
"Wed, Oct 8",8:30pm,AUD,High Impact Expected,Employment Change,-29.7K,17.6K,32.1K
"Wed, Oct 8",8:30pm,AUD,High Impact Expected,Unemployment Rate,6.1%,6.1%,6.0%
"Thu, Oct 9",2:00am,EUR,Low Impact Expected,German Trade Balance,17.5B,18.4B,22.2B
"Thu, Oct 9",2:00am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,34.8%,35.5%,
"Thu, Oct 9",2:45am,EUR,Low Impact Expected,French Trade Balance,-5.8B,-5.7B,-5.5B
