Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Mon, Feb 3",Low Impact Expected,,,,,,
"Mon, Feb 3",10:45pm,JPY,Low Impact Expected,10-y Bond Auction,0.60|3.2,0.72|3.8,
"Tue, Feb 4",3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,113.1K,-21.3K,-107.6K
"Tue, Feb 4",4:30am,GBP,High Impact Expected,Construction PMI,64.6,61.6,62.1
"Tue, Feb 4",5:00am,EUR,Low Impact Expected,PPI m/m,0.2%,0.3%,-0.1%
"Tue, Feb 4",5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.2%,0.3%,0.2%
"Tue, Feb 4",8:30am,NZD,Low Impact Expected,GDT Price Index,0.5%,1.4%,
"Tue, Feb 4",10:00am,USD,Medium Impact Expected,Factory Orders m/m,-1.5%,-1.9%,1.5%
"Tue, Feb 4",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,44.9,46.1,45.2
"Tue, Feb 4",4:45pm,NZD,High Impact Expected,Employment Change q/q,1.1%,0.6%,1.2%
"Tue, Feb 4",4:45pm,NZD,High Impact Expected,Unemployment Rate,6.0%,6.0%,6.2%
"Tue, Feb 4",4:45pm,NZD,Low Impact Expected,Labor Cost Index q/q,0.6%,0.5%,0.4%
"Tue, Feb 4",5:01pm,AUD,Low Impact Expected,AIG Services Index,49.3,46.1,
"Tue, Feb 4",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-1.0%,-0.8%,
"Tue, Feb 4",All Day,CNY,Non-Economic,Bank Holiday,,,
"Tue, Feb 4",8:30pm,JPY,Medium Impact Expected,Average Cash Earnings y/y,0.8%,0.7%,0.6%
"Wed, Feb 5",3:15am,EUR,Medium Impact Expected,Spanish Services PMI,54.9,55.3,54.2
"Wed, Feb 5",3:45am,EUR,Medium Impact Expected,Italian Services PMI,49.4,48.2,47.9
"Wed, Feb 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,48.9,48.6,48.6
"Wed, Feb 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,53.1,53.6,53.6
"Wed, Feb 5",4:00am,EUR,Low Impact Expected,Final Services PMI,51.6,51.9,51.9
"Wed, Feb 5",4:30am,GBP,High Impact Expected,Final Services PMI,58.3,59.1,58.8
"Wed, Feb 5",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-1.6%,-0.7%,0.9%
"Wed, Feb 5",8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,175K,191K,227K
"Wed, Feb 5",8:30am,CAD,High Impact Expected,Building Permits m/m,-4.1%,2.3%,-6.6%
"Wed, Feb 5",9:00am,USD,Low Impact Expected,Final Services PMI,56.7,56.6,56.6
"Wed, Feb 5",10:00am,USD,High Impact Expected,ISM Services PMI,54.0,53.6,53.0
"Wed, Feb 5",10:00am,USD,Low Impact Expected,FOMC Member Tarullo Speaks,,,
"Wed, Feb 5",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,0.4M,2.2M,6.4M
"Wed, Feb 5",12:30pm,USD,Medium Impact Expected,FOMC Member Plosser Speaks,,,
"Wed, Feb 5",All Day,NZD,Non-Economic,Bank Holiday,,,
"Wed, Feb 5",All Day,CNY,Non-Economic,Bank Holiday,,,
"Wed, Feb 5",7:30pm,AUD,High Impact Expected,Goods Trade Balance,0.47B,-0.27B,0.08B
"Wed, Feb 5",7:30pm,AUD,High Impact Expected,Retail Sales m/m,0.5%,0.5%,0.7%
"Wed, Feb 5",7:30pm,AUD,Medium Impact Expected,NAB Quarterly Business Confidence,8,5,
"Wed, Feb 5",10:45pm,JPY,Low Impact Expected,30-y Bond Auction,1.59|3.4,1.67|3.3,
"Thu, Feb 6",1:45am,CHF,Low Impact Expected,SECO Consumer Climate,2,0,-5
"Thu, Feb 6",2:00am,CHF,Low Impact Expected,Trade Balance,0.50B,2.41B,2.03B
"Thu, Feb 6",3:00am,GBP,Medium Impact Expected,Halifax HPI m/m,1.1%,1.1%,-0.5%
"Thu, Feb 6",4:10am,EUR,Low Impact Expected,Retail PMI,50.5,47.7,
"Thu, Feb 6",4:59am,EUR,Medium Impact Expected,French 10-y Bond Auction,2.25|2.1,2.51|1.5,
"Thu, Feb 6",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-0.5%,0.3%,2.4%
"Thu, Feb 6",7:00am,GBP,High Impact Expected,Asset Purchase Facility,375B,375B,375B
"Thu, Feb 6",7:00am,GBP,High Impact Expected,Official Bank Rate,0.50%,0.50%,0.50%
"Thu, Feb 6",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,11.6%,-5.9%,
"Thu, Feb 6",7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.25%,0.25%,0.25%
"Thu, Feb 6",8:30am,CAD,High Impact Expected,Trade Balance,-1.7B,0.7B,-1.5B
"Thu, Feb 6",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Feb 6",8:30am,USD,High Impact Expected,Trade Balance,-38.7B,-35.8B,-34.6B
"Thu, Feb 6",8:30am,USD,High Impact Expected,Unemployment Claims,331K,337K,351K
"Thu, Feb 6",8:30am,USD,Medium Impact Expected,Prelim Nonfarm Productivity q/q,3.2%,2.8%,3.0%
"Thu, Feb 6",8:30am,USD,Medium Impact Expected,Prelim Unit Labor Costs q/q,-1.6%,-0.7%,-1.4%
"Thu, Feb 6",10:00am,CAD,High Impact Expected,Ivey PMI,56.8,51.3,46.3
"Thu, Feb 6",10:00am,USD,Low Impact Expected,FOMC Member Tarullo Speaks,,,
"Thu, Feb 6",10:30am,USD,Low Impact Expected,Natural Gas Storage,-262B,-270B,-230B
"Thu, Feb 6",5:14pm,AUD,Low Impact Expected,AIG Construction Index,48.2,50.8,
"Thu, Feb 6",7:30pm,AUD,High Impact Expected,RBA Monetary Policy Statement,,,
"Thu, Feb 6",8:45pm,CNY,Medium Impact Expected,Caixin Services PMI,50.7,50.9,
"Fri, Feb 7",12:00am,JPY,Low Impact Expected,Leading Indicators,112.1%,111.9%,111.1%
"Fri, Feb 7",2:00am,EUR,Medium Impact Expected,German Trade Balance,18.5B,17.3B,18.9B
"Fri, Feb 7",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-74.9B,-87.0B,
"Fri, Feb 7",2:45am,EUR,Low Impact Expected,French Trade Balance,-5.2B,-5.6B,-5.7B
"Fri, Feb 7",3:00am,CHF,Medium Impact Expected,Foreign Currency Reserves,438B,435B,
"Fri, Feb 7",3:15am,CHF,Medium Impact Expected,Retail Sales y/y,2.3%,3.9%,4.2%
"Fri, Feb 7",3:31am,EUR,High Impact Expected,German Constitutional Court Ruling,,,
"Fri, Feb 7",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,0.3%,0.6%,-0.1%
"Fri, Feb 7",4:30am,GBP,Medium Impact Expected,Goods Trade Balance,-7.7B,-9.3B,-9.8B
"Fri, Feb 7",4:30am,GBP,Low Impact Expected,Industrial Production m/m,0.4%,0.7%,-0.1%
"Fri, Feb 7",6:00am,EUR,Medium Impact Expected,German Industrial Production m/m,-0.6%,0.5%,2.4%
"Fri, Feb 7",8:30am,CAD,High Impact Expected,Employment Change,29.4K,19.7K,-45.9K
"Fri, Feb 7",8:30am,CAD,High Impact Expected,Unemployment Rate,7.0%,7.1%,7.2%
"Fri, Feb 7",8:30am,USD,High Impact Expected,Non-Farm Employment Change,113K,185K,75K
"Fri, Feb 7",8:30am,USD,High Impact Expected,Unemployment Rate,6.6%,6.7%,6.7%
"Fri, Feb 7",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.2%,0.2%,0.0%
"Fri, Feb 7",10:00am,GBP,Medium Impact Expected,NIESR GDP Estimate,0.8%,0.7%,
"Fri, Feb 7",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,18.8B,12.4B,12.4B
"Fri, Feb 7",3:25pm,CAD,Low Impact Expected,Gov Council Member Macklem Speaks,,,
"Sun, Feb 9",6:50pm,JPY,Medium Impact Expected,Current Account,-0.20T,-0.06T,-0.05T
"Sun, Feb 9",6:50pm,JPY,Low Impact Expected,Bank Lending y/y,2.3%,2.3%,
"Mon, Feb 10",12:00am,JPY,Low Impact Expected,Consumer Confidence,40.5,43.9,41.3
"Mon, Feb 10",1:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,54.7,55.5,55.7
"Mon, Feb 10",1:45am,CHF,Low Impact Expected,Unemployment Rate,3.2%,3.2%,3.2%
"Mon, Feb 10",2:45am,EUR,Medium Impact Expected,French Industrial Production m/m,-0.3%,-0.1%,1.2%
"Mon, Feb 10",4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,-0.9%,0.0%,0.3%
"Mon, Feb 10",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,13.3,10.3,11.9
"Mon, Feb 10",8:13am,CAD,Low Impact Expected,Housing Starts,180K,184K,188K
"Mon, Feb 10",12:50pm,CAD,Medium Impact Expected,Gov Council Member Murray Speaks,,,
"Mon, Feb 10",All Day,JPY,Non-Economic,Bank Holiday,,,
"Mon, Feb 10",7:01pm,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,3.9%,0.4%,
"Mon, Feb 10",7:30pm,AUD,High Impact Expected,NAB Business Confidence,8,8,
"Mon, Feb 10",7:30pm,AUD,Medium Impact Expected,Home Loans m/m,-1.9%,0.5%,1.4%
"Mon, Feb 10",7:30pm,AUD,Medium Impact Expected,HPI q/q,3.4%,3.2%,1.9%
"Tue, Feb 11",7:30am,USD,Low Impact Expected,NFIB Small Business Index,94.1,93.6,93.9
"Tue, Feb 11",9:00am,USD,Medium Impact Expected,FOMC Member Plosser Speaks,,,
"Tue, Feb 11",10:00am,USD,High Impact Expected,Fed Chair Yellen Testifies,,,
"Tue, Feb 11",10:00am,USD,High Impact Expected,JOLTS Job Openings,3.99M,4.04M,4.03M
"Tue, Feb 11",10:00am,USD,Low Impact Expected,Fed Monetary Policy Report,,,
"Tue, Feb 11",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,0.3%,0.5%,0.5%
"Tue, Feb 11",4:00pm,CAD,Medium Impact Expected,Annual Budget Release,,,
"Tue, Feb 11",6:30pm,AUD,Medium Impact Expected,Westpac Consumer Sentiment,-3.0%,-1.7%,
"Tue, Feb 11",6:50pm,JPY,Medium Impact Expected,Core Machinery Orders m/m,-15.7%,-4.1%,9.3%
"Tue, Feb 11",6:50pm,JPY,Medium Impact Expected,Tertiary Industry Activity m/m,-0.4%,-0.2%,0.8%
"Tue, Feb 11",6:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,4.4%,4.2%,4.3%
"Tue, Feb 11",9:02pm,CNY,High Impact Expected,USD-Denominated Trade Balance,31.9B,24.2B,25.6B
