Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Sun, Aug 3",Non-Economic,,,,,,
"Sun, Aug 3",,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,0.3%,4.4%,
"Mon, Aug 4",3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-29.8K,-116.3K,-122.7K
"Mon, Aug 4",3:30am,CHF,Medium Impact Expected,Manufacturing PMI,54.3,56.2,54.0
"Mon, Aug 4",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,2.7,9.1,10.1
"Mon, Aug 4",4:30am,GBP,High Impact Expected,Construction PMI,62.4,62.1,62.6
"Mon, Aug 4",5:00am,EUR,Low Impact Expected,PPI m/m,0.1%,0.0%,-0.1%
"Mon, Aug 4",All Day,CAD,Non-Economic,Bank Holiday,,,
"Mon, Aug 4",2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
"Mon, Aug 4",7:30pm,AUD,Low Impact Expected,AIG Services Index,49.3,47.6,
"Mon, Aug 4",9:30pm,AUD,High Impact Expected,Goods Trade Balance,-1.68B,-2.00B,-2.04B
"Mon, Aug 4",9:45pm,CNY,Medium Impact Expected,Caixin Services PMI,50.0,53.1,
"Mon, Aug 4",11:45pm,JPY,Low Impact Expected,10-y Bond Auction,0.52|4.3,0.56|3.4,
"Tue, Aug 5",12:30am,AUD,High Impact Expected,Cash Rate,2.50%,2.50%,2.50%
"Tue, Aug 5",12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, Aug 5",3:15am,EUR,Medium Impact Expected,Spanish Services PMI,56.2,55.1,54.8
"Tue, Aug 5",3:45am,EUR,Medium Impact Expected,Italian Services PMI,52.8,53.2,53.9
"Tue, Aug 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,50.4,50.4,50.4
"Tue, Aug 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,56.7,56.6,56.6
"Tue, Aug 5",4:00am,EUR,Low Impact Expected,Final Services PMI,54.2,54.4,54.4
"Tue, Aug 5",4:30am,GBP,High Impact Expected,Final Services PMI,59.1,58.1,57.7
"Tue, Aug 5",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,0.4%,0.4%,0.3%
"Tue, Aug 5",9:45am,USD,Low Impact Expected,Final Services PMI,60.8,61.0,61.0
"Tue, Aug 5",10:00am,USD,High Impact Expected,ISM Services PMI,58.7,56.6,56.0
"Tue, Aug 5",10:00am,USD,Medium Impact Expected,Factory Orders m/m,1.1%,0.6%,-0.6%
"Tue, Aug 5",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,44.5,46.2,45.6
"Tue, Aug 5",10:26am,NZD,High Impact Expected,GDT Price Index,-8.4%,-8.9%,
"Tue, Aug 5",6:45pm,NZD,High Impact Expected,Employment Change q/q,0.4%,0.7%,0.9%
"Tue, Aug 5",6:45pm,NZD,High Impact Expected,Unemployment Rate,5.6%,5.8%,5.9%
"Tue, Aug 5",6:45pm,NZD,Low Impact Expected,Labor Cost Index q/q,0.6%,0.5%,0.3%
"Tue, Aug 5",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-1.9%,-1.8%,
"Wed, Aug 6",1:00am,JPY,Low Impact Expected,Leading Indicators,105.5%,105.5%,104.8%
"Wed, Aug 6",2:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-3.2%,0.5%,-1.6%
"Wed, Aug 6",3:00am,GBP,Medium Impact Expected,Halifax HPI m/m,1.4%,0.5%,-0.4%
"Wed, Aug 6",3:15am,CHF,Medium Impact Expected,CPI m/m,-0.4%,-0.5%,-0.1%
