Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Jul 2",Low Impact Expected,,,,,,
"Wed, Jul 2",10:00am,USD,Medium Impact Expected,Factory Orders m/m,0.6%,0.4%,1.3%
"Wed, Jul 2",10:30am,GBP,Low Impact Expected,MPC Member Bean Speaks,,,
"Wed, Jul 2",10:30am,NZD,Low Impact Expected,GDT Price Index,1.0%,-1.2%,
"Wed, Jul 2",10:35am,USD,Medium Impact Expected,Crude Oil Inventories,-2.0M,-0.1M,0.8M
"Wed, Jul 2",11:00am,USD,Medium Impact Expected,Treasury Sec Paulson Speaks,,,
"Wed, Jul 2",12:00pm,USD,Medium Impact Expected,FOMC Member Mishkin Speaks,,,
"Wed, Jul 2",7:30pm,AUD,Low Impact Expected,AIG Services Index,45.4,49.7,
"Wed, Jul 2",9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,56.9,60.5,
"Wed, Jul 2",9:30pm,AUD,High Impact Expected,Goods Trade Balance,-0.97B,-1.04B,0.01B
"Wed, Jul 2",11:06pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,0.0%,0.9%,
"Wed, Jul 2",11:45pm,JPY,Low Impact Expected,10-y Bond Auction,1.70|3.1,1.80|2.1,
"Thu, Jul 3",1:45am,CHF,High Impact Expected,CPI m/m,0.2%,0.4%,0.8%
"Thu, Jul 3",3:15am,EUR,Low Impact Expected,Spanish Services PMI,36.7,43.3,
"Thu, Jul 3",3:45am,EUR,Low Impact Expected,Italian Services PMI,48.5,47.8,48.1
"Thu, Jul 3",3:50am,EUR,Low Impact Expected,French Final Services PMI,50.1,49.2,49.2
"Thu, Jul 3",3:55am,EUR,Low Impact Expected,German Final Services PMI,52.1,53.3,53.3
"Thu, Jul 3",4:00am,EUR,Low Impact Expected,Final Services PMI,49.1,49.5,49.5
"Thu, Jul 3",4:30am,GBP,High Impact Expected,Final Services PMI,47.1,49.5,49.8
"Thu, Jul 3",4:30am,GBP,Medium Impact Expected,BOE Credit Conditions Survey,,,
"Thu, Jul 3",5:00am,CHF,Low Impact Expected,SNB Quarterly Bulletin,,,
"Thu, Jul 3",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,1.2%,0.4%,-0.6%
"Thu, Jul 3",5:02am,EUR,Low Impact Expected,French 10-y Bond Auction,4.85|2.1,4.61|2.3,
"Thu, Jul 3",7:45am,EUR,High Impact Expected,Main Refinancing Rate,4.25%,4.25%,4.00%
"Thu, Jul 3",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Jul 3",8:30am,USD,High Impact Expected,Non-Farm Employment Change,-62K,-60K,-62K
"Thu, Jul 3",8:30am,USD,High Impact Expected,Unemployment Rate,5.5%,5.4%,5.5%
"Thu, Jul 3",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.3%,0.3%,0.3%
