Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Mon, Aug 4",Low Impact Expected,,,,,,
"Mon, Aug 4",All Day,CAD,Non-Economic,Bank Holiday,,,
"Mon, Aug 4",8:30am,USD,Medium Impact Expected,Core PCE Price Index m/m,0.3%,0.2%,0.2%
"Mon, Aug 4",8:30am,USD,Medium Impact Expected,Personal Spending m/m,0.6%,0.5%,0.8%
"Mon, Aug 4",8:30am,USD,Low Impact Expected,Personal Income m/m,0.1%,-0.1%,1.8%
"Mon, Aug 4",10:00am,USD,Medium Impact Expected,Factory Orders m/m,1.7%,0.7%,0.9%
"Mon, Aug 4",7:30pm,AUD,Low Impact Expected,AIG Services Index,42.8,45.4,
"Mon, Aug 4",11:06pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,1.8%,0.0%,
"Mon, Aug 4",11:45pm,JPY,Low Impact Expected,10-y Bond Auction,1.53|2.6,1.70|3.1,
"Tue, Aug 5",12:30am,AUD,High Impact Expected,Cash Rate,7.25%,7.25%,7.25%
"Tue, Aug 5",12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
"Tue, Aug 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,37.1,36.7,
"Tue, Aug 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,45.6,47.4,48.5
"Tue, Aug 5",3:50am,EUR,Low Impact Expected,French Final Services PMI,47.5,47.0,47.0
"Tue, Aug 5",3:55am,EUR,Low Impact Expected,German Final Services PMI,53.1,53.3,53.3
"Tue, Aug 5",4:00am,EUR,Low Impact Expected,Final Services PMI,48.3,48.3,48.3
"Tue, Aug 5",4:30am,GBP,High Impact Expected,Final Services PMI,47.4,46.7,47.1
"Tue, Aug 5",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,-0.5%,0.1%,-0.5%
"Tue, Aug 5",4:30am,GBP,Low Impact Expected,Industrial Production m/m,-0.2%,0.1%,-0.9%
"Tue, Aug 5",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.6%,-0.6%,0.5%
"Tue, Aug 5",10:00am,USD,High Impact Expected,ISM Services PMI,49.5,48.6,48.2
"Tue, Aug 5",10:30am,NZD,Low Impact Expected,GDT Price Index,-12.9%,1.0%,
"Tue, Aug 5",2:13pm,USD,High Impact Expected,Federal Funds Rate,2.00%,2.00%,2.00%
"Tue, Aug 5",2:13pm,USD,High Impact Expected,FOMC Statement,,,
"Tue, Aug 5",7:01pm,GBP,Medium Impact Expected,Nationwide Consumer Confidence,51,59,62
"Tue, Aug 5",7:01pm,GBP,Low Impact Expected,NIESR GDP Estimate,0.1%,0.2%,
"Tue, Aug 5",9:30pm,AUD,High Impact Expected,Home Loans m/m,-3.7%,-2.1%,-6.9%
"Wed, Aug 6",1:00am,JPY,Low Impact Expected,Leading Indicators,91.2%,90.8%,92.9%
"Wed, Aug 6",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,46B,47B,
"Wed, Aug 6",5:32am,GBP,Low Impact Expected,BRC Shop Price Index y/y,3.2%,2.5%,
"Wed, Aug 6",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-2.9%,0.4%,-1.4%
"Wed, Aug 6",10:00am,CAD,High Impact Expected,Ivey PMI,65.5,62.0,69.6
"Wed, Aug 6",10:35am,USD,Medium Impact Expected,Crude Oil Inventories,1.7M,0.1M,-0.1M
