Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Mon, Feb 4",Low Impact Expected,,,,,,
"Mon, Feb 4",10:00am,USD,Medium Impact Expected,Factory Orders m/m,2.3%,2.3%,1.7%
"Mon, Feb 4",11:20am,USD,Medium Impact Expected,FOMC Member Kroszner Speaks,,,
"Mon, Feb 4",2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
"Mon, Feb 4",4:45pm,NZD,High Impact Expected,Labor Cost Index q/q,1.1%,0.8%,0.9%
"Mon, Feb 4",5:30pm,AUD,Low Impact Expected,AIG Services Index,54.9,56.9,
"Mon, Feb 4",7:30pm,AUD,High Impact Expected,Building Approvals m/m,-16.0%,-3.8%,8.2%
"Mon, Feb 4",7:30pm,AUD,High Impact Expected,Retail Sales m/m,0.5%,0.6%,0.8%
"Mon, Feb 4",7:30pm,AUD,Medium Impact Expected,NAB Quarterly Business Confidence,6,9,
"Mon, Feb 4",9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-1.4%,0.0%,
"Mon, Feb 4",10:30pm,AUD,High Impact Expected,Cash Rate,7.00%,7.00%,6.75%
"Mon, Feb 4",10:30pm,AUD,High Impact Expected,RBA Rate Statement,,,
"Mon, Feb 4",10:45pm,JPY,Low Impact Expected,10-y Bond Auction,1.46|2.9,1.44|2.5,
"Tue, Feb 5",3:00am,GBP,High Impact Expected,Halifax HPI m/m,0.0%,-0.4%,1.4%
"Tue, Feb 5",3:15am,EUR,Low Impact Expected,Spanish Services PMI,44.2,51.0,
"Tue, Feb 5",3:45am,EUR,Low Impact Expected,Italian Services PMI,47.9,49.5,49.7
"Tue, Feb 5",4:00am,EUR,Low Impact Expected,Final Services PMI,50.6,52.0,52.0
"Tue, Feb 5",4:30am,GBP,Medium Impact Expected,Final Services PMI,52.5,52.0,52.4
"Tue, Feb 5",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.1%,0.2%,-0.7%
"Tue, Feb 5",5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.4%,0.3%,0.3%
"Tue, Feb 5",5:40am,GBP,Low Impact Expected,10-y Bond Auction,4.50|1.9,4.99|1.9,
"Tue, Feb 5",10:00am,USD,High Impact Expected,ISM Services PMI,44.6,52.4,53.2
"Tue, Feb 5",10:00am,USD,Low Impact Expected,Treasury Sec Paulson Speaks,,,
"Tue, Feb 5",All Day,NZD,Non-Economic,Bank Holiday,,,
"Tue, Feb 5",All Day,CNY,Non-Economic,Bank Holiday,,,
"Tue, Feb 5",7:01pm,GBP,Low Impact Expected,Nationwide Consumer Confidence,81,83,85
"Wed, Feb 6",12:00am,JPY,Low Impact Expected,Leading Indicators,40.0%,40.0%,18.2%
"Wed, Feb 6",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,49B,50B,
"Wed, Feb 6",5:30am,GBP,Low Impact Expected,BRC Shop Price Index y/y,1.2%,1.0%,
"Wed, Feb 6",8:30am,CAD,Medium Impact Expected,Building Permits m/m,0.4%,0.0%,-9.9%
"Wed, Feb 6",8:30am,USD,Medium Impact Expected,Prelim Nonfarm Productivity q/q,1.8%,0.5%,6.3%
"Wed, Feb 6",8:30am,USD,Medium Impact Expected,Prelim Unit Labor Costs q/q,2.1%,3.5%,-2.0%
"Wed, Feb 6",10:00am,CAD,High Impact Expected,Ivey PMI,56.2,47.0,45.9
"Wed, Feb 6",10:30am,GBP,Low Impact Expected,CB Leading Index m/m,-0.4%,-0.3%,
"Wed, Feb 6",10:30am,USD,Low Impact Expected,Crude Oil Inventories,7.0M,2.6M,3.6M
"Wed, Feb 6",12:30pm,USD,Low Impact Expected,FOMC Member Kroszner Speaks,,,
"Wed, Feb 6",1:00pm,USD,Medium Impact Expected,10-y Bond Auction,3.62|2.3,4.16|2.2,
"Wed, Feb 6",1:40pm,USD,Medium Impact Expected,FOMC Member Plosser Speaks,,,
"Wed, Feb 6",4:45pm,NZD,High Impact Expected,Employment Change q/q,1.1%,0.3%,-0.3%
"Wed, Feb 6",4:45pm,NZD,High Impact Expected,Unemployment Rate,3.4%,3.6%,3.5%
"Wed, Feb 6",5:30pm,AUD,Low Impact Expected,AIG Construction Index,58.3,59.2,
"Wed, Feb 6",All Day,CNY,Non-Economic,Bank Holiday,,,
"Thu, Feb 7",1:00am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,-1.0%,3.7%,
"Thu, Feb 7",1:45am,CHF,Low Impact Expected,Unemployment Rate,2.6%,2.6%,2.6%
"Thu, Feb 7",2:45am,EUR,Low Impact Expected,French Trade Balance,-4.3B,-4.0B,-4.6B
"Thu, Feb 7",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,-0.2%,0.1%,-0.1%
"Thu, Feb 7",4:30am,GBP,Low Impact Expected,Industrial Production m/m,-0.1%,0.2%,-0.1%
"Thu, Feb 7",5:01am,EUR,Low Impact Expected,French 10-y Bond Auction,4.01|3.2,4.31|2.5,
"Thu, Feb 7",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-1.7%,-1.8%,3.0%
"Thu, Feb 7",7:00am,GBP,High Impact Expected,MPC Rate Statement,,,
"Thu, Feb 7",7:00am,GBP,High Impact Expected,Official Bank Rate,5.25%,5.25%,5.50%
"Thu, Feb 7",7:45am,EUR,Medium Impact Expected,Main Refinancing Rate,4.00%,4.00%,4.00%
"Thu, Feb 7",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Feb 7",8:30am,USD,High Impact Expected,Unemployment Claims,356K,340K,378K
"Thu, Feb 7",10:00am,USD,High Impact Expected,Pending Home Sales m/m,-1.5%,-1.0%,-3.0%
"Thu, Feb 7",10:30am,USD,Low Impact Expected,Natural Gas Storage,-200B,-187B,-274B
